,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.04294478527607362,,0.3103448275862069,0.11764705882352941,7,0.0,163,36.0,6.0,167,49.0
1,0.018404907975460124,,0.3673469387755102,0.14545454545454545,3,0.0,163,36.0,8.0,153,47.0
2,0.06470588235294118,0.0,0.3548387096774194,0.11764705882352941,11.0,0.0,173,44.0,6.0,175,61.0
3,0.03614457831325301,0.0,0.3284671532846715,0.12244897959183673,6.0,0.0,172,45.0,6.0,186,57.0
4,0.012345679012345678,0.0,0.35833333333333334,0.15873015873015872,2.0,0.0,163,43.0,10.0,183,55.0
5,0.041666666666666664,0.0,0.35135135135135137,0.26785714285714285,7.0,0.0,172,39.0,15.0,167,61.0
6,0.054878048780487805,0.0,0.319672131147541,0.14925373134328357,9.0,0.0,167,39.0,10.0,189,58.0
7,0.047619047619047616,0.0,0.36496350364963503,0.21818181818181817,8.0,0.0,170,50.0,12.0,192,70.0
8,0.011560693641618497,0.0,0.42857142857142855,0.19298245614035087,2.0,0.0,176,39.0,11.0,148,52.0
9,0.03636363636363636,0.0,0.3305785123966942,0.16363636363636364,6.0,0.0,169,40.0,9.0,176,55.0
10,0.011976047904191617,0.0,0.4019607843137255,0.125,2.0,0.0,171,41.0,7.0,158,50.0
11,0.0058823529411764705,0.4,0.3793103448275862,0.20833333333333334,1.0,2.0,175,44.0,10.0,164,57.0
12,0.05202312138728324,0.0,0.4217687074829932,0.24675324675324675,9.0,0.0,179,62.0,19.0,224,90.0
13,0.029411764705882353,0.0,0.39285714285714285,0.14,5.0,0.0,171,44.0,7.0,162,56.0
14,0.024390243902439025,0.3333333333333333,0.25,0.24444444444444444,4.0,1.0,167,28.0,11.0,157,44.0
15,0.030120481927710843,0.0,0.42758620689655175,0.22413793103448276,5.0,0.0,169,62.0,13.0,203,80.0
16,0.029940119760479042,0.4,0.4,0.21875,5.0,2.0,172,54.0,14.0,199,75.0
17,0.01744186046511628,0.0,0.436241610738255,0.14516129032258066,3.0,0.0,176,65.0,9.0,211,77.0
18,0.04093567251461988,0.4,0.4153846153846154,0.265625,7.0,2.0,176,54.0,17.0,194,80.0
19,0.023809523809523808,,0.4318181818181818,0.14516129032258066,4,0.0,168,57.0,9.0,194,70.0
20,0.041916167664670656,0.0,0.35714285714285715,0.22916666666666666,7.0,0.0,170,40.0,11.0,160,58.0
21,0.057803468208092484,0.0,0.4025974025974026,0.22807017543859648,10.0,0.0,176,62.0,13.0,211,85.0
22,0.029239766081871343,0.0,0.38028169014084506,0.18461538461538463,5.0,0.0,174,54.0,12.0,207,71.0
23,0.05172413793103448,0.0,0.4351145038167939,0.24489795918367346,9.0,0.0,177,57.0,12.0,180,78.0
24,0.03614457831325301,0.0,0.3053435114503817,0.18604651162790697,6.0,0.0,167,40.0,8.0,174,54.0
25,0.05263157894736842,0.0,0.4330708661417323,0.14583333333333334,9.0,0.0,180,55.0,7.0,175,71.0
26,0.04142011834319527,0.5,0.3050847457627119,0.17857142857142858,7.0,1.0,171,36.0,10.0,174,54.0
27,0.056818181818181816,0.0,0.4430379746835443,0.1935483870967742,10.0,0.0,179,70.0,12.0,220,92.0
28,0.047619047619047616,0.0,0.408,0.2,8.0,0.0,169,51.0,11.0,180,70.0
29,0.03550295857988166,0.0,0.3769230769230769,0.09523809523809523,6.0,0.0,172,49.0,4.0,172,59.0
30,0.041916167664670656,0.0,0.34959349593495936,0.24615384615384617,7.0,0.0,169,43.0,16.0,188,66.0
31,0.023952095808383235,0.0,0.2846153846153846,0.11538461538461539,4.0,0.0,169,37.0,6.0,182,47.0
32,0.028901734104046242,,0.3543307086614173,0.2608695652173913,5,0.0,173,45.0,12.0,173,62.0
33,0.04678362573099415,0.0,0.3063063063063063,0.14285714285714285,8.0,0.0,172,34.0,8.0,167,50.0
34,0.028735632183908046,0.25,0.4318181818181818,0.23880597014925373,5.0,1.0,178,57.0,16.0,199,79.0
35,0.012121212121212121,0.0,0.39090909090909093,0.05263157894736842,2.0,0.0,166,43.0,3.0,167,48.0
36,0.023529411764705882,0.0,0.30275229357798167,0.14634146341463414,4.0,0.0,171,33.0,6.0,150,43.0
37,0.029940119760479042,0.0,0.40298507462686567,0.16393442622950818,5.0,0.0,169,54.0,10.0,195,69.0
38,0.024390243902439025,0.0,0.2956521739130435,0.15384615384615385,4.0,0.0,168,34.0,6.0,154,44.0
39,0.04678362573099415,0.0,0.3170731707317073,0.15384615384615385,8.0,0.0,173,39.0,8.0,175,55.0
40,0.040697674418604654,0.0,0.31496062992125984,0.10714285714285714,7.0,0.0,173,40.0,6.0,183,53.0
