,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,399.0,138.0,45.0,147.0,8.0,17.0,37.0,5.0,2.0,128.0,379.0,20.0,1.0,2.0,9845.0,9684.0,318.0,331.0,15.0,53.0,184.0,34.58646616541353,11.278195488721805,36.8421052631579,2.0050125313283207,4.260651629072682,9.273182957393484,1.2531328320802004,0.5012531328320802
1,560.0,177.0,67.0,200.0,8.0,26.0,64.0,15.0,3.0,124.0,540.0,20.0,1.0,4.0,9880.0,9717.0,403.0,476.0,13.0,71.0,264.0,31.607142857142858,11.964285714285714,35.714285714285715,1.4285714285714286,4.642857142857143,11.428571428571429,2.6785714285714284,0.5357142857142857
2,472.0,168.0,44.0,162.0,4.0,20.0,62.0,12.0,0.0,128.0,455.0,17.0,2.0,3.0,9852.0,9689.0,363.0,406.0,15.0,51.0,224.0,35.59322033898305,9.322033898305085,34.32203389830509,0.847457627118644,4.237288135593221,13.135593220338983,2.542372881355932,0.0
3,495.0,158.0,60.0,173.0,14.0,23.0,52.0,12.0,3.0,120.0,474.0,21.0,0.0,3.0,9819.0,9658.0,365.0,422.0,15.0,58.0,225.0,31.91919191919192,12.121212121212121,34.94949494949495,2.8282828282828283,4.646464646464646,10.505050505050505,2.4242424242424243,0.6060606060606061
4,492.0,168.0,50.0,181.0,14.0,20.0,49.0,6.0,4.0,116.0,462.0,30.0,4.0,1.0,9810.0,9647.0,366.0,392.0,24.0,76.0,230.0,34.146341463414636,10.16260162601626,36.78861788617886,2.845528455284553,4.065040650406504,9.959349593495935,1.2195121951219512,0.8130081300813008
5,475.0,167.0,53.0,153.0,12.0,14.0,60.0,12.0,4.0,125.0,442.0,33.0,1.0,0.0,9973.0,9814.0,368.0,390.0,25.0,60.0,213.0,35.1578947368421,11.157894736842104,32.21052631578947,2.526315789473684,2.9473684210526314,12.631578947368421,2.526315789473684,0.8421052631578947
6,510.0,179.0,55.0,172.0,12.0,21.0,55.0,11.0,5.0,122.0,483.0,27.0,0.0,4.0,9817.0,9655.0,387.0,419.0,20.0,71.0,227.0,35.09803921568628,10.784313725490197,33.72549019607843,2.3529411764705883,4.117647058823529,10.784313725490197,2.156862745098039,0.9803921568627451
7,279.0,93.0,31.0,91.0,6.0,13.0,33.0,9.0,3.0,126.0,255.0,24.0,0.0,4.0,9896.0,9734.0,267.0,211.0,19.0,49.0,124.0,33.333333333333336,11.11111111111111,32.61648745519713,2.150537634408602,4.659498207885305,11.827956989247312,3.225806451612903,1.075268817204301
8,451.0,167.0,49.0,151.0,8.0,15.0,48.0,10.0,3.0,122.0,420.0,31.0,1.0,1.0,9733.0,9573.0,360.0,367.0,23.0,61.0,199.0,37.028824833702885,10.864745011086475,33.48115299334812,1.7738359201773837,3.3259423503325944,10.643015521064301,2.2172949002217295,0.6651884700665188
9,364.0,137.0,44.0,118.0,7.0,12.0,39.0,5.0,2.0,114.0,340.0,24.0,2.0,4.0,9858.0,9694.0,303.0,301.0,20.0,43.0,157.0,37.637362637362635,12.087912087912088,32.417582417582416,1.9230769230769231,3.2967032967032965,10.714285714285714,1.3736263736263736,0.5494505494505495
10,446.0,155.0,56.0,156.0,13.0,15.0,39.0,10.0,2.0,115.0,419.0,27.0,0.0,3.0,10066.0,9905.0,343.0,356.0,25.0,65.0,195.0,34.75336322869955,12.556053811659194,34.97757847533632,2.914798206278027,3.3632286995515694,8.74439461883408,2.242152466367713,0.4484304932735426
11,455.0,159.0,60.0,151.0,3.0,13.0,58.0,9.0,2.0,128.0,427.0,28.0,1.0,2.0,10018.0,9857.0,347.0,361.0,21.0,73.0,209.0,34.94505494505494,13.186813186813186,33.18681318681319,0.6593406593406593,2.857142857142857,12.747252747252746,1.978021978021978,0.43956043956043955
12,612.0,202.0,72.0,231.0,9.0,30.0,55.0,10.0,3.0,132.0,583.0,29.0,0.0,0.0,10052.0,9894.0,438.0,511.0,21.0,80.0,286.0,33.00653594771242,11.764705882352942,37.745098039215684,1.4705882352941178,4.901960784313726,8.986928104575163,1.6339869281045751,0.49019607843137253
13,404.0,126.0,56.0,127.0,10.0,26.0,50.0,8.0,1.0,119.0,381.0,23.0,0.0,1.0,9970.0,9811.0,328.0,343.0,16.0,45.0,177.0,31.18811881188119,13.861386138613861,31.435643564356436,2.4752475247524752,6.435643564356436,12.376237623762377,1.9801980198019802,0.24752475247524752
14,464.0,153.0,58.0,156.0,9.0,16.0,59.0,11.0,2.0,119.0,443.0,21.0,0.0,3.0,9987.0,9826.0,342.0,368.0,18.0,78.0,215.0,32.974137931034484,12.5,33.62068965517241,1.9396551724137931,3.4482758620689653,12.71551724137931,2.3706896551724137,0.43103448275862066
15,438.0,158.0,48.0,166.0,8.0,16.0,33.0,9.0,0.0,118.0,420.0,18.0,0.0,0.0,9930.0,9772.0,342.0,364.0,14.0,60.0,199.0,36.073059360730596,10.95890410958904,37.89954337899543,1.82648401826484,3.65296803652968,7.534246575342466,2.0547945205479454,0.0
16,523.0,183.0,58.0,195.0,6.0,27.0,40.0,11.0,3.0,126.0,494.0,29.0,0.0,2.0,9874.0,9714.0,390.0,445.0,22.0,56.0,235.0,34.990439770554495,11.089866156787762,37.2848948374761,1.147227533460803,5.162523900573614,7.648183556405353,2.1032504780114722,0.5736137667304015
17,337.0,104.0,42.0,105.0,9.0,15.0,54.0,6.0,2.0,116.0,320.0,17.0,1.0,1.0,9972.0,9812.0,278.0,277.0,10.0,50.0,159.0,30.86053412462908,12.462908011869436,31.15727002967359,2.6706231454005933,4.451038575667655,16.023738872403563,1.7804154302670623,0.5934718100890207
18,427.0,148.0,50.0,148.0,8.0,17.0,49.0,3.0,4.0,121.0,401.0,26.0,0.0,1.0,9734.0,9575.0,334.0,334.0,20.0,73.0,197.0,34.66042154566745,11.7096018735363,34.66042154566745,1.873536299765808,3.981264637002342,11.475409836065573,0.702576112412178,0.936768149882904
19,539.0,168.0,54.0,204.0,12.0,28.0,55.0,16.0,2.0,116.0,526.0,13.0,0.0,7.0,10140.0,9975.0,374.0,454.0,11.0,74.0,259.0,31.16883116883117,10.018552875695732,37.84786641929499,2.226345083487941,5.194805194805195,10.204081632653061,2.968460111317254,0.37105751391465674
20,473.0,165.0,60.0,165.0,8.0,20.0,44.0,10.0,1.0,118.0,448.0,25.0,3.0,4.0,10055.0,9890.0,362.0,371.0,21.0,81.0,209.0,34.883720930232556,12.684989429175475,34.883720930232556,1.6913319238900635,4.2283298097251585,9.30232558139535,2.1141649048625792,0.21141649048625794
21,501.0,165.0,59.0,176.0,9.0,22.0,63.0,6.0,1.0,121.0,477.0,24.0,1.0,3.0,10013.0,9851.0,371.0,424.0,16.0,61.0,239.0,32.93413173652694,11.776447105788423,35.12974051896207,1.7964071856287425,4.391217564870259,12.574850299401197,1.1976047904191616,0.1996007984031936
22,615.0,212.0,70.0,222.0,9.0,25.0,60.0,13.0,4.0,112.0,591.0,24.0,1.0,4.0,9827.0,9664.0,424.0,519.0,20.0,76.0,282.0,34.47154471544715,11.382113821138212,36.09756097560975,1.4634146341463414,4.065040650406504,9.75609756097561,2.113821138211382,0.6504065040650406
23,407.0,139.0,53.0,140.0,8.0,18.0,42.0,7.0,0.0,117.0,382.0,25.0,0.0,2.0,9948.0,9788.0,321.0,333.0,18.0,56.0,182.0,34.152334152334156,13.022113022113022,34.3980343980344,1.9656019656019657,4.422604422604422,10.31941031941032,1.71990171990172,0.0
24,381.0,131.0,39.0,128.0,9.0,21.0,41.0,10.0,2.0,114.0,358.0,23.0,0.0,0.0,9939.0,9781.0,314.0,300.0,19.0,62.0,169.0,34.38320209973753,10.236220472440944,33.59580052493438,2.3622047244094486,5.511811023622047,10.761154855643044,2.6246719160104988,0.5249343832020997
25,407.0,135.0,47.0,156.0,5.0,22.0,34.0,5.0,3.0,137.0,377.0,30.0,1.0,2.0,9849.0,9688.0,342.0,341.0,21.0,45.0,190.0,33.16953316953317,11.547911547911548,38.32923832923833,1.2285012285012284,5.405405405405405,8.353808353808354,1.2285012285012284,0.7371007371007371
