,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,1
72,1
73,1
74,2
75,2
76,5
77,7
78,10
79,14
80,16
81,18
82,19
83,20
84,23
85,30
86,35
87,38
88,38
89,40
90,41
91,42
92,43
93,45
94,46
95,47
96,48
97,48
98,49
99,50
100,50
101,50
102,50
103,51
104,52
105,53
106,54
107,56
108,57
109,58
110,58
111,58
112,58
113,58
114,58
115,58
116,58
117,58
118,58
119,58
120,58
121,58
122,58
123,60
124,60
125,60
126,60
127,60
128,60
129,60
130,60
131,60
132,60
133,60
134,60
135,60
136,60
137,60
138,60
139,60
140,60
141,60
142,60
143,60
144,60
145,60
146,60
147,60
148,60
149,60
150,60
151,60
152,60
153,60
154,60
155,60
156,60
157,60
158,60
159,60
160,60
161,60
162,60
163,60
164,60
165,60
166,60
167,60
168,60
169,60
170,60
171,60
172,60
173,60
174,60
175,60
176,60
177,60
178,60
179,60
180,60
181,60
182,60
183,60
184,60
185,60
186,60
187,60
188,60
189,60
190,60
191,60
192,60
193,60
194,60
195,60
196,60
197,60
198,60
199,60
200,60
201,60
202,60
203,60
204,60
205,60
206,60
207,60
208,62
209,63
210,63
211,63
212,63
213,63
214,63
215,65
216,65
217,65
218,66
219,66
220,66
221,66
222,66
223,66
224,66
225,66
226,66
227,66
228,66
229,67
230,67
231,67
232,67
233,68
234,70
235,70
236,72
237,72
238,72
