,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,713.0,209.0,87.0,272.0,17.0,33.0,87.0,4.0,4.0,90.0,697.0,16.0,1.0,5.0,9812.0,9648.0,280.0,504.0,8.0,201.0,359.0,29.312762973352033,12.201963534361852,38.14866760168303,2.3842917251051894,4.628330995792426,12.201963534361852,0.5610098176718092,0.5610098176718092
1,588.0,180.0,59.0,223.0,21.0,27.0,69.0,7.0,2.0,126.0,572.0,16.0,0.0,1.0,10062.0,9903.0,262.0,404.0,6.0,178.0,292.0,30.612244897959183,10.034013605442176,37.925170068027214,3.5714285714285716,4.591836734693878,11.73469387755102,1.1904761904761905,0.3401360544217687
2,655.0,202.0,70.0,255.0,21.0,19.0,79.0,7.0,2.0,131.0,643.0,12.0,0.0,1.0,9816.0,9657.0,280.0,467.0,2.0,186.0,334.0,30.83969465648855,10.687022900763358,38.93129770992366,3.2061068702290076,2.900763358778626,12.061068702290076,1.0687022900763359,0.3053435114503817
3,708.0,211.0,73.0,281.0,15.0,29.0,81.0,18.0,0.0,130.0,689.0,19.0,1.0,1.0,9964.0,9804.0,319.0,521.0,13.0,174.0,362.0,29.80225988700565,10.310734463276836,39.68926553672316,2.1186440677966103,4.096045197740113,11.440677966101696,2.542372881355932,0.0
4,594.0,186.0,64.0,228.0,14.0,24.0,70.0,7.0,1.0,101.0,584.0,10.0,0.0,0.0,9719.0,9561.0,273.0,415.0,5.0,174.0,298.0,31.31313131313131,10.774410774410775,38.38383838383838,2.356902356902357,4.040404040404041,11.784511784511784,1.1784511784511784,0.16835016835016836
5,621.0,177.0,73.0,245.0,9.0,22.0,81.0,14.0,0.0,127.0,606.0,15.0,0.0,1.0,9813.0,9654.0,248.0,396.0,8.0,217.0,326.0,28.502415458937197,11.75523349436393,39.452495974235106,1.4492753623188406,3.5426731078904994,13.043478260869565,2.254428341384863,0.0
6,602.0,185.0,68.0,222.0,11.0,29.0,75.0,9.0,3.0,118.0,586.0,16.0,1.0,1.0,9972.0,9812.0,291.0,442.0,11.0,149.0,297.0,30.730897009966778,11.295681063122924,36.87707641196013,1.8272425249169435,4.8172757475083055,12.458471760797343,1.495016611295681,0.4983388704318937
7,596.0,188.0,60.0,208.0,14.0,34.0,82.0,9.0,1.0,112.0,579.0,17.0,0.0,0.0,9732.0,9574.0,277.0,429.0,8.0,159.0,290.0,31.543624161073826,10.06711409395973,34.899328859060404,2.348993288590604,5.704697986577181,13.758389261744966,1.5100671140939597,0.16778523489932887
8,497.0,147.0,56.0,191.0,8.0,22.0,62.0,11.0,0.0,110.0,483.0,14.0,0.0,2.0,9797.0,9637.0,219.0,325.0,8.0,164.0,253.0,29.577464788732396,11.267605633802816,38.43058350100603,1.6096579476861168,4.426559356136821,12.474849094567404,2.2132796780684103,0.0
9,772.0,213.0,102.0,288.0,8.0,35.0,110.0,11.0,5.0,101.0,760.0,12.0,1.0,2.0,10006.0,9845.0,317.0,566.0,10.0,196.0,398.0,27.590673575129532,13.212435233160623,37.30569948186528,1.0362694300518134,4.533678756476684,14.248704663212436,1.4248704663212435,0.6476683937823834
10,691.0,202.0,73.0,283.0,14.0,34.0,70.0,13.0,2.0,112.0,675.0,16.0,1.0,3.0,9999.0,9837.0,291.0,461.0,7.0,223.0,353.0,29.232995658465992,10.5643994211288,40.95513748191028,2.0260492040520983,4.92040520984081,10.130246020260492,1.8813314037626627,0.2894356005788712
11,686.0,203.0,86.0,261.0,12.0,29.0,82.0,12.0,1.0,97.0,663.0,23.0,1.0,2.0,9862.0,9701.0,293.0,503.0,17.0,166.0,343.0,29.591836734693878,12.536443148688047,38.0466472303207,1.749271137026239,4.227405247813411,11.9533527696793,1.749271137026239,0.1457725947521866
12,659.0,209.0,71.0,246.0,20.0,21.0,75.0,14.0,3.0,105.0,639.0,20.0,1.0,2.0,9845.0,9684.0,304.0,466.0,13.0,180.0,321.0,31.71471927162367,10.773899848254931,37.32928679817906,3.0349013657056148,3.1866464339908953,11.380880121396055,2.12443095599393,0.4552352048558422
13,736.0,227.0,80.0,271.0,17.0,34.0,93.0,10.0,4.0,101.0,710.0,26.0,1.0,3.0,9792.0,9630.0,322.0,506.0,15.0,215.0,364.0,30.842391304347824,10.869565217391305,36.82065217391305,2.3097826086956523,4.619565217391305,12.63586956521739,1.358695652173913,0.5434782608695652
14,650.0,195.0,77.0,257.0,7.0,24.0,75.0,12.0,3.0,103.0,644.0,6.0,2.0,3.0,9856.0,9693.0,271.0,460.0,4.0,186.0,332.0,30.0,11.846153846153847,39.53846153846154,1.0769230769230769,3.6923076923076925,11.538461538461538,1.8461538461538463,0.46153846153846156
15,714.0,215.0,79.0,273.0,15.0,28.0,94.0,6.0,4.0,107.0,691.0,23.0,0.0,2.0,9950.0,9790.0,302.0,508.0,14.0,192.0,367.0,30.11204481792717,11.064425770308123,38.23529411764706,2.100840336134454,3.9215686274509802,13.165266106442576,0.8403361344537815,0.5602240896358543
16,640.0,190.0,74.0,241.0,14.0,24.0,85.0,10.0,2.0,138.0,621.0,19.0,1.0,2.0,10186.0,10025.0,299.0,461.0,11.0,168.0,326.0,29.6875,11.5625,37.65625,2.1875,3.75,13.28125,1.5625,0.3125
17,727.0,207.0,86.0,278.0,11.0,39.0,92.0,11.0,3.0,116.0,712.0,15.0,1.0,0.0,9863.0,9704.0,296.0,502.0,8.0,217.0,370.0,28.473177441540578,11.829436038514443,38.239339752407155,1.5130674002751032,5.364511691884457,12.65474552957359,1.5130674002751032,0.4126547455295736
18,650.0,197.0,77.0,258.0,13.0,22.0,74.0,8.0,1.0,135.0,640.0,10.0,0.0,2.0,9937.0,9777.0,292.0,443.0,6.0,201.0,332.0,30.307692307692307,11.846153846153847,39.69230769230769,2.0,3.3846153846153846,11.384615384615385,1.2307692307692308,0.15384615384615385
19,653.0,199.0,72.0,227.0,16.0,33.0,87.0,16.0,3.0,140.0,637.0,16.0,0.0,5.0,9755.0,9592.0,302.0,460.0,8.0,185.0,314.0,30.474732006125574,11.0260336906585,34.76263399693721,2.450229709035222,5.053598774885145,13.32312404287902,2.450229709035222,0.45941807044410415
20,672.0,198.0,81.0,237.0,15.0,32.0,86.0,19.0,4.0,125.0,655.0,17.0,1.0,1.0,9874.0,9714.0,305.0,474.0,5.0,193.0,323.0,29.464285714285715,12.053571428571429,35.267857142857146,2.232142857142857,4.761904761904762,12.797619047619047,2.8273809523809526,0.5952380952380952
21,619.0,190.0,65.0,247.0,14.0,30.0,64.0,8.0,1.0,112.0,608.0,11.0,1.0,4.0,9793.0,9630.0,278.0,433.0,5.0,181.0,311.0,30.694668820678515,10.500807754442649,39.903069466882066,2.261712439418417,4.846526655896607,10.339256865912763,1.2924071082390953,0.16155088852988692
22,761.0,237.0,82.0,292.0,13.0,26.0,97.0,12.0,2.0,115.0,746.0,15.0,0.0,2.0,9782.0,9622.0,317.0,533.0,7.0,221.0,389.0,31.14323258869908,10.775295663600525,38.370565045992116,1.7082785808147174,3.416557161629435,12.746386333771353,1.5768725361366622,0.2628120893561104
23,649.0,200.0,67.0,262.0,8.0,22.0,75.0,11.0,4.0,112.0,633.0,16.0,0.0,5.0,9973.0,9810.0,261.0,459.0,9.0,181.0,337.0,30.816640986132512,10.323574730354391,40.36979969183359,1.2326656394453004,3.389830508474576,11.556240369799692,1.694915254237288,0.6163328197226502
24,721.0,215.0,80.0,252.0,17.0,37.0,100.0,16.0,4.0,117.0,689.0,32.0,0.0,3.0,10061.0,9900.0,322.0,520.0,22.0,179.0,352.0,29.819694868238557,11.095700416088766,34.95145631067961,2.3578363384188625,5.1317614424410545,13.869625520110956,2.219140083217753,0.5547850208044383
25,578.0,177.0,64.0,207.0,11.0,25.0,81.0,10.0,3.0,117.0,559.0,19.0,2.0,1.0,9900.0,9739.0,263.0,403.0,9.0,166.0,288.0,30.622837370242216,11.07266435986159,35.813148788927336,1.9031141868512111,4.325259515570934,14.013840830449826,1.7301038062283738,0.5190311418685121
26,586.0,187.0,63.0,207.0,11.0,24.0,75.0,16.0,3.0,126.0,578.0,8.0,0.0,4.0,9840.0,9678.0,295.0,405.0,4.0,177.0,282.0,31.911262798634812,10.750853242320819,35.32423208191126,1.8771331058020477,4.09556313993174,12.79863481228669,2.7303754266211606,0.5119453924914675
27,601.0,168.0,75.0,214.0,12.0,34.0,88.0,8.0,2.0,118.0,585.0,16.0,0.0,3.0,10127.0,9966.0,280.0,427.0,10.0,164.0,302.0,27.95341098169717,12.479201331114808,35.607321131447584,1.9966722129783694,5.657237936772047,14.642262895174708,1.3311148086522462,0.33277870216306155
28,461.0,135.0,51.0,183.0,5.0,32.0,48.0,7.0,0.0,108.0,450.0,11.0,0.0,1.0,9880.0,9721.0,212.0,309.0,3.0,149.0,231.0,29.284164859002168,11.062906724511931,39.69631236442516,1.0845986984815619,6.941431670281996,10.412147505422993,1.5184381778741864,0.0
29,718.0,219.0,79.0,253.0,18.0,24.0,98.0,22.0,5.0,132.0,697.0,21.0,0.0,0.0,9850.0,9692.0,343.0,530.0,7.0,181.0,351.0,30.501392757660167,11.002785515320335,35.23676880222841,2.5069637883008355,3.3426183844011144,13.649025069637883,3.064066852367688,0.6963788300835655
30,579.0,169.0,66.0,221.0,14.0,21.0,71.0,12.0,5.0,142.0,566.0,13.0,0.0,2.0,9849.0,9689.0,287.0,433.0,10.0,136.0,292.0,29.188255613126078,11.398963730569948,38.1692573402418,2.4179620034542313,3.626943005181347,12.26252158894646,2.0725388601036268,0.8635578583765112
31,724.0,207.0,78.0,276.0,13.0,35.0,97.0,13.0,5.0,109.0,716.0,8.0,1.0,2.0,9889.0,9728.0,317.0,536.0,6.0,182.0,373.0,28.591160220994475,10.773480662983426,38.12154696132597,1.7955801104972375,4.834254143646409,13.397790055248619,1.7955801104972375,0.6906077348066298
32,625.0,192.0,64.0,244.0,12.0,30.0,71.0,8.0,4.0,121.0,611.0,14.0,1.0,2.0,9755.0,9594.0,274.0,450.0,8.0,167.0,315.0,30.72,10.24,39.04,1.92,4.8,11.36,1.28,0.64
33,644.0,191.0,77.0,239.0,12.0,35.0,80.0,8.0,2.0,107.0,630.0,14.0,1.0,1.0,9794.0,9634.0,286.0,452.0,8.0,184.0,319.0,29.658385093167702,11.956521739130435,37.11180124223603,1.8633540372670807,5.434782608695652,12.422360248447205,1.2422360248447204,0.3105590062111801
34,698.0,220.0,73.0,254.0,13.0,35.0,89.0,14.0,0.0,106.0,676.0,22.0,0.0,2.0,9990.0,9830.0,302.0,487.0,15.0,196.0,343.0,31.51862464183381,10.458452722063038,36.38968481375358,1.8624641833810889,5.01432664756447,12.750716332378223,2.005730659025788,0.0
35,695.0,215.0,74.0,261.0,11.0,29.0,83.0,18.0,4.0,114.0,682.0,13.0,1.0,1.0,9885.0,9725.0,314.0,469.0,6.0,220.0,344.0,30.93525179856115,10.647482014388489,37.55395683453237,1.5827338129496402,4.172661870503597,11.942446043165468,2.5899280575539567,0.5755395683453237
36,614.0,197.0,58.0,243.0,17.0,24.0,66.0,8.0,1.0,111.0,602.0,12.0,0.0,2.0,9990.0,9830.0,261.0,445.0,7.0,162.0,309.0,32.08469055374593,9.446254071661238,39.57654723127036,2.768729641693811,3.9087947882736156,10.749185667752442,1.3029315960912051,0.16286644951140064
