,trans_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,4.1493775933608995e-05,0.0,0.0
61,0.00013405780055927198,0.0,0.0022532188841201182
62,0.000530254606863213,0.0,0.004685717419920944
63,0.0011414599484549472,0.0,0.009294485135717269
64,0.0018123061623914216,0.0,0.011674430754495084
65,0.0028391374159004823,0.0,0.015289749563191572
66,0.003721971621286999,0.0,0.02371171564878537
67,0.005440598791838278,0.0,0.02851457096600103
68,0.0065296123408578235,0.0,0.0378959276018099
69,0.008968228949377498,0.0,0.043101987543506096
70,0.011577838008408328,0.0,0.04646942110177394
71,0.014907951457812778,0.0,0.04683182122743154
72,0.018663032548268167,0.0,0.057177760677183435
73,0.02400893946502223,0.0,0.06960072595281304
74,0.0302995241088984,0.0,0.07959837877671325
75,0.03475117657318033,0.0,0.09538585570721456
76,0.04187092606497931,0.0,0.09810606060606053
77,0.048250069296566264,0.0018627450980391778,0.10885762107370783
78,0.05591355216215638,0.00422612660944201,0.12408653846153841
79,0.06242995496829704,0.004138217937281255,0.14112304883767665
80,0.07012727033308001,0.010558880769654373,0.15201454001902426
81,0.07773353146923313,0.014568848079542816,0.14933370465780124
82,0.08676191488855714,0.022803209224784647,0.17520060724354788
83,0.09474484189034214,0.023389621838521387,0.1875687436009945
84,0.1047365842908186,0.03145825489457827,0.19164682539682532
85,0.1116956750730276,0.042119409561577364,0.19883714484812
86,0.11627893010586442,0.052323420074349425,0.20205892255892244
87,0.12194645417227555,0.05812728937728932,0.20493714314334363
88,0.12791621032502923,0.06316499017915594,0.19566658681200208
89,0.130546908579938,0.07582729015587225,0.20747051843061626
90,0.13523069132455787,0.07535460116635362,0.20850014297969688
91,0.1407829257956792,0.08084450692041514,0.21739420062695922
92,0.13751398526032477,0.08211706867414344,0.20846774193548373
93,0.14036446660448113,0.09376630467754654,0.21158905245278434
94,0.1389336087987533,0.07939638254395369,0.208781943862589
95,0.1422539503561264,0.07784483512638848,0.2009553576552964
96,0.14537586592477963,0.08127313590692746,0.202224680432645
97,0.14406869125991692,0.07968241639065562,0.2065138565138564
98,0.14400404076115725,0.07810572911366637,0.2020166776387974
99,0.14062023324955011,0.07276112368024132,0.20182001434792707
100,0.1370643055460587,0.06706363208656783,0.19637707682756184
101,0.1367026315849651,0.062436898256570325,0.20189827554577128
102,0.1367363252620927,0.058838383838383815,0.18995916595979717
103,0.13466006556944818,0.06652587603062422,0.18426958996612802
104,0.1312553107524451,0.06993068768687141,0.19090495827515658
105,0.12837590508667265,0.06995641344956405,0.18650141189193511
106,0.12288200518939618,0.06557939343265425,0.17850669269380914
107,0.1196490677271293,0.06466701553376661,0.17609070394283205
108,0.11742538229201684,0.06817566491479535,0.16934558861180807
109,0.11372499578418188,0.06449983880112498,0.1690156599552572
110,0.11108766434186748,0.0649760452961672,0.17368881118881113
111,0.10496253183679505,0.06135233804567341,0.16101398601398595
112,0.10310924030208547,0.05637018266427748,0.1574913259070923
113,0.10085277945839603,0.0554253472222222,0.15738728108309524
114,0.09627236661114048,0.05128163530175207,0.1526470966084274
115,0.09277725500426154,0.04731741140215711,0.1545199871050934
116,0.08866538398048299,0.04393719806763282,0.14888514842827785
117,0.08503095516559536,0.036352335991325105,0.1419047619047618
118,0.07987900071677904,0.03206807780320363,0.13170766186033353
119,0.07501227445476776,0.030575465902109352,0.13045705279747827
120,0.07054025976367476,0.027473019500069418,0.12452056836248007
121,0.06629122635655049,0.022179171791717894,0.11918936365150752
122,0.06154198741125257,0.020073551946061866,0.11134351482957056
123,0.05905069790620478,0.02147662643917323,0.10804924242424234
124,0.05578019486217614,0.01655852181436158,0.10501258750905262
125,0.051639051857636786,0.01503279059249203,0.10455564202334626
126,0.0490575779356696,0.014328143281432778,0.09287003891050571
127,0.04653976448767086,0.0145454545454545,0.08795824175824175
128,0.04406466015328453,0.011089585895858947,0.08760741077517606
129,0.041792007397806766,0.007963519074630164,0.08872741582261151
130,0.03858732751978261,0.007351688901504383,0.08129940711462441
131,0.03486331617780809,0.005640032247950897,0.07798060554474705
132,0.03202954157113299,0.003942388561816613,0.0714567450014056
133,0.030634539711356056,0.00394230769230766,0.06893178489223684
