,transmission_time,incubation_time,infection_time,disease_state
0,9864,364,9648,State.EXPOSED
1,9882,346,9648,State.EXPOSED
2,11052,,10800,State.ASYMPTOMATIC
3,11172,645,10800,State.EXPOSED
4,11577,0,11081,State.SEVERE
5,11934,1167,11664,State.EXPOSED
6,12492,143,12096,State.EXPOSED
7,12626,0,11915,State.MILD
8,12906,559,12528,State.EXPOSED
9,12921,0,12315,State.SEVERE
10,13089,0,12730,State.SEVERE
11,13104,0,12472,State.SEVERE
12,13146,944,12960,State.EXPOSED
13,13344,,12921,State.ASYMPTOMATIC
14,13596,,13248,State.ASYMPTOMATIC
15,15036,833,14688,State.EXPOSED
16,15492,,15036,State.ASYMPTOMATIC
17,15616,287,15492,State.EXPOSED
18,15769,134,15492,State.EXPOSED
19,16160,512,15616,State.EXPOSED
20,16344,709,16128,State.EXPOSED
21,16464,589,16128,State.EXPOSED
22,16761,987,16560,State.EXPOSED
23,17292,78,16992,State.EXPOSED
24,17604,296,17292,State.EXPOSED
25,20928,317,20448,State.EXPOSED
26,24240,204,23760,State.EXPOSED
27,25266,339,25056,State.EXPOSED
28,28625,497,28224,State.EXPOSED
29,33750,79,33408,State.EXPOSED
30,33905,408,33750,State.EXPOSED
31,34322,99,33905,State.EXPOSED
