,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.0
68,1.0
69,4.0
70,4.0
71,4.0
72,5.0
73,6.0
74,8.0
75,9.0
76,7.0
77,7.0
78,10.0
79,11.0
80,10.0
81,8.0
82,11.0
83,11.0
84,17.0
85,16.0
86,19.0
87,31.0
88,38.0
89,39.0
90,43.0
91,43.0
92,45.0
93,48.0
94,43.0
95,36.0
96,32.0
97,27.0
98,22.0
99,21.0
100,18.0
101,12.0
102,13.0
103,15.0
104,15.0
105,14.0
106,13.0
107,9.0
108,10.0
109,11.0
110,8.0
111,9.0
112,10.0
113,9.0
114,8.0
115,7.0
116,6.0
117,6.0
118,5.0
119,8.0
120,8.0
121,11.0
122,10.0
123,8.0
124,9.0
125,11.0
126,7.0
127,6.0
128,3.0
129,4.0
130,4.0
131,4.0
132,2.0
133,2.0
134,2.0
135,2.0
136,2.0
137,4.0
138,4.0
139,4.0
140,4.0
141,4.0
142,5.0
143,4.0
144,2.0
145,1.0
146,2.0
147,2.0
148,2.0
149,1.0
150,1.0
151,1.0
152,1.0
153,0.0
154,0.0
155,1.0
156,4.0
157,4.0
158,5.0
159,5.0
160,7.0
161,7.0
162,6.0
163,4.0
164,4.0
165,3.0
166,4.0
167,3.0
168,3.0
169,3.0
170,2.0
171,2.0
172,2.0
173,1.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,2.0
189,2.0
190,2.0
191,3.0
192,3.0
193,3.0
194,6.0
195,4.0
196,4.0
197,4.0
198,3.0
199,3.0
200,9.0
201,8.0
202,8.0
203,8.0
204,8.0
205,10.0
206,11.0
207,5.0
208,3.0
209,3.0
210,3.0
211,4.0
212,2.0
213,1.0
214,1.0
215,2.0
216,3.0
217,3.0
218,2.0
219,2.0
220,2.0
221,2.0
222,1.0
223,0.0
224,0.0
225,0.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
