,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,30,15,0,0,71.22222222222223,1,1069,66.0,11,0,0,0
1,8,8,0,0,72.54861111111111,1,1454,65.0,6,0,0,0
2,34,22,3,0,72.75694444444444,1,1297,70.55555555555556,27,0,0,0
3,52,29,2,0,72.76388888888889,1,44,72.33333333333333,27,1,0,0
4,26,17,0,0,74.11805555555556,1,71,67.0,16,0,0,0
5,8,8,1,0,77.39583333333333,1,1255,70.0,2,0,0,0
6,9,9,0,0,77.40277777777777,1,1376,75.0,2,1,0,0
7,7,7,0,1,78.26388888888889,1,1023,75.0,1,0,0,0
8,41,22,2,0,81.82638888888889,1,1531,79.94444444444444,25,0,0,0
9,5,5,1,1,81.92361111111111,1,1385,77.0,3,0,0,0
10,5,5,0,2,81.92361111111111,1,1015,79.54166666666667,3,1,0,0
11,27,13,2,0,82.27777777777777,1,1,79.0,25,0,0,0
12,28,13,1,0,82.27777777777777,1,1513,80.16666666666667,25,1,0,0
13,25,16,0,0,82.5625,1,82,79.0,21,0,0,0
14,11,11,2,1,83.0,1,187,80.0,5,0,0,0
15,7,7,1,1,83.0,1,1063,82.54166666666667,5,1,0,0
16,25,15,1,0,83.18055555555556,1,1230,80.0,16,0,0,0
17,25,12,3,0,83.94444444444444,1,1093,77.0,25,0,0,0
18,36,20,3,0,83.94444444444444,1,1651,81.5,25,2,0,0
19,26,13,2,0,83.95138888888889,1,183,81.5,25,2,0,0
20,33,20,3,0,84.72222222222223,1,1624,81.0,12,0,0,0
21,32,18,3,0,84.72916666666667,1,1587,82.5,11,1,0,0
22,32,18,2,0,84.73611111111111,1,96,84.35416666666667,11,1,0,0
23,8,7,0,5,84.93055555555556,1,1225,79.0,2,0,0,0
24,28,16,2,0,86.10416666666667,1,1260,84.91666666666667,26,0,0,0
25,34,22,0,0,86.10416666666667,1,1665,84.0,26,2,0,0
26,27,15,0,0,86.11111111111111,1,23,85.70833333333333,26,2,0,0
27,4,4,0,1,87.11111111111111,1,1144,80.0,4,0,0,0
28,20,12,0,1,87.98611111111111,1,1085,84.0,4,0,0,0
29,26,15,0,0,88.05555555555556,1,1275,82.0,14,0,0,0
30,5,5,0,1,89.375,1,1574,86.0,4,0,0,0
31,14,9,0,4,90.52083333333333,1,1014,84.61111111111111,7,0,0,0
32,11,11,0,6,90.74305555555556,1,1282,88.0,3,0,0,0
33,11,9,0,3,91.15972222222223,1,18,84.0,5,0,0,0
34,13,13,0,9,91.31944444444444,1,1476,87.0,2,0,0,0
35,16,12,0,3,91.74305555555556,1,6,89.16666666666667,6,0,0,0
36,15,10,1,5,91.94444444444444,1,1020,87.5,4,0,0,0
37,12,12,1,5,91.95138888888889,1,1472,84.0,4,1,0,0
38,13,12,1,10,93.65972222222223,1,1555,92.29166666666667,19,0,0,0
39,21,20,0,13,93.65972222222223,1,1263,90.0,2,1,0,0
40,13,13,1,8,93.68055555555556,1,1210,83.0,3,0,0,0
41,14,14,0,8,93.6875,1,1493,90.0,3,1,0,0
42,13,12,0,3,93.75,1,1543,91.0,7,0,0,0
43,11,10,0,4,93.88194444444444,1,1097,89.0,7,0,0,0
44,10,10,0,8,94.86805555555556,1,1541,89.0,1,0,0,0
45,12,11,0,7,95.59027777777777,1,1092,93.0,5,0,0,0
46,29,18,0,0,95.83333333333333,1,103,92.0,27,0,0,0
47,16,5,0,0,96.4375,1,1027,94.0,9,0,0,0
48,20,20,0,13,97.17361111111111,1,1259,92.0,1,0,0,0
49,17,15,0,13,97.375,1,9,92.0,2,0,0,0
50,12,11,0,3,97.75,1,1317,92.0,5,0,0,0
51,24,8,0,0,98.00694444444444,1,1599,86.0,25,0,0,0
52,30,15,0,0,98.13888888888889,1,1647,90.0,14,0,0,0
53,28,17,5,0,99.40972222222223,1,1081,95.0,23,0,0,0
54,34,28,6,1,99.41666666666667,1,202,98.52083333333333,23,1,0,0
55,17,14,0,11,99.56944444444444,1,1516,93.0,2,0,0,0
56,25,12,3,0,99.59027777777777,1,1663,97.0,18,0,0,0
57,15,9,0,2,99.61805555555556,1,1277,94.0,8,0,0,0
58,31,18,5,0,100.15972222222223,1,1307,95.22222222222223,28,0,0,0
59,44,27,4,0,100.15972222222223,1,1222,99.11805555555556,28,1,0,0
60,28,16,6,0,100.28472222222223,1,1052,95.38888888888889,28,0,0,0
61,27,14,3,0,100.28472222222223,1,1636,94.0,28,1,0,0
62,26,14,4,0,100.29166666666667,1,1108,96.33333333333333,23,1,0,0
63,35,15,4,0,100.98611111111111,1,170,97.52083333333333,22,0,0,0
64,28,22,0,2,101.70138888888889,1,1638,99.0,12,0,0,0
65,16,15,0,10,102.32638888888889,1,1459,99.0,3,0,0,0
66,39,21,0,0,102.93055555555556,1,1577,97.0,26,0,0,0
67,35,22,1,1,103.11805555555556,1,1545,99.28472222222223,23,0,0,0
68,18,6,0,0,103.85416666666667,1,1703,101.0,9,0,0,0
69,31,16,4,0,104.05555555555556,1,1054,98.78472222222223,28,0,0,0
70,14,9,1,3,105.5625,1,28,99.0,6,0,0,0
71,15,13,0,9,105.57638888888889,1,215,102.0,2,0,0,0
72,36,24,1,3,105.65277777777777,1,76,102.0,5,0,0,0
73,26,14,3,0,105.6875,1,54,102.20833333333333,20,0,0,0
74,15,12,2,3,106.16666666666667,1,201,101.84722222222223,6,0,0,0
75,16,12,1,4,106.17361111111111,1,59,101.0,6,1,0,0
76,31,20,2,8,106.27083333333333,1,1637,99.08333333333333,2,0,0,0
77,24,15,4,0,106.84027777777777,1,121,100.0,22,0,0,0
78,16,11,2,2,107.04861111111111,1,117,104.0,5,0,0,0
79,28,16,0,1,109.15972222222223,1,1203,103.46527777777777,20,0,0,0
80,14,10,0,7,109.29861111111111,1,1383,104.0,1,0,0,0
81,25,13,0,0,109.52777777777777,1,176,104.0,26,0,0,0
82,27,12,0,0,110.04166666666667,1,1006,107.0,17,0,0,0
83,32,22,2,0,110.84722222222223,1,1301,108.04166666666667,22,0,0,0
84,29,14,3,0,110.85416666666667,1,1298,106.08333333333333,22,1,0,0
85,12,11,0,7,112.20138888888889,1,1523,109.0,2,0,0,0
86,28,25,4,0,113.03472222222223,1,1427,108.0,12,0,0,0
87,26,20,4,0,113.04166666666667,1,1463,107.0,18,1,0,0
88,25,19,3,0,113.04861111111111,1,73,111.50694444444444,18,1,0,0
89,18,12,1,5,114.22222222222223,1,157,105.0,8,0,0,0
90,43,23,4,0,115.09722222222223,1,1153,112.83333333333333,18,0,0,0
91,39,28,4,1,115.44444444444444,1,1612,110.89583333333333,18,0,0,0
92,29,21,4,0,115.45138888888889,1,93,111.04861111111111,18,1,0,0
93,11,7,1,0,115.45138888888889,1,69,107.33333333333333,7,0,0,0
94,37,18,2,0,115.51388888888889,1,1588,114.05555555555556,23,0,0,0
95,24,15,3,0,116.43055555555556,1,229,112.0,26,0,0,0
96,17,15,0,3,118.53472222222223,1,1140,107.33333333333333,2,0,0,0
97,10,9,3,0,119.31944444444444,1,1180,113.0,8,0,0,0
98,26,12,1,1,119.69444444444444,1,105,113.84722222222223,23,0,0,0
