,transmission_time,incubation_time,infection_time,disease_state
0,9569,421,9216,State.EXPOSED
1,9729,834,9569,State.EXPOSED
2,9848,142,9216,State.EXPOSED
3,9941,437,9792,State.EXPOSED
4,10000,,9729,State.ASYMPTOMATIC
5,10128,1740,10000,State.EXPOSED
6,10313,445,10128,State.EXPOSED
7,10329,238,9941,State.EXPOSED
8,10345,222,9941,State.EXPOSED
9,10368,1500,10000,State.EXPOSED
10,10392,229,10080,State.EXPOSED
11,10397,844,10224,State.EXPOSED
12,10440,127,9941,State.EXPOSED
13,10492,226,10397,State.EXPOSED
14,10613,628,10224,State.EXPOSED
15,10634,84,10397,State.EXPOSED
16,10635,606,10224,State.EXPOSED
17,10636,605,10224,State.EXPOSED
18,10690,,10368,State.ASYMPTOMATIC
19,10698,20,10397,State.EXPOSED
20,10768,378,10512,State.EXPOSED
21,10809,337,10512,State.EXPOSED
22,10953,466,10636,State.EXPOSED
23,10977,,10690,State.MILD
24,10984,162,10512,State.EXPOSED
25,11040,,10690,State.MILD
26,11049,,10634,State.ASYMPTOMATIC
27,11089,,10800,State.ASYMPTOMATIC
28,11120,,10800,State.ASYMPTOMATIC
29,11138,580,10809,State.EXPOSED
30,11140,279,10636,State.EXPOSED
31,11224,,10690,State.MILD
32,11305,,11140,State.ASYMPTOMATIC
33,11305,415,10977,State.EXPOSED
34,11305,395,10800,State.EXPOSED
35,11316,451,11088,State.EXPOSED
36,11344,,11049,State.ASYMPTOMATIC
37,11402,147,11120,State.EXPOSED
38,11424,949,11138,State.EXPOSED
39,11424,125,11120,State.EXPOSED
40,11432,288,10977,State.EXPOSED
41,11450,,11140,State.ASYMPTOMATIC
42,11465,253,11305,State.EXPOSED
43,11484,,11232,State.ASYMPTOMATIC
44,11489,,11305,State.ASYMPTOMATIC
45,11536,551,10953,State.EXPOSED
46,11546,,11402,State.ASYMPTOMATIC
47,11560,,11088,State.ASYMPTOMATIC
48,11580,793,11138,State.EXPOSED
49,11584,646,11424,State.EXPOSED
50,11656,298,10887,State.EXPOSED
51,11705,,11376,State.ASYMPTOMATIC
52,11712,271,11536,State.EXPOSED
53,11722,508,11424,State.EXPOSED
54,11785,,11484,State.ASYMPTOMATIC
55,11793,245,11656,State.EXPOSED
56,11814,116,11232,State.EXPOSED
57,11833,588,11705,State.EXPOSED
58,11856,127,11536,State.EXPOSED
59,11857,416,11580,State.EXPOSED
60,11896,154,11664,State.EXPOSED
61,11912,,11489,State.ASYMPTOMATIC
62,11922,638,11664,State.EXPOSED
63,11944,94,11656,State.EXPOSED
64,11977,1254,11560,State.EXPOSED
65,12016,595,11584,State.EXPOSED
66,12016,1215,11560,State.EXPOSED
67,12088,830,11857,State.EXPOSED
