,day,total_screened,positive_detected,prevalence,positivity_rate
0,60.0,870.0,0.0,0.0037593984962406,0.0
1,63.0,870.0,1.0,0.0040485829959514,0.11494252873563218
2,66.0,870.0,1.0,0.004,0.11494252873563218
3,69.0,870.0,1.0,0.0042372881355932,0.11494252873563218
4,72.0,870.0,0.0,0.005050505050505,0.0
5,75.0,870.0,7.0,0.0042735042735042,0.8045977011494253
6,78.0,870.0,4.0,0.0276679841897233,0.45977011494252873
7,81.0,870.0,6.0,0.0608695652173913,0.6896551724137931
8,84.0,870.0,10.0,0.1033210332103321,1.1494252873563218
9,87.0,870.0,14.0,0.1525423728813559,1.6091954022988506
10,90.0,870.0,6.0,0.1845637583892617,0.6896551724137931
11,93.0,870.0,12.0,0.2136222910216718,1.3793103448275863
12,96.0,870.0,9.0,0.2113564668769716,1.0344827586206897
13,99.0,870.0,5.0,0.219047619047619,0.5747126436781609
14,102.0,870.0,9.0,0.2,1.0344827586206897
15,105.0,870.0,5.0,0.21455938697318,0.5747126436781609
16,108.0,870.0,10.0,0.1833910034602076,1.1494252873563218
17,111.0,870.0,1.0,0.1530612244897959,0.11494252873563218
18,114.0,870.0,11.0,0.120754716981132,1.264367816091954
19,117.0,870.0,3.0,0.1015625,0.3448275862068966
20,120.0,870.0,5.0,0.0769230769230769,0.5747126436781609
21,123.0,870.0,1.0,0.0617760617760617,0.11494252873563218
22,126.0,870.0,1.0,0.047808764940239,0.11494252873563218
23,129.0,870.0,1.0,0.0423076923076923,0.11494252873563218
24,132.0,870.0,2.0,0.0358565737051792,0.22988505747126436
25,135.0,870.0,3.0,0.024793388429752,0.3448275862068966
26,138.0,870.0,2.0,0.0303030303030303,0.22988505747126436
27,141.0,870.0,2.0,0.0193050193050193,0.22988505747126436
28,144.0,870.0,2.0,0.0193050193050193,0.22988505747126436
29,147.0,870.0,0.0,0.0163265306122449,0.0
30,150.0,870.0,1.0,0.0217391304347826,0.11494252873563218
31,153.0,870.0,2.0,0.016260162601626,0.22988505747126436
32,156.0,870.0,0.0,0.0126050420168067,0.0
33,159.0,870.0,0.0,0.0040983606557377,0.0
34,162.0,870.0,0.0,0.004,0.0
35,165.0,870.0,0.0,0.0046082949308755,0.0
36,168.0,870.0,0.0,0.0,0.0
37,171.0,870.0,0.0,0.0,0.0
38,174.0,870.0,0.0,0.0,0.0
39,177.0,870.0,0.0,0.0,0.0
40,180.0,870.0,1.0,0.0,0.11494252873563218
41,183.0,870.0,0.0,0.0,0.0
42,186.0,870.0,0.0,0.0,0.0
43,189.0,870.0,1.0,0.0,0.11494252873563218
44,192.0,870.0,0.0,0.0,0.0
45,195.0,870.0,0.0,0.0,0.0
46,198.0,870.0,0.0,0.0,0.0
47,201.0,870.0,2.0,0.0,0.22988505747126436
48,204.0,870.0,1.0,0.0088888888888888,0.11494252873563218
49,207.0,870.0,0.0,0.0041493775933609,0.0
50,210.0,870.0,1.0,0.0042553191489361,0.11494252873563218
51,213.0,870.0,1.0,0.0,0.11494252873563218
52,216.0,870.0,2.0,0.0040322580645161,0.22988505747126436
53,219.0,870.0,0.0,0.0042194092827004,0.0
54,222.0,870.0,0.0,0.0043859649122807,0.0
55,225.0,870.0,0.0,0.0043103448275862,0.0
56,228.0,870.0,0.0,0.0,0.0
57,231.0,870.0,0.0,0.0,0.0
58,234.0,870.0,1.0,0.0,0.11494252873563218
59,237.0,870.0,3.0,0.0,0.3448275862068966
60,60.0,870.0,0.0,0.0038461538461538,0.0
61,63.0,870.0,0.0,0.0040816326530612,0.0
62,66.0,870.0,2.0,0.0043103448275862,0.22988505747126436
63,69.0,870.0,6.0,0.0045871559633027,0.6896551724137931
64,72.0,870.0,3.0,0.0047619047619047,0.3448275862068966
65,75.0,870.0,3.0,0.0040650406504065,0.3448275862068966
66,78.0,870.0,8.0,0.0346320346320346,0.9195402298850575
67,81.0,870.0,12.0,0.064,1.3793103448275863
68,84.0,870.0,11.0,0.1086142322097378,1.264367816091954
69,87.0,870.0,10.0,0.1577060931899641,1.1494252873563218
70,90.0,870.0,14.0,0.1903114186851211,1.6091954022988506
71,93.0,870.0,6.0,0.2437275985663082,0.6896551724137931
72,96.0,870.0,9.0,0.2291666666666666,1.0344827586206897
73,99.0,870.0,7.0,0.2032258064516129,0.8045977011494253
74,102.0,870.0,8.0,0.198019801980198,0.9195402298850575
75,105.0,870.0,5.0,0.177257525083612,0.5747126436781609
76,108.0,870.0,4.0,0.157556270096463,0.45977011494252873
77,111.0,870.0,3.0,0.1618705035971223,0.3448275862068966
78,114.0,870.0,6.0,0.1304347826086956,0.6896551724137931
79,117.0,870.0,7.0,0.1025641025641025,0.8045977011494253
80,120.0,870.0,2.0,0.074074074074074,0.22988505747126436
81,123.0,870.0,3.0,0.0567375886524822,0.3448275862068966
82,126.0,870.0,2.0,0.0419847328244274,0.22988505747126436
83,129.0,870.0,0.0,0.0378151260504201,0.0
84,132.0,870.0,1.0,0.0371900826446281,0.11494252873563218
85,135.0,870.0,0.0,0.025,0.0
86,138.0,870.0,2.0,0.0305676855895196,0.22988505747126436
87,141.0,870.0,2.0,0.0275229357798165,0.22988505747126436
88,144.0,870.0,1.0,0.021551724137931,0.11494252873563218
89,147.0,870.0,1.0,0.0168067226890756,0.11494252873563218
90,150.0,870.0,1.0,0.0177777777777777,0.11494252873563218
91,153.0,870.0,0.0,0.0128755364806866,0.0
92,156.0,870.0,1.0,0.0119521912350597,0.11494252873563218
93,159.0,870.0,0.0,0.0042735042735042,0.0
94,162.0,870.0,0.0,0.0045045045045045,0.0
95,165.0,870.0,0.0,0.0044444444444444,0.0
96,168.0,870.0,0.0,0.0,0.0
97,171.0,870.0,0.0,0.0,0.0
98,174.0,870.0,0.0,0.0,0.0
99,177.0,870.0,0.0,0.0,0.0
100,180.0,870.0,1.0,0.0,0.11494252873563218
101,183.0,870.0,0.0,0.0,0.0
102,186.0,870.0,0.0,0.0,0.0
103,189.0,870.0,0.0,0.0,0.0
104,192.0,870.0,0.0,0.0,0.0
105,195.0,870.0,0.0,0.0,0.0
106,198.0,870.0,0.0,0.0,0.0
107,201.0,870.0,0.0,0.0,0.0
108,204.0,870.0,0.0,0.0042016806722689,0.0
109,207.0,870.0,0.0,0.0044843049327354,0.0
110,210.0,870.0,0.0,0.0043103448275862,0.0
111,213.0,870.0,0.0,0.0041152263374485,0.0
112,216.0,870.0,2.0,0.0040485829959514,0.22988505747126436
113,219.0,870.0,2.0,0.003610108303249,0.22988505747126436
114,222.0,870.0,1.0,0.0038167938931297,0.11494252873563218
115,225.0,870.0,1.0,0.0040983606557377,0.11494252873563218
116,228.0,870.0,0.0,0.0,0.0
117,231.0,870.0,0.0,0.0,0.0
118,234.0,870.0,1.0,0.0,0.11494252873563218
119,237.0,870.0,1.0,0.0,0.11494252873563218
120,60.0,870.0,0.0,0.0043103448275862,0.0
121,63.0,870.0,0.0,0.0044247787610619,0.0
122,66.0,870.0,1.0,0.0042016806722689,0.11494252873563218
123,69.0,870.0,2.0,0.004,0.22988505747126436
124,72.0,870.0,2.0,0.0039682539682539,0.22988505747126436
125,75.0,870.0,4.0,0.0041152263374485,0.45977011494252873
126,78.0,870.0,5.0,0.0333333333333333,0.5747126436781609
