,trans_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,4.2553191489361e-05,0.0,0.0
63,4.3668122270742e-05,0.0,0.0
64,0.000123883199349351,0.0,0.0019372693726936935
65,0.00033138136670088304,0.0,0.0041666666666666
66,0.00029994284185604997,0.0,0.004239388062917432
67,0.00042013181974083296,0.0,0.004202637572162459
68,0.000843799477575687,0.0,0.0045883046103991345
69,0.000635599076476245,0.0,0.004598253921278419
70,0.0009260492111671781,0.0,0.006226023893902257
71,0.0021202724153951955,0.0,0.00900172704634903
72,0.0016884089721514984,0.0,0.009083264971287891
73,0.002081734364845881,0.0,0.009304690204222851
74,0.0035416415209937185,0.0,0.016329166321715296
75,0.0028901287835009022,0.0,0.012928321678321622
76,0.003831285049405495,0.0,0.020820470604376713
77,0.0052814551427251355,0.0,0.023842530600671066
78,0.004413200997023815,0.0,0.018107845325002266
79,0.004492595464364548,0.0,0.01686411520590215
80,0.006787516856283732,0.0,0.02471036585365852
81,0.005635513885399441,0.0,0.020547658862876215
82,0.006126200011225114,0.0,0.02039405461458686
83,0.00808420584104893,0.0,0.026294230078086636
84,0.0068323104163202,0.0,0.018647679938002495
85,0.007221588365715054,0.0,0.019102990033222578
86,0.009139403458019203,0.0,0.027662942989214092
87,0.007940335784453294,0.0,0.024315526221511702
88,0.007894463222685538,0.0,0.021957463830921998
89,0.01034970784251663,0.0,0.02876862700489128
90,0.008317084984074248,0.0,0.02242067273333644
91,0.00784664075425692,0.0,0.02310903182429398
92,0.009125870931687102,0.0,0.025624377672348087
93,0.007663150282997363,0.0,0.02263719512195117
94,0.006695994901999149,0.0,0.01785578386605778
95,0.007520220294966424,0.0,0.01929960606718567
96,0.006447691163258467,0.0,0.016156435953648553
97,0.006482247202051695,0.0,0.016055601360403945
98,0.0073971420442460545,0.0,0.01920158515605797
99,0.006397141494495314,0.0,0.0162337662337662
100,0.006111537340732419,0.0,0.019438188188188127
101,0.0065282286165240875,0.0,0.017888410743433704
102,0.005563482198636968,0.0,0.01610732511824739
103,0.005466228301993942,0.0,0.016928843026318734
104,0.005998658219634159,0.0,0.016316152784169303
105,0.0052119405184986875,0.0,0.014854443801812191
106,0.004642527256415467,0.0,0.0135578267146359
107,0.004638712171924444,0.0,0.013962934755013923
108,0.004151347179870171,0.0,0.011031588337861352
109,0.003799882958576726,0.0,0.010762608416318648
110,0.005013937820821785,0.0,0.0158132899742299
111,0.004139826581274422,0.0,0.013578728344963058
112,0.0040926399748553634,0.0,0.013957951246766145
113,0.005021429158212548,0.0,0.018154299191019456
114,0.004277008671415598,0.0,0.0133686440677966
115,0.003784790838092651,0.0,0.012387176403569764
116,0.004420123038026983,0.0,0.013461453354575987
117,0.0035502475299767243,0.0,0.011300539083557933
118,0.0031334646322417944,0.0,0.010647985108416707
119,0.0034284640977668705,0.0,0.011331880528137394
120,0.0030556332394766884,0.0,0.010996587715776761
121,0.0031744707991280398,0.0,0.01119627417401106
122,0.003446861265206093,0.0,0.013941120607787167
123,0.0029983384029480743,0.0,0.01266415261756869
124,0.0026813323358178686,0.0,0.012632964578236311
125,0.002855036101182918,0.0,0.012171669793620983
126,0.002464629217131906,0.0,0.011693151348976643
127,0.0024542479362181548,0.0,0.011639718699284695
128,0.002384292395041191,0.0,0.008715587621036585
129,0.00202810146635494,0.0,0.009011220907818081
130,0.0019044255012017903,0.0,0.008540112788793823
131,0.0020526182802171854,0.0,0.01015093111734072
132,0.0019844177897302266,0.0,0.00982617781155011
133,0.0017963093391642946,0.0,0.008388713080168737
134,0.0020129991310285146,0.0,0.010181904381674716
135,0.0016847151022373122,0.0,0.008190261044176675
136,0.0015971481305427607,0.0,0.00991203377902879
137,0.001675593279441748,0.0,0.008227025750059036
138,0.0014577815186161214,0.0,0.008
139,0.0013260626026073098,0.0,0.00786543747490654
140,0.0014890302460080379,0.0,0.008014216188524582
141,0.0013939204796715348,0.0,0.008214430277271792
142,0.001458849018498879,0.0,0.0084157979997182
143,0.0016812736755037424,0.0,0.008662406057311998
144,0.0014056209154991249,0.0,0.00870921985815596
