,total_screened,positive_detected,positivity_rate
0,25230.0,135.0,0.535077288941736
1,25230.0,137.0,0.543004359889021
2,25230.0,130.0,0.5152596115735236
3,25230.0,154.0,0.6103844629409433
4,25230.0,128.0,0.5073325406262386
5,25230.0,133.0,0.527150217994451
6,25230.0,157.0,0.6222750693618708
7,25230.0,154.0,0.6103844629409433
8,25230.0,148.0,0.5866032500990884
9,25230.0,126.0,0.4994054696789536
10,25230.0,138.0,0.5469678953626635
11,25230.0,131.0,0.5192231470471661
12,25230.0,139.0,0.550931430836306
13,25230.0,119.0,0.4716607213634562
14,25230.0,132.0,0.5231866825208086
15,25230.0,135.0,0.535077288941736
16,25230.0,153.0,0.6064209274673008
17,25230.0,130.0,0.5152596115735236
18,25230.0,162.0,0.6420927467300832
19,25230.0,147.0,0.582639714625446
20,25230.0,140.0,0.5548949663099485
21,25230.0,156.0,0.6183115338882283
22,25230.0,138.0,0.5469678953626635
23,25230.0,172.0,0.6817281014665081
24,25230.0,123.0,0.4875148632580262
25,25230.0,124.0,0.49147839873166865
26,25230.0,155.0,0.6143479984145858
27,25230.0,124.0,0.49147839873166865
28,25230.0,132.0,0.5231866825208086
29,25230.0,137.0,0.543004359889021
30,25230.0,129.0,0.5112960760998811
31,25230.0,156.0,0.6183115338882283
32,25230.0,155.0,0.6143479984145858
33,25230.0,144.0,0.5707491082045184
34,25230.0,127.0,0.5033690051525961
35,25230.0,109.0,0.43202536662703134
36,25230.0,158.0,0.6262386048355133
37,25230.0,151.0,0.5984938565200159
38,25230.0,137.0,0.543004359889021
39,25230.0,162.0,0.6420927467300832
40,25230.0,143.0,0.5667855727308759
41,25230.0,136.0,0.5390408244153785
42,25230.0,137.0,0.543004359889021
43,25230.0,141.0,0.558858501783591
44,25230.0,136.0,0.5390408244153785
45,25230.0,145.0,0.5747126436781609
46,25230.0,133.0,0.527150217994451
47,25230.0,113.0,0.44787950852160124
48,25230.0,146.0,0.5786761791518034
49,25230.0,132.0,0.5231866825208086
50,25230.0,163.0,0.6460562822037257
51,25230.0,131.0,0.5192231470471661
52,25230.0,133.0,0.527150217994451
53,25230.0,161.0,0.6381292112564407
54,25230.0,141.0,0.558858501783591
55,25230.0,147.0,0.582639714625446
56,25230.0,155.0,0.6143479984145858
57,25230.0,132.0,0.5231866825208086
58,25230.0,154.0,0.6103844629409433
59,25230.0,135.0,0.535077288941736
60,25230.0,131.0,0.5192231470471661
61,25230.0,130.0,0.5152596115735236
62,25230.0,142.0,0.5628220372572335
63,25230.0,163.0,0.6460562822037257
64,25230.0,138.0,0.5469678953626635
65,25230.0,141.0,0.558858501783591
66,25230.0,142.0,0.5628220372572335
67,25230.0,124.0,0.49147839873166865
68,25230.0,137.0,0.543004359889021
69,25230.0,147.0,0.582639714625446
70,25231.0,145.0,0.5746898656414728
71,25230.0,118.0,0.46769718588981374
72,25230.0,162.0,0.6420927467300832
73,25230.0,136.0,0.5390408244153785
74,25230.0,116.0,0.45977011494252873
75,25230.0,130.0,0.5152596115735236
76,25230.0,131.0,0.5192231470471661
77,25230.0,135.0,0.535077288941736
78,25230.0,131.0,0.5192231470471661
79,25230.0,151.0,0.5984938565200159
80,25230.0,146.0,0.5786761791518034
81,25230.0,165.0,0.6539833531510107
82,25230.0,144.0,0.5707491082045184
83,25230.0,115.0,0.45580657946888625
84,25230.0,131.0,0.5192231470471661
85,25230.0,119.0,0.4716607213634562
86,25230.0,153.0,0.6064209274673008
87,25230.0,129.0,0.5112960760998811
88,25230.0,153.0,0.6064209274673008
89,25230.0,148.0,0.5866032500990884
90,25230.0,127.0,0.5033690051525961
91,25230.0,139.0,0.550931430836306
92,25230.0,178.0,0.7055093143083631
93,25230.0,126.0,0.4994054696789536
94,25230.0,153.0,0.6064209274673008
95,25230.0,134.0,0.5311137534680935
96,25230.0,131.0,0.5192231470471661
97,25230.0,128.0,0.5073325406262386
98,25230.0,155.0,0.6143479984145858
99,25230.0,127.0,0.5033690051525961
