,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_to_hcw_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_to_pat_sum,hcw_to_hcw_sum,hcw_nrow,total_counts
35,0.08620689655172414,0.4,0.22988505747126436,0.08108108108108109,15.0,2.0,17,179,20.0,3.0,19,4,124,40.0
36,0.14285714285714285,0.4444444444444444,0.2032520325203252,0.09615384615384616,26.0,4.0,30,191,25.0,5.0,29,1,175,60.0
37,0.096045197740113,0.6666666666666666,0.21929824561403508,0.06521739130434782,17.0,2.0,19,180,25.0,3.0,22,6,160,47.0
38,0.08888888888888889,0.0,0.18269230769230768,0.13333333333333333,16.0,0.0,16,183,19.0,6.0,22,3,149,41.0
39,0.15053763440860216,0.3,0.2661290322580645,0.07142857142857142,28.0,3.0,31,196,33.0,4.0,36,1,180,68.0
40,0.08383233532934131,0.42857142857142855,0.13725490196078433,0.12727272727272726,14.0,3.0,17,174,14.0,7.0,15,6,157,38.0
41,0.07602339181286549,0.6666666666666666,0.21428571428571427,0.08,13.0,4.0,17,177,21.0,4.0,18,7,148,42.0
42,0.1388888888888889,0.2,0.23300970873786409,0.023809523809523808,25.0,1.0,26,185,24.0,1.0,21,4,145,51.0
43,0.09523809523809523,1.0,0.1282051282051282,0.02631578947368421,16.0,4.0,20,172,15.0,1.0,12,4,155,36.0
44,0.05813953488372093,0.0,0.1320754716981132,0.06818181818181818,10.0,0.0,10,175,14.0,3.0,14,3,150,27.0
45,0.11494252873563218,2.0,0.1308411214953271,0.10204081632653061,20.0,2.0,22,175,14.0,5.0,15,4,156,41.0
46,0.08284023668639054,0.0,0.12844036697247707,0.023255813953488372,14.0,0.0,14,171,14.0,1.0,11,4,152,29.0
47,0.07738095238095238,0.0,0.08,0.08333333333333333,13.0,0.0,13,170,8.0,3.0,9,2,136,24.0
48,0.1016949152542373,0.0,0.16521739130434782,0.10638297872340426,18.0,0.0,18,180,19.0,5.0,20,4,162,42.0
49,0.10112359550561797,0.3333333333333333,0.25,0.07142857142857142,18.0,1.0,19,181,26.0,3.0,21,8,146,48.0
50,0.13978494623655913,1.0,0.21487603305785125,0.08620689655172414,26.0,2.0,28,188,26.0,5.0,27,4,179,59.0
51,0.024096385542168676,0.0,0.10476190476190476,0.022222222222222223,4.0,0.0,4,167,11.0,1.0,9,3,150,16.0
52,0.09289617486338798,0.0,0.26666666666666666,0.14285714285714285,17.0,0.0,17,185,28.0,7.0,26,9,154,52.0
53,0.12365591397849462,0.6,0.2366412213740458,0.08,23.0,3.0,26,191,31.0,4.0,26,9,181,61.0
54,0.12290502793296089,0.6,0.24528301886792453,0.09803921568627451,22.0,6.0,28,189,26.0,5.0,29,2,157,59.0
55,0.08823529411764706,0.4,0.15178571428571427,0.05172413793103448,15.0,2.0,17,175,17.0,3.0,15,5,170,37.0
56,0.09248554913294797,1.0,0.1834862385321101,0.06666666666666667,16.0,5.0,21,178,20.0,4.0,18,6,169,45.0
57,0.12359550561797752,0.0,0.21875,0.08,22.0,0.0,22,181,21.0,4.0,18,7,146,47.0
58,0.14130434782608695,0.6,0.25,0.05263157894736842,26.0,3.0,29,189,31.0,3.0,28,6,181,63.0
59,0.11299435028248588,0.125,0.20202020202020202,0.09259259259259259,20.0,1.0,21,185,20.0,5.0,20,5,153,46.0
60,0.08771929824561403,0.0,0.15841584158415842,0.09090909090909091,15.0,0.0,15,177,16.0,4.0,16,4,145,35.0
61,0.08571428571428572,0.0,0.1981981981981982,0.046511627906976744,15.0,0.0,15,177,22.0,2.0,16,8,154,39.0
62,0.05357142857142857,0.0,0.13861386138613863,0.08333333333333333,9.0,0.0,9,172,14.0,5.0,13,6,161,28.0
63,0.16483516483516483,0.4444444444444444,0.21705426356589147,0.06896551724137931,30.0,4.0,34,191,28.0,4.0,27,5,187,66.0
64,0.07058823529411765,0.25,0.14563106796116504,0.08,12.0,1.0,13,174,15.0,4.0,15,4,153,32.0
65,0.15675675675675677,0.16666666666666666,0.21008403361344538,0.07317073170731707,29.0,1.0,30,191,25.0,3.0,25,3,160,58.0
66,0.10404624277456648,0.14285714285714285,0.18032786885245902,0.06976744186046512,18.0,1.0,19,180,22.0,3.0,18,7,165,44.0
67,0.07909604519774012,0.25,0.22340425531914893,0.0784313725490196,14.0,1.0,15,181,21.0,4.0,20,5,145,40.0
68,0.10614525139664804,0.4,0.24210526315789474,0.07017543859649122,19.0,2.0,21,184,23.0,4.0,23,4,152,48.0
69,0.12290502793296089,0.16666666666666666,0.2767857142857143,0.04081632653061224,22.0,1.0,23,185,31.0,2.0,24,9,161,56.0
70,0.15168539325842698,0.125,0.20833333333333334,0.02127659574468085,27.0,1.0,28,186,25.0,1.0,23,3,167,54.0
71,0.05917159763313609,0.25,0.14772727272727273,0.0,10.0,1.0,11,173,13.0,0.0,10,3,137,24.0
72,0.1497326203208556,0.2222222222222222,0.3148148148148148,0.029411764705882353,28.0,2.0,30,196,34.0,2.0,34,2,176,66.0
73,0.13636363636363635,0.25,0.13934426229508196,0.12195121951219512,24.0,1.0,25,180,17.0,5.0,19,3,163,47.0
74,0.05389221556886228,0.0,0.11363636363636363,0.075,9.0,0.0,9,169,10.0,3.0,10,3,128,22.0
75,0.07738095238095238,0.6666666666666666,0.14432989690721648,0.02127659574468085,13.0,2.0,15,171,14.0,1.0,12,3,144,30.0
76,0.12903225806451613,,0.2857142857142857,0.022727272727272728,24,0.0,24,186,28.0,1.0,24,5,142,53.0
77,0.14201183431952663,0.0,0.11403508771929824,0.023809523809523808,24.0,0.0,24,172,13.0,1.0,10,4,156,38.0
78,0.08571428571428572,0.5,0.1875,0.04081632653061224,15.0,3.0,18,181,18.0,2.0,16,4,145,38.0
79,0.0783132530120482,0.6666666666666666,0.05102040816326531,0.11290322580645161,13.0,2.0,15,169,5.0,7.0,9,3,160,27.0
80,0.11931818181818182,0.0,0.17272727272727273,0.02040816326530612,21.0,0.0,21,178,19.0,1.0,17,3,159,41.0
81,0.125,0.6363636363636364,0.23809523809523808,0.07692307692307693,23.0,7.0,30,195,30.0,4.0,31,3,178,64.0
82,0.14917127071823205,0.36363636363636365,0.24770642201834864,0.13333333333333333,27.0,4.0,31,192,27.0,6.0,30,3,154,64.0
83,0.06976744186046512,0.0,0.15151515151515152,0.11904761904761904,12.0,0.0,12,173,15.0,5.0,14,6,141,32.0
84,0.10344827586206896,0.0,0.1782178217821782,0.07692307692307693,18.0,0.0,18,176,18.0,3.0,15,6,140,39.0
85,0.0872093023255814,0.0,0.13541666666666666,0.043478260869565216,15.0,0.0,15,173,13.0,2.0,12,3,142,30.0
86,0.09714285714285714,0.6666666666666666,0.15,0.057692307692307696,17.0,2.0,19,178,18.0,3.0,19,2,172,40.0
87,0.09714285714285714,0.3333333333333333,0.21,0.0425531914893617,17.0,1.0,18,178,21.0,2.0,18,5,147,41.0
88,0.143646408839779,0.25,0.20175438596491227,0.06896551724137931,26.0,1.0,27,185,23.0,4.0,23,4,172,54.0
89,0.2074468085106383,0.5,0.3170731707317073,0.0,39.0,3.0,42,194,39.0,0.0,34,5,180,81.0
90,0.06936416184971098,0.3333333333333333,0.1827956989247312,0.07547169811320754,12.0,1.0,13,176,17.0,4.0,17,4,146,34.0
91,0.06818181818181818,0.0,0.18181818181818182,0.0975609756097561,12.0,0.0,12,180,22.0,4.0,21,5,162,38.0
92,0.15384615384615385,,0.1925925925925926,0.05454545454545454,28,0.0,28,182,26.0,3.0,21,8,190,57.0
93,0.08187134502923976,0.0,0.1262135922330097,0.08108108108108109,14.0,0.0,14,174,13.0,3.0,10,6,140,30.0
94,0.09836065573770492,0.3333333333333333,0.23770491803278687,0.06818181818181818,18.0,1.0,19,186,29.0,3.0,26,6,166,51.0
95,0.07471264367816093,0.5714285714285714,0.23300970873786409,0.041666666666666664,13.0,4.0,17,181,24.0,2.0,21,5,151,43.0
96,0.12903225806451613,0.5,0.37362637362637363,0.057692307692307696,24.0,3.0,27,192,34.0,3.0,32,5,143,64.0
97,0.1340782122905028,0.0,0.2,0.08695652173913043,24.0,0.0,24,180,20.0,4.0,21,3,146,48.0
98,0.05813953488372093,0.0,0.15454545454545454,0.031746031746031744,10.0,0.0,10,175,17.0,2.0,14,5,173,29.0
99,0.11235955056179775,0.14285714285714285,0.21495327102803738,0.13157894736842105,20.0,1.0,21,185,23.0,5.0,25,3,145,49.0
