,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,1
66,1
67,1
68,2
69,2
70,3
71,5
72,6
73,6
74,7
75,7
76,7
77,7
78,8
79,11
80,11
81,14
82,15
83,15
84,15
85,18
86,20
87,23
88,24
89,26
90,29
91,32
92,34
93,34
94,36
95,39
96,44
97,51
98,54
99,58
100,60
101,62
102,65
103,65
104,67
105,69
106,70
107,71
108,73
109,73
110,73
111,73
112,74
113,74
114,74
115,75
116,75
117,75
118,75
119,75
120,75
121,75
122,76
123,76
124,76
125,76
126,76
127,77
128,77
129,77
130,77
131,77
132,77
133,77
134,77
135,77
136,77
137,77
138,77
139,77
140,77
141,77
142,77
143,77
144,77
145,77
146,77
147,77
148,77
149,77
150,77
151,77
152,77
153,77
154,77
155,78
156,78
157,78
158,78
159,78
160,79
161,79
162,79
163,79
164,79
165,79
166,79
167,79
168,79
169,79
170,79
171,79
172,79
173,79
174,79
175,79
176,79
177,79
178,79
179,79
180,79
181,79
182,79
183,79
184,79
185,79
186,79
187,79
188,79
189,80
190,80
191,80
192,80
193,80
194,80
195,80
196,80
197,80
198,80
199,80
200,80
201,80
202,80
203,80
204,80
205,80
206,81
207,81
208,81
209,81
210,81
211,81
212,81
213,81
214,81
215,82
216,83
217,84
218,84
219,86
220,86
221,87
222,87
223,87
224,87
225,87
226,87
227,87
228,87
229,87
230,87
231,87
232,87
233,87
234,87
235,88
236,88
237,89
238,90
