,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,2,,2,0
1,,0,0,0
2,,0,0,0
3,0,,0,0
4,2,,1,1
5,0,,0,0
6,0,,0,0
7,0,,0,0
8,0,,0,0
9,0,,0,0
10,4,,3,1
11,2,,1,1
12,2,,2,0
13,0,,0,0
14,1,,1,0
15,1,,0,1
16,,0,0,0
17,,0,0,0
18,4,,4,0
19,,1,1,0
20,,0,0,0
21,0,,0,0
22,3,,1,2
23,3,,3,0
24,0,,0,0
25,0,,0,0
26,4,,2,2
27,,0,0,0
28,0,,0,0
29,0,,0,0
30,,0,0,0
31,0,,0,0
32,0,,0,0
33,1,,1,0
34,0,,0,0
35,2,,2,0
36,6,,4,2
37,,0,0,0
38,0,,0,0
39,1,,0,1
40,,1,1,0
41,,0,0,0
42,0,,0,0
43,1,,0,1
44,1,,1,0
45,1,,0,1
46,0,,0,0
47,1,,0,1
48,,2,2,0
49,,1,1,0
50,0,,0,0
51,2,,1,1
52,,0,0,0
53,,0,0,0
54,1,,1,0
55,2,,2,0
56,,0,0,0
57,3,,3,0
58,,0,0,0
59,0,,0,0
60,,0,0,0
61,,0,0,0
62,,1,1,0
63,1,,1,0
64,,0,0,0
65,3,,3,0
66,2,,2,0
67,,2,2,0
68,0,,0,0
69,0,,0,0
70,,0,0,0
71,1,,0,1
72,0,,0,0
73,,0,0,0
74,0,,0,0
75,2,,2,0
76,0,,0,0
77,,0,0,0
78,2,,2,0
79,0,,0,0
80,0,,0,0
81,1,,0,1
82,0,,0,0
83,0,,0,0
84,,0,0,0
85,,1,1,0
86,0,,0,0
87,2,,2,0
88,1,,0,1
89,1,,1,0
90,0,,0,0
91,,0,0,0
92,,0,0,0
93,,0,0,0
94,,0,0,0
95,,0,0,0
96,,0,0,0
97,1,,0,1
98,,0,0,0
99,2,,0,2
100,2,,2,0
101,,0,0,0
102,,0,0,0
103,0,,0,0
104,1,,0,1
105,0,,0,0
106,1,,1,0
107,,0,0,0
108,0,,0,0
109,2,,0,2
110,1,,1,0
111,0,,0,0
112,0,,0,0
113,,0,0,0
114,,0,0,0
115,0,,0,0
116,0,,0,0
117,0,,0,0
118,,1,1,0
119,0,,0,0
120,,0,0,0
121,,1,0,1
122,,0,0,0
123,,0,0,0
124,1,,1,0
125,0,,0,0
126,,0,0,0
127,,0,0,0
128,,0,0,0
129,2,,2,0
130,0,,0,0
131,0,,0,0
132,,0,0,0
133,1,,1,0
134,2,,1,1
135,0,,0,0
136,,1,1,0
137,,0,0,0
138,,0,0,0
139,,0,0,0
140,0,,0,0
141,,0,0,0
142,1,,0,1
143,0,,0,0
144,2,,1,1
145,2,,2,0
146,0,,0,0
147,,0,0,0
148,0,,0,0
149,1,,1,0
150,0,,0,0
151,1,,1,0
152,0,,0,0
153,1,,1,0
154,0,,0,0
155,1,,0,1
156,0,,0,0
157,1,,0,1
158,0,,0,0
159,,0,0,0
160,0,,0,0
161,2,,0,2
162,0,,0,0
163,0,,0,0
164,,0,0,0
165,0,,0,0
166,2,,1,1
167,0,,0,0
168,,2,2,0
169,2,,2,0
170,2,,2,0
171,1,,0,1
172,,0,0,0
173,2,,1,1
174,4,,2,2
175,2,,2,0
176,0,,0,0
177,,0,0,0
178,2,,1,1
179,1,,0,1
180,0,,0,0
181,0,,0,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,0,,0,0
186,2,,2,0
187,0,,0,0
188,0,,0,0
189,,0,0,0
190,0,,0,0
191,,2,1,1
192,1,,0,1
193,,0,0,0
194,0,,0,0
195,,3,2,1
196,3,,3,0
197,2,,2,0
198,3,,1,2
199,0,,0,0
200,1,,0,1
201,,1,1,0
202,,0,0,0
203,0,,0,0
204,,0,0,0
205,1,,0,1
206,0,,0,0
207,0,,0,0
208,3,,3,0
209,,1,1,0
210,0,,0,0
211,1,,1,0
212,,0,0,0
213,,1,0,1
214,,0,0,0
215,0,,0,0
216,0,,0,0
217,1,,1,0
218,,0,0,0
219,0,,0,0
220,0,,0,0
221,,0,0,0
222,3,,3,0
223,1,,1,0
224,0,,0,0
225,,0,0,0
226,1,,0,1
227,1,,1,0
228,0,,0,0
229,,1,0,1
230,4,,4,0
231,0,,0,0
232,0,,0,0
233,0,,0,0
234,,0,0,0
235,1,,0,1
236,,0,0,0
237,3,,2,1
238,1,,0,1
239,0,,0,0
240,0,,0,0
241,0,,0,0
242,0,,0,0
243,,0,0,0
244,0,,0,0
245,,0,0,0
246,0,,0,0
247,,0,0,0
248,2,,0,2
249,3,,3,0
250,0,,0,0
251,1,,1,0
252,1,,1,0
253,0,,0,0
254,3,,2,1
255,5,,3,2
256,,0,0,0
257,1,,1,0
258,1,,0,1
259,,1,1,0
260,3,,3,0
261,,2,2,0
262,0,,0,0
263,0,,0,0
264,0,,0,0
265,1,,0,1
266,0,,0,0
267,3,,2,1
268,5,,3,2
269,1,,1,0
270,,0,0,0
