,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,2
76,2
77,2
78,2
79,3
80,3
81,4
82,6
83,9
84,10
85,12
86,12
87,12
88,12
89,14
90,14
91,14
92,14
93,14
94,14
95,16
96,17
97,17
98,17
99,17
100,19
101,19
102,20
103,21
104,24
105,25
106,25
107,26
108,26
109,27
110,27
111,27
112,29
113,30
114,32
115,32
116,32
117,33
118,36
119,37
120,38
121,38
122,39
123,41
124,41
125,42
126,42
127,43
128,44
129,44
130,44
131,45
132,45
133,46
134,46
135,46
136,47
137,47
138,47
139,47
140,47
141,48
142,48
143,48
144,48
145,48
146,48
147,48
148,48
149,48
150,48
151,48
152,48
153,48
154,48
155,48
156,49
157,49
158,49
159,49
160,49
161,49
162,49
163,50
164,50
165,50
166,50
167,50
168,50
169,50
170,50
171,50
172,50
173,50
174,50
175,50
176,50
177,50
178,51
179,51
180,51
181,51
182,51
183,51
184,51
185,51
186,51
187,51
188,51
189,51
190,51
191,51
192,51
193,51
194,51
195,51
196,51
197,51
198,51
199,51
200,51
201,51
202,51
203,51
204,51
205,51
206,51
207,51
208,51
209,51
210,51
211,51
212,51
213,51
214,51
215,51
216,53
217,53
218,54
219,54
220,56
221,56
222,56
223,56
224,56
225,56
226,56
227,56
228,58
229,58
230,60
231,61
232,61
233,61
234,61
235,61
236,61
237,61
238,61
