,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,1.0
73,1.0
74,1.0
75,3.0
76,4.0
77,4.0
78,3.0
79,4.0
80,7.0
81,8.0
82,6.0
83,7.0
84,14.0
85,15.0
86,19.0
87,23.0
88,24.0
89,35.0
90,36.0
91,36.0
92,49.0
93,50.0
94,43.0
95,47.0
96,38.0
97,40.0
98,32.0
99,21.0
100,28.0
101,30.0
102,25.0
103,25.0
104,23.0
105,23.0
106,23.0
107,18.0
108,30.0
109,33.0
110,35.0
111,43.0
112,47.0
113,46.0
114,43.0
115,32.0
116,28.0
117,28.0
118,21.0
119,19.0
120,22.0
121,21.0
122,21.0
123,22.0
124,19.0
125,15.0
126,13.0
127,8.0
128,4.0
129,2.0
130,0.0
131,2.0
132,3.0
133,3.0
134,3.0
135,3.0
136,4.0
137,4.0
138,2.0
139,2.0
140,4.0
141,4.0
142,4.0
143,3.0
144,4.0
145,4.0
146,4.0
147,3.0
148,3.0
149,3.0
150,3.0
151,2.0
152,2.0
153,3.0
154,2.0
155,2.0
156,2.0
157,2.0
158,2.0
159,2.0
160,0.0
161,2.0
162,2.0
163,2.0
164,3.0
165,3.0
166,4.0
167,4.0
168,2.0
169,2.0
170,2.0
171,2.0
172,2.0
173,1.0
174,1.0
175,1.0
176,1.0
177,2.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,4.0
184,3.0
185,3.0
186,3.0
187,3.0
188,3.0
189,3.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,3.0
228,3.0
229,2.0
230,2.0
231,2.0
232,4.0
233,4.0
234,4.0
235,4.0
236,4.0
237,4.0
238,4.0
