,transmission_time,incubation_time,infection_time,disease_state
0,9378,329,9072,State.EXPOSED
1,9512,195,9072,State.EXPOSED
2,9537,170,9072,State.EXPOSED
3,9639,679,9360,State.EXPOSED
4,9680,27,9072,State.EXPOSED
5,9753,565,9360,State.EXPOSED
6,9796,442,9639,State.EXPOSED
7,9818,420,9639,State.EXPOSED
8,9929,389,9360,State.EXPOSED
9,10081,,9753,State.ASYMPTOMATIC
10,10131,,9753,State.ASYMPTOMATIC
11,10263,,10081,State.ASYMPTOMATIC
12,10308,995,10131,State.EXPOSED
13,10360,,9929,State.ASYMPTOMATIC
14,10565,738,10131,State.EXPOSED
15,10684,420,10224,State.EXPOSED
16,11172,483,10800,State.EXPOSED
17,11200,620,10944,State.EXPOSED
18,11295,360,10800,State.EXPOSED
19,11305,350,10800,State.EXPOSED
20,11418,669,11088,State.EXPOSED
21,11436,372,11088,State.EXPOSED
22,11454,662,11172,State.EXPOSED
23,11473,805,11305,State.EXPOSED
24,11513,512,11232,State.EXPOSED
25,11513,765,11305,State.EXPOSED
26,11560,527,11088,State.EXPOSED
27,11568,477,11295,State.EXPOSED
28,11576,540,11172,State.EXPOSED
29,11577,231,11088,State.EXPOSED
30,11592,524,11172,State.EXPOSED
31,11601,207,11088,State.EXPOSED
32,11619,464,11513,State.EXPOSED
33,11640,337,11232,State.EXPOSED
34,11641,,11376,State.ASYMPTOMATIC
35,11643,635,11305,State.EXPOSED
36,11681,125,11520,State.EXPOSED
37,11688,399,11088,State.EXPOSED
38,11737,71,11088,State.EXPOSED
39,11754,1139,11601,State.EXPOSED
40,11762,,11520,State.ASYMPTOMATIC
41,11793,899,11513,State.EXPOSED
42,11841,851,11513,State.EXPOSED
43,11865,127,11664,State.EXPOSED
44,11866,265,11664,State.EXPOSED
45,11873,258,11664,State.EXPOSED
46,11874,392,11640,State.EXPOSED
47,11874,858,11655,State.EXPOSED
48,12032,1015,11874,State.EXPOSED
49,12032,99,11664,State.EXPOSED
50,12050,682,11655,State.EXPOSED
51,12097,245,11841,State.EXPOSED
52,12245,,11952,State.ASYMPTOMATIC
53,12312,845,12097,State.EXPOSED
54,12336,304,12050,State.EXPOSED
55,12344,296,12050,State.EXPOSED
56,12436,435,12245,State.EXPOSED
57,12536,6,12032,State.EXPOSED
58,12600,968,12344,State.EXPOSED
59,12680,,12240,State.ASYMPTOMATIC
60,12688,,12240,State.ASYMPTOMATIC
61,12688,70,12528,State.EXPOSED
62,12741,,12240,State.ASYMPTOMATIC
63,12744,328,12312,State.EXPOSED
64,12841,694,12680,State.EXPOSED
65,12881,259,12672,State.EXPOSED
66,12881,636,12672,State.EXPOSED
67,12904,481,12688,State.EXPOSED
68,12984,551,12680,State.EXPOSED
69,13008,,12436,State.ASYMPTOMATIC
70,13008,389,12744,State.EXPOSED
71,13016,381,12744,State.EXPOSED
72,13024,493,12672,State.EXPOSED
73,13032,0,12329,State.MILD
74,13041,99,12672,State.EXPOSED
75,13048,298,12536,State.EXPOSED
76,13056,479,12680,State.EXPOSED
77,13152,365,12672,State.EXPOSED
78,13152,561,12881,State.EXPOSED
79,13182,217,13008,State.EXPOSED
80,13185,879,12960,State.EXPOSED
81,13193,206,13008,State.EXPOSED
82,13200,197,12744,State.EXPOSED
83,13242,,12960,State.ASYMPTOMATIC
84,13256,777,13048,State.EXPOSED
85,13328,705,13048,State.EXPOSED
86,13345,238,13056,State.EXPOSED
87,13352,,13242,State.ASYMPTOMATIC
88,13416,349,12960,State.EXPOSED
89,13417,348,12960,State.EXPOSED
90,13552,29,13104,State.EXPOSED
91,13633,31,13104,State.EXPOSED
92,13673,40,13328,State.EXPOSED
93,13722,,13248,State.ASYMPTOMATIC
94,13728,131,13392,State.EXPOSED
95,13744,115,13392,State.EXPOSED
96,13758,295,13392,State.EXPOSED
97,13848,389,13673,State.EXPOSED
98,13896,476,13824,State.EXPOSED
99,13923,670,13680,State.EXPOSED
100,13969,400,13680,State.EXPOSED
101,14049,323,13824,State.EXPOSED
102,14104,418,13923,State.EXPOSED
103,14120,249,13680,State.EXPOSED
104,14130,209,13722,State.EXPOSED
105,14160,212,13824,State.EXPOSED
106,14184,1681,13968,State.EXPOSED
107,14202,170,13824,State.EXPOSED
108,14283,103,13896,State.EXPOSED
109,14305,439,14160,State.EXPOSED
110,14328,1319,14120,State.EXPOSED
111,14401,814,14104,State.EXPOSED
112,14408,807,14104,State.EXPOSED
113,14448,1417,13968,State.EXPOSED
114,14474,158,14328,State.EXPOSED
115,14500,0,13832,State.SEVERE
116,14513,107,14256,State.EXPOSED
117,14520,100,14256,State.EXPOSED
118,14560,181,14408,State.EXPOSED
119,14569,213,14283,State.EXPOSED
120,14625,918,14544,State.EXPOSED
121,14703,79,14283,State.EXPOSED
122,14730,879,14544,State.EXPOSED
123,14792,,14448,State.ASYMPTOMATIC
124,14816,,14625,State.ASYMPTOMATIC
125,14832,,14448,State.ASYMPTOMATIC
126,14833,452,14544,State.EXPOSED
127,14842,443,14544,State.EXPOSED
128,14872,,14448,State.ASYMPTOMATIC
129,14883,227,14500,State.EXPOSED
130,14884,226,14500,State.EXPOSED
131,15001,284,14544,State.EXPOSED
132,15024,,14625,State.ASYMPTOMATIC
133,15033,510,14544,State.EXPOSED
134,15138,917,15033,State.EXPOSED
135,15147,,14832,State.ASYMPTOMATIC
136,15192,655,15024,State.EXPOSED
137,15195,652,15024,State.EXPOSED
138,15219,,15001,State.ASYMPTOMATIC
139,15232,303,14976,State.EXPOSED
140,15243,292,14976,State.EXPOSED
141,15293,762,15033,State.EXPOSED
142,15306,749,15033,State.EXPOSED
143,15344,113,15195,State.EXPOSED
144,15360,413,15120,State.EXPOSED
145,15385,453,15138,State.EXPOSED
146,15392,143,14976,State.EXPOSED
