,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,45,32,4,0,73.125,1,113,70.0,21,0,0,0
1,30,20,2,0,73.125,1,62,71.89583333333333,21,1,0,0
2,22,15,0,0,73.63194444444444,1,1003,66.0,9,0,0,0
3,32,22,5,0,73.85416666666667,1,1289,70.0,16,0,0,0
4,29,19,3,0,73.85416666666667,1,1302,72.4375,16,2,0,0
5,31,21,3,0,73.86111111111111,1,1058,71.35416666666667,16,2,0,0
6,11,11,1,0,76.72916666666667,1,1380,74.0,4,0,0,0
7,31,19,2,0,76.72916666666667,1,1354,75.29166666666667,4,1,0,0
8,10,10,1,0,79.13194444444444,1,1055,75.0,2,0,0,0
9,8,8,0,0,79.13194444444444,1,1484,76.0,2,1,0,0
10,28,17,1,0,79.78472222222223,1,1198,73.0,13,0,0,0
11,9,9,0,0,80.06944444444444,1,1467,75.0,2,0,0,0
12,45,24,2,0,81.0,1,169,77.0,1,0,0,0
13,28,16,1,0,81.0,1,1434,79.95138888888889,17,1,0,0
14,12,12,1,2,82.07638888888889,1,1090,79.0,3,0,0,0
15,30,16,2,0,82.34027777777777,1,99,80.0,23,0,0,0
16,23,23,1,0,82.34027777777777,1,1117,81.83333333333333,18,1,0,0
17,26,21,1,0,83.45138888888889,1,1035,81.0,22,0,0,0
18,32,19,0,0,83.45833333333333,1,141,83.02083333333333,22,1,0,0
19,31,16,4,0,83.875,1,1462,80.0,19,0,0,0
20,32,18,2,0,83.88194444444444,1,12,80.60416666666667,19,2,0,0
21,31,19,2,0,83.88194444444444,1,1158,83.60416666666667,19,2,0,0
22,21,10,1,0,84.40972222222223,1,1491,79.4375,9,0,0,0
23,22,12,0,0,84.41666666666667,1,1091,79.0,9,1,0,0
24,13,13,0,1,84.49305555555556,1,1124,81.0,2,0,0,0
25,27,17,6,2,84.80555555555556,1,120,82.36805555555556,28,0,0,0
26,27,17,4,2,84.80555555555556,1,1053,84.625,28,2,0,0
27,24,16,4,2,84.80555555555556,1,1296,84.45833333333333,28,2,0,0
28,4,4,0,0,84.92361111111111,1,1308,80.0,2,0,0,0
29,11,11,0,2,85.05555555555556,1,1244,79.0,1,0,0,0
30,26,16,5,2,85.81944444444444,1,1253,76.77777777777777,28,0,0,0
31,26,15,3,2,85.81944444444444,1,1546,81.75,28,1,0,0
32,24,13,3,0,85.96527777777777,1,17,83.0,26,0,0,0
33,26,14,2,0,85.97222222222223,1,7,85.70833333333333,26,1,0,0
34,28,11,4,0,86.83333333333333,1,140,83.1875,19,0,0,0
35,42,21,2,0,86.83333333333333,1,1383,84.0,19,3,0,0
36,26,11,1,0,86.83333333333333,1,1423,83.27777777777777,19,3,0,0
37,27,10,1,0,86.83333333333333,1,1031,85.1875,19,3,0,0
38,32,21,0,0,86.84027777777777,1,1295,81.0,14,1,0,0
39,24,22,0,3,87.13194444444444,1,1030,79.0,24,0,0,0
40,32,19,1,0,87.48611111111111,1,69,83.0,16,0,0,0
41,32,18,2,0,88.27777777777777,1,1678,85.5625,13,0,0,0
42,21,18,1,2,89.15277777777777,1,1203,85.0,16,0,0,0
43,17,15,0,3,89.15277777777777,1,1387,87.125,7,1,0,0
44,19,17,1,6,89.22916666666667,1,1322,86.0,8,0,0,0
45,37,22,3,0,89.29166666666667,1,1655,82.0,10,0,0,0
46,25,12,3,0,89.29861111111111,1,138,85.64583333333333,25,1,0,0
47,29,17,1,1,89.90277777777777,1,1382,84.0,25,0,0,0
48,26,12,4,0,90.44444444444444,1,1307,83.0,20,0,0,0
49,24,20,3,5,90.61111111111111,1,71,83.0,8,0,0,0
50,24,20,1,5,90.61111111111111,1,1604,85.25,8,2,0,0
51,34,25,1,5,90.61111111111111,1,1550,90.0,8,3,0,0
52,29,15,5,0,90.88194444444444,1,24,86.20138888888889,13,0,0,0
53,29,22,0,0,90.88194444444444,1,217,89.02083333333333,13,1,0,0
54,40,25,3,0,90.88194444444444,1,1579,84.0,19,1,0,0
55,32,24,2,2,91.72222222222223,1,177,88.0,15,0,0,0
56,27,19,1,0,91.72222222222223,1,1324,90.0,15,1,0,0
57,22,22,1,12,91.875,1,183,86.0,3,0,0,0
58,35,27,1,11,91.88194444444444,1,76,89.86111111111111,3,1,0,0
59,18,11,1,0,92.33333333333333,1,1364,88.0,9,0,0,0
60,16,16,0,5,92.40277777777777,1,1451,89.0,2,0,0,0
61,23,20,2,5,92.5,1,1168,86.0,1,0,0,0
62,14,11,0,4,92.5,1,1070,88.70833333333333,7,1,0,0
63,17,17,1,5,92.56944444444444,1,64,88.0,4,0,0,0
64,24,13,5,1,92.56944444444444,1,1020,88.83333333333333,20,1,0,0
65,27,11,4,1,92.57638888888889,1,1537,85.67361111111111,20,1,0,0
66,31,20,2,0,92.72916666666667,1,51,89.0,23,0,0,0
67,31,18,1,0,92.72916666666667,1,149,92.125,23,1,0,0
68,23,15,2,0,93.08333333333333,1,1209,88.0,9,0,0,0
69,17,11,0,0,93.08333333333333,1,1281,90.20833333333333,9,1,0,0
70,24,14,5,0,93.52083333333333,1,1128,88.0,26,0,0,0
71,27,14,3,0,93.52083333333333,1,1056,90.47916666666667,26,2,0,0
72,23,14,3,0,93.52777777777777,1,16,91.54166666666667,26,2,0,0
73,32,19,6,0,93.59027777777777,1,48,87.0,9,0,0,0
74,35,25,7,0,93.59027777777777,1,1147,92.01388888888889,11,1,0,0
75,26,16,4,0,93.59027777777777,1,1611,90.0,11,1,0,0
76,41,24,6,0,93.59722222222223,1,68,93.19444444444444,11,1,0,0
77,33,20,3,0,94.79861111111111,1,1627,90.0,25,1,0,0
78,26,18,6,0,95.18055555555556,1,1237,91.0,18,0,0,0
79,38,28,5,0,95.1875,1,220,94.0,18,2,0,0
80,27,19,4,0,95.1875,1,1503,91.95833333333333,18,2,0,0
81,19,11,0,2,95.40972222222223,1,1400,90.0,9,0,0,0
82,31,16,3,1,95.49305555555556,1,1606,92.77777777777777,26,0,0,0
83,47,26,2,1,95.49305555555556,1,1478,94.84027777777777,26,1,0,0
84,27,14,5,1,95.625,1,39,90.0,10,0,0,0
85,29,15,3,1,95.625,1,1259,94.72222222222223,10,2,0,0
86,29,15,3,1,95.625,1,1393,93.78472222222223,10,2,0,0
87,27,19,3,0,95.81944444444444,1,1515,92.0,23,0,0,0
88,28,16,3,0,95.85416666666667,1,91,92.52777777777777,20,0,0,0
89,24,15,1,0,95.85416666666667,1,1716,93.45833333333333,20,2,0,0
90,32,19,3,0,95.85416666666667,1,1043,92.61805555555556,19,3,0,0
91,28,21,3,0,95.99305555555556,1,1392,93.0,17,0,0,0
92,27,21,10,0,96.58333333333333,1,1429,92.0,17,0,0,0
93,31,25,7,0,96.58333333333333,1,1456,95.39583333333333,17,3,0,0
94,27,21,6,0,96.59027777777777,1,111,95.36111111111111,17,3,0,0
95,26,21,7,0,96.59027777777777,1,1457,94.5625,17,3,0,0
96,29,16,2,0,96.99305555555556,1,1630,90.0,21,0,0,0
97,35,26,4,3,97.95138888888889,1,112,94.0,6,0,0,0
98,20,16,3,4,97.95138888888889,1,1012,96.1875,6,1,0,0
99,16,15,0,7,97.97222222222223,1,1097,85.0,2,0,0,0
100,29,17,5,3,99.21527777777777,1,88,94.5,18,0,0,0
101,31,18,3,5,99.21527777777777,1,1326,97.375,3,2,0,0
102,28,16,3,3,99.21527777777777,1,1636,98.61805555555556,18,2,0,0
103,38,28,4,9,99.35416666666667,1,1201,95.35416666666667,4,0,0,0
104,34,21,4,2,99.36111111111111,1,171,96.375,10,1,0,0
105,32,19,6,2,99.77777777777777,1,1278,94.22916666666667,10,0,0,0
106,30,21,3,6,100.00694444444444,1,1004,88.0,7,0,0,0
107,25,17,1,6,100.01388888888889,1,128,96.83333333333333,7,1,0,0
108,27,15,1,0,100.13888888888889,1,1069,97.0,28,0,0,0
109,32,22,8,1,100.17361111111111,1,87,92.83333333333333,11,0,0,0
110,35,26,9,3,100.18055555555556,1,11,93.9375,5,1,0,0
111,30,19,8,3,100.20138888888889,1,105,95.02777777777777,18,0,0,0
112,34,23,9,3,100.20138888888889,1,1080,96.3125,18,2,0,0
113,45,26,7,4,100.20138888888889,1,1032,97.22916666666667,7,2,0,0
114,36,24,8,3,100.20138888888889,1,1623,99.06944444444444,18,3,0,0
115,32,20,6,0,100.20833333333333,1,202,98.1875,12,1,0,0
116,30,18,7,1,100.60416666666667,1,1105,93.34722222222223,11,0,0,0
117,34,18,6,1,100.61111111111111,1,1431,96.64583333333333,11,1,0,0
118,32,16,1,6,100.875,1,1583,97.22222222222223,5,0,0,0
119,28,20,2,7,101.08333333333333,1,1019,96.45833333333333,3,0,0,0
120,20,19,2,9,101.09027777777777,1,1110,95.0,3,1,0,0
