,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1.0
53,1.0
54,1.0
55,1.0
56,2.0
57,2.0
58,2.0
59,2.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,2.0
71,2.0
72,2.0
73,2.0
74,2.0
75,2.0
76,5.0
77,10.0
78,14.0
79,20.0
80,23.0
81,26.0
82,27.0
83,34.0
84,36.0
85,40.0
86,45.0
87,50.0
88,61.0
89,71.0
90,75.0
91,80.0
92,85.0
93,87.0
94,98.0
95,99.0
96,92.0
97,93.0
98,97.0
99,89.0
100,92.0
101,94.0
102,86.0
103,77.0
104,75.0
105,75.0
106,77.0
107,77.0
108,72.0
109,70.0
110,65.0
111,66.0
112,65.0
113,55.0
114,52.0
115,50.0
116,50.0
117,45.0
118,46.0
119,46.0
120,46.0
121,41.0
122,42.0
123,38.0
124,36.0
125,33.0
126,33.0
127,29.0
128,25.0
129,23.0
130,22.0
131,21.0
132,20.0
133,20.0
134,19.0
135,18.0
136,18.0
137,18.0
138,18.0
139,17.0
140,17.0
141,17.0
142,14.0
143,13.0
144,14.0
145,14.0
146,13.0
147,13.0
148,14.0
149,14.0
150,13.0
151,16.0
152,16.0
153,16.0
154,17.0
155,16.0
156,15.0
157,15.0
158,14.0
159,13.0
160,12.0
161,12.0
162,12.0
163,11.0
164,9.0
165,8.0
166,8.0
167,8.0
168,7.0
169,7.0
170,7.0
171,7.0
172,7.0
173,5.0
174,5.0
175,5.0
176,4.0
177,4.0
178,4.0
179,4.0
180,4.0
181,4.0
182,4.0
183,8.0
184,8.0
185,7.0
186,6.0
187,6.0
188,6.0
189,6.0
190,10.0
191,10.0
192,8.0
193,10.0
194,9.0
195,8.0
196,8.0
197,8.0
198,8.0
199,7.0
200,8.0
201,6.0
202,6.0
203,6.0
204,7.0
205,12.0
206,12.0
207,9.0
208,9.0
209,9.0
210,9.0
211,11.0
212,11.0
213,9.0
214,8.0
215,8.0
216,11.0
217,9.0
218,12.0
219,10.0
220,10.0
221,10.0
222,15.0
223,15.0
224,13.0
225,12.0
226,12.0
227,10.0
228,9.0
229,8.0
230,8.0
231,8.0
232,6.0
233,6.0
234,6.0
235,5.0
236,5.0
237,4.0
238,4.0
