,total_prev,nosocomial_prev
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.004048582995951417,0.0
60,0.004329004329004329,0.0
61,0.004310344827586207,0.0
62,0.004310344827586207,0.0
63,0.004273504273504274,0.0
64,0.004273504273504274,0.0
65,0.004032258064516129,0.0
66,0.00784313725490196,0.0
67,0.008,0.0
68,0.007905138339920948,0.0
69,0.011673151750972763,0.0038910505836575876
70,0.018796992481203006,0.011278195488721804
71,0.018518518518518517,0.014814814814814815
72,0.014336917562724014,0.010752688172043012
73,0.019011406844106463,0.015209125475285171
74,0.020491803278688523,0.01639344262295082
75,0.017094017094017096,0.01282051282051282
76,0.03418803418803419,0.02564102564102564
77,0.05263157894736842,0.024291497975708502
78,0.05668016194331984,0.020242914979757085
79,0.07171314741035857,0.0199203187250996
80,0.07984790874524715,0.019011406844106463
81,0.07874015748031496,0.011811023622047244
82,0.09302325581395349,0.011627906976744186
83,0.11481481481481481,0.018518518518518517
84,0.12878787878787878,0.01893939393939394
85,0.14559386973180077,0.019157088122605363
86,0.16731517509727625,0.019455252918287938
87,0.18250950570342206,0.015209125475285171
88,0.18411552346570398,0.01444043321299639
89,0.20270270270270271,0.013513513513513514
90,0.1832797427652733,0.00964630225080386
91,0.20198675496688742,0.009933774834437087
92,0.22012578616352202,0.012578616352201259
93,0.22712933753943218,0.012618296529968454
94,0.2563291139240506,0.015822784810126583
95,0.24842767295597484,0.0220125786163522
96,0.2356687898089172,0.025477707006369428
97,0.2085889570552147,0.018404907975460124
98,0.21846153846153846,0.033846153846153845
99,0.21580547112462006,0.0243161094224924
100,0.2113095238095238,0.023809523809523808
101,0.19817073170731708,0.018292682926829267
102,0.1910828025477707,0.01592356687898089
103,0.18666666666666668,0.013333333333333334
104,0.21180555555555555,0.017361111111111112
105,0.2,0.010714285714285714
106,0.20141342756183744,0.01060070671378092
107,0.18430034129692832,0.013651877133105802
108,0.18705035971223022,0.014388489208633094
109,0.18382352941176472,0.014705882352941176
110,0.16666666666666666,0.011363636363636364
111,0.16988416988416988,0.011583011583011582
112,0.15789473684210525,0.018796992481203006
113,0.15,0.019230769230769232
114,0.14393939393939395,0.01893939393939394
115,0.1346153846153846,0.019230769230769232
116,0.13043478260869565,0.03162055335968379
117,0.11764705882352941,0.029411764705882353
118,0.10902255639097744,0.018796992481203006
119,0.11524163568773234,0.026022304832713755
120,0.1033210332103321,0.025830258302583026
121,0.10074626865671642,0.018656716417910446
122,0.09578544061302682,0.019157088122605363
123,0.07782101167315175,0.01556420233463035
124,0.06172839506172839,0.012345679012345678
125,0.05714285714285714,0.012244897959183673
126,0.05952380952380952,0.011904761904761904
127,0.05737704918032787,0.012295081967213115
128,0.04897959183673469,0.012244897959183673
129,0.044897959183673466,0.012244897959183673
130,0.049107142857142856,0.013392857142857142
131,0.04741379310344827,0.01293103448275862
132,0.041666666666666664,0.008333333333333333
133,0.0371900826446281,0.004132231404958678
134,0.034482758620689655,0.0038314176245210726
135,0.03007518796992481,0.0
136,0.02909090909090909,0.0
137,0.030418250950570342,0.0
138,0.02734375,0.0
139,0.027450980392156862,0.0
140,0.02766798418972332,0.0
141,0.01937984496124031,0.0
142,0.01606425702811245,0.0
143,0.0125,0.0
144,0.0163265306122449,0.0
145,0.013100436681222707,0.0
146,0.012552301255230125,0.0
147,0.0125,0.0
148,0.017094017094017096,0.0
149,0.016736401673640166,0.0
150,0.016736401673640166,0.0
151,0.017241379310344827,0.0
152,0.01276595744680851,0.0
153,0.0125,0.0
154,0.00816326530612245,0.0
155,0.012605042016806723,0.0
156,0.012552301255230125,0.0
157,0.012048192771084338,0.0
158,0.012145748987854251,0.0
159,0.003937007874015748,0.0
160,0.0037313432835820895,0.0
161,0.0036900369003690036,0.0
162,0.003787878787878788,0.0
163,0.0038461538461538464,0.0
164,0.004016064257028112,0.0
165,0.00390625,0.0
166,0.00392156862745098,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0043859649122807015,0.0043859649122807015
194,0.004310344827586207,0.004310344827586207
195,0.004048582995951417,0.004048582995951417
196,0.0072992700729927005,0.0072992700729927005
197,0.011278195488721804,0.011278195488721804
198,0.011673151750972763,0.011673151750972763
199,0.007326007326007326,0.007326007326007326
200,0.007380073800738007,0.007380073800738007
201,0.0071174377224199285,0.0071174377224199285
202,0.0036363636363636364,0.0036363636363636364
203,0.003787878787878788,0.003787878787878788
204,0.007782101167315175,0.0038910505836575876
205,0.008,0.004
206,0.008,0.004
207,0.007547169811320755,0.0037735849056603774
208,0.007662835249042145,0.0038314176245210726
209,0.003952569169960474,0.003952569169960474
210,0.00392156862745098,0.00392156862745098
211,0.003703703703703704,0.003703703703703704
212,0.0036231884057971015,0.0036231884057971015
213,0.0037735849056603774,0.0037735849056603774
214,0.007575757575757576,0.007575757575757576
215,0.003937007874015748,0.003937007874015748
216,0.007905138339920948,0.003952569169960474
217,0.007380073800738007,0.0036900369003690036
218,0.007633587786259542,0.003816793893129771
219,0.008097165991902834,0.004048582995951417
220,0.008130081300813009,0.0040650406504065045
221,0.007662835249042145,0.0038314176245210726
222,0.0078125,0.00390625
223,0.007633587786259542,0.003816793893129771
224,0.008,0.004
225,0.00796812749003984,0.00398406374501992
226,0.00390625,0.00390625
227,0.004048582995951417,0.004048582995951417
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.004201680672268907,0.004201680672268907
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.003875968992248062,0.0
