,total_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,4.3859649122807e-05,0.0,0.0
52,4.3668122270742e-05,0.0,0.0
53,9.090909090909001e-05,0.0,0.0
54,9.2165898617511e-05,0.0,0.0
55,9.009009009009e-05,0.0,0.0
56,0.000171266669221336,0.0,0.0020507812499999667
57,0.00021409006032270203,0.0,0.002042801556420154
58,0.00025311650039013,0.0,0.003914292279411722
59,0.004546452576781146,0.00378037449971404,0.008412799321890178
60,0.004471990233499379,0.00373069907968198,0.00675166618371481
61,0.004638696621542333,0.003860316040548545,0.008323822369786233
62,0.00479576087352521,0.0037168325041458923,0.01078038974210368
63,0.005400156435155089,0.0038085597352837926,0.013617073620763863
64,0.005822489332023547,0.0037947200138263876,0.016344215034411434
65,0.006519949932038173,0.0038237401655405678,0.017193719593100374
66,0.007513413859554112,0.003852065821130405,0.024638009049773677
67,0.009095652920741291,0.0038167938931297,0.028460874568469425
68,0.01119875983453947,0.0038976288189693773,0.035480825958702
69,0.012957326285846093,0.003852579524191325,0.03761112746541061
70,0.015415480006695792,0.003943744164332325,0.047126283932501754
71,0.018352167321461686,0.003912880296577645,0.052236825866962794
72,0.02096234833202894,0.0040816326530612,0.06185951617604189
73,0.027120051274530113,0.004164351208669062,0.07129523572377153
74,0.03310382107664803,0.004345729897335997,0.08760777513795207
75,0.039023381361193335,0.008435858630819843,0.09133492966177784
76,0.04539919064007791,0.00915071770334927,0.10007128670035975
77,0.07471444603647061,0.03483991036499671,0.13204352022462046
78,0.08255126497701969,0.04130747126436774,0.14772397003745302
79,0.1082514635778006,0.06154776586661599,0.1742352059925093
80,0.12927895968172007,0.07702522150860246,0.2021428571428571
81,0.13401593337757098,0.08076007326007319,0.21523125996810197
82,0.1558394409554075,0.09673109849508875,0.24897956454287692
83,0.1871868486557367,0.12421563745019919,0.26599295242889504
84,0.1998397023205715,0.1383712121212121,0.28085549821357664
85,0.2217929868194202,0.15166845349772173,0.30832502137361045
86,0.24564195000830036,0.17797064777327928,0.32862038223658546
87,0.2666803113294823,0.20064846416382248,0.34502605836528094
88,0.2787783759138435,0.2161582041435547,0.3683456777766656
89,0.31442175960413116,0.25080335619768873,0.40295370186253054
90,0.3118575478585819,0.25323384280175587,0.39276025752946303
91,0.32244196378091755,0.26117747440273037,0.3887903225806451
92,0.3463287466414295,0.2868108760826116,0.4084665697674418
93,0.3496848462995483,0.29381551362683433,0.421895690687637
94,0.3674241423516952,0.31242378048780484,0.42815408320493065
95,0.36624481458937125,0.31349572841288104,0.43208018867924525
96,0.35225594455539555,0.2982811428465516,0.40817102770542263
97,0.34629206290032255,0.2864885066397453,0.41054602630074327
98,0.338408650808754,0.27891469985123235,0.4055518419489007
99,0.3402238525422145,0.2897900182592818,0.3914347888127854
100,0.3345488160904114,0.28101480767626974,0.39665539724704174
101,0.3266584503274781,0.27511142418032786,0.38158051099227563
102,0.31590628923042036,0.26359500634786287,0.37793843283582085
103,0.3091607550325612,0.2568316688377479,0.36685185185185176
104,0.3156754978484211,0.25610269360269355,0.37925627928412314
105,0.300836648454265,0.2443246208248125,0.36335016508059814
106,0.3000255456245382,0.239325101952788,0.3562484624846248
107,0.29312289365815286,0.22840768702814,0.3522505679666792
108,0.2768851977746888,0.22592733739837395,0.33332726279366226
109,0.2636052776030432,0.21038157939505286,0.3252085650723025
110,0.24881107480735673,0.1942554873298813,0.30724613751621643
111,0.24544562051819308,0.1893398268398268,0.3039790372670807
112,0.22832071358360978,0.17422207325248337,0.29249976620218826
113,0.2155306675477122,0.15863201911589003,0.2800788006919085
114,0.2029801748857614,0.14810862366829822,0.269644706062814
115,0.18832147588251566,0.1318406593406593,0.24411625148279942
116,0.17820923825605794,0.1205583126550868,0.2396225960213808
117,0.16860871369838126,0.11909677419354837,0.22124067937033964
118,0.16402947599729978,0.12339659367396587,0.21941489361702118
119,0.16028880812023494,0.12246862169325917,0.21064892226309545
120,0.14259936654471317,0.10811604416255574,0.19219450752199815
121,0.13961951778171225,0.1027802012998508,0.18789213025780188
122,0.12706535162163274,0.08701683168316832,0.17219250134867825
123,0.11506326900319451,0.07699929622896014,0.15977255024147055
124,0.10485325097302586,0.07055647840531559,0.15278409090909087
125,0.0972063366750312,0.060577510500190834,0.13638746350526407
126,0.09333492675711921,0.057698261490831126,0.1291512915129151
127,0.08449596371100616,0.052145056812148205,0.12524952471482886
