,Baseline,Baseline_ci_lower,Baseline_ci_upper,No HCW ward change,No HCW ward change_ci_lower,No HCW ward change_ci_upper,PPE everywhere,PPE everywhere_ci_lower,PPE everywhere_ci_upper,Screening 3 days perf sens,Screening 3 days perf sens_ci_lower,Screening 3 days perf sens_ci_upper,Screening 3 days,Screening 3 days_ci_lower,Screening 3 days_ci_upper,Screening 7 days,Screening 7 days_ci_lower,Screening 7 days_ci_upper,Cont Trace 7 perf sens,Cont Trace 7 perf sens_ci_lower,Cont Trace 7 perf sens_ci_upper,Cont Trace 2,Cont Trace 2_ci_lower,Cont Trace 2_ci_upper,Cont Trace 7,Cont Trace 7_ci_lower,Cont Trace 7_ci_upper
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4745762711864e-05,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4745762711864e-05,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1322314049586e-05,0.0,0.0
61,0.0,0.0,0.0,4.6511627906976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6948356807511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0003064846053762,0.0,0.0044759759759759,0.0002079355152409,0.0,0.0042744954798648,4.1493775933609e-05,0.0,0.0,8.5938220378053e-05,0.0,0.0,0.0002179489808973,0.0,0.0043589086352244,9.0371277029783e-05,0.0,0.0,0.0002995456459032,0.0,0.0044961013251454,0.0001299497071555,0.0,0.0022058823529411,0.0002645217375863,0.0,0.0044179858078602
63,0.0007826022090104,0.0,0.0089249553305538,0.0008494799683549,0.0,0.0105615402450551,0.0001272818546914,0.0,0.0021084337349397,4.4843049327354e-05,0.0,0.0,0.0005198276323054,0.0,0.0045948335754436,0.0004482383160541,0.0,0.004573806742323,0.0005569845019125,0.0,0.0088126843657816,0.0004335494119071,0.0,0.0044166666666666,0.0005104122947075,0.0,0.0044481981981981
64,0.0014497760772668,0.0,0.0115678494129992,0.0011934668448336,0.0,0.0144075841543513,0.0,0.0,0.0,0.0001724430016536,0.0,0.004122820395506,0.0012734530078111,0.0,0.0110863095238094,0.0008292202076761,0.0,0.0079148989074858,0.0014127330732709,0.0,0.0094600938967135,0.0009317567037201,0.0,0.0047420086708448,0.0010961514651018,0.0,0.0085662668280693
65,0.0020074631105593,0.0,0.0161736795565811,0.0023093493867991,0.0,0.0169193634900768,0.0001233570874001,0.0,0.0020507812499999,0.0005089918251134,0.0,0.0046137316339924,0.0018848218867405,0.0,0.0126931123270035,0.0018000597218968,0.0,0.0125949667616333,0.0019593183545275,0.0,0.0131266100562922,0.0018002902790959,0.0,0.0106683131267773,0.0015427649970319,0.0,0.0091179889566986
66,0.0028794813529061,0.0,0.0134562017374517,0.0032495551707929,0.0,0.0165417129194773,0.0002560437147128,0.0,0.0042800241179587,0.000507905906163,0.0,0.0045070778564205,0.0024663236742838,0.0,0.0126405090137857,0.0028634561635958,0.0,0.0159530046836547,0.0026451667301557,0.0,0.0164680262002835,0.0023138147227832,0.0,0.0090355919765166,0.002466492417037,0.0,0.0128758259911894
67,0.0036148747362976,0.0,0.0194897703024976,0.0040586189522206,0.0,0.0207392583470169,0.0003821376587372,0.0,0.0043768673868076,0.0011074353252696,0.0,0.0086751054852319,0.0035182847429479,0.0,0.0211969403145873,0.0039172586353208,0.0,0.0201495215311004,0.0036886250809218,0.0,0.0161215251890509,0.0030924803523508,0.0,0.0137419880159508,0.0026335144627322,0.0,0.0135863777850589
68,0.0050124481512996,0.0,0.0239335664335662,0.0057478113982179,0.0,0.0307340813195243,0.0004632299532265,0.0,0.0044747958039717,0.0022889448008225,0.0,0.0093981481481481,0.0048795838919646,0.0,0.0226063829787233,0.005527479112879,0.0,0.0255182157995456,0.0055330391571465,0.0,0.0229135228753686,0.0039948001115726,0.0,0.0151517745064475,0.0038349819672103,0.0,0.0184831932773108
69,0.0072041225757465,0.0,0.0373175390580452,0.0070576972390918,0.0,0.0310067343353502,0.0005834718451405,0.0,0.0047581008100809,0.0019177136942876,0.0,0.0091179889566986,0.006114786245268,0.0,0.0293020557029177,0.0064307412004892,0.0,0.0310538270925109,0.0065434748297016,0.0,0.0259434490481522,0.0049890262667279,0.0,0.0196787439613526,0.0055081302825043,0.0,0.0259754215805134
70,0.008774497547081,0.0,0.039188988095238,0.0095038509656463,0.0,0.0377609830361026,0.0006341780774244,0.0,0.0049683172677006,0.00250266870599,0.0,0.0115579302587176,0.0077774281787984,0.0,0.0346603688708951,0.0082753390074061,0.0,0.0291460525398925,0.0085335575837846,0.0,0.0358019639934532,0.0068825221456219,0.0,0.0251325757575757,0.0071062089088112,0.0,0.0255378096479791
71,0.0114875535330064,0.0,0.0431093235014802,0.0111946154086047,0.0,0.0407285682722049,0.0009034765392015,0.0,0.0064765624999999,0.0043656555885822,0.0,0.0174803149606298,0.0096077510144918,0.0,0.037357296096234,0.0107019704057664,0.0,0.0347910877498408,0.0104519647565252,0.0,0.0412367201627486,0.0087081345508164,0.0,0.0312820512820512,0.007991865648586,0.0,0.0288839285714284
72,0.0140174338547742,0.0,0.0465490348995904,0.0133373310768253,0.0,0.0444933088711417,0.0012200363400363,0.0,0.0066780073662525,0.0036099195334672,0.0,0.0149569205113951,0.0117820156238407,0.0,0.0408749999999999,0.0133630788101996,0.0,0.0391826923076922,0.0122451660103123,0.0,0.0398249122122512,0.0106557935692457,0.0,0.0339326484018264,0.0106009414625167,0.0,0.0327233188357309
73,0.0168366603256453,0.0,0.0480150811619785,0.0161431401843061,0.0,0.0537974683544303,0.0012919759713834,0.0,0.0081967213114754,0.0040961375992339,0.0,0.0155057022809123,0.0143600630209144,0.0,0.0479898842423609,0.0174592356215805,0.0,0.0443159740960603,0.014825371822935,0.0,0.0424780915287244,0.0132812386121331,0.0,0.0351923565882375,0.0130904551860455,0.0,0.0404177686355176
74,0.0200396093717418,0.0,0.0635070341659488,0.0192176201543401,0.0,0.052221189591078,0.001587986380782,0.0,0.0081902610441766,0.0064186096702324,0.0,0.0246718518018625,0.0184245719306833,0.0,0.0533830108387283,0.022107797355565,0.0,0.0545027002700269,0.0160451512998511,0.0,0.049056726798522,0.0153050702293722,0.0,0.0404627510805999,0.0156179308498992,0.0,0.0462549660104175
75,0.0244989826537046,0.0,0.0656650782140267,0.0230384673606692,0.0,0.058028846153846,0.0019343917270178,0.0,0.0088865348399246,0.0052554541662064,0.0,0.0217544837840348,0.0207403344827866,0.0,0.0597807895215571,0.0264840014768487,0.0,0.0713040611814345,0.0188861119096788,0.0,0.0535210851509216,0.0175668705148748,0.0,0.0459098234304932,0.0170005175221804,0.0,0.0430388529139685
76,0.0280896720733153,0.0,0.0735355426794798,0.0280191195856227,0.0,0.0724841614744226,0.0017097476042379,0.0,0.0085906411201178,0.0063308679346865,0.0,0.0211018729525708,0.0245234575240597,0.0,0.0634081697594961,0.0313050939603874,0.0,0.0831419370518895,0.0214572293386517,0.0,0.0558368200836819,0.0199371198042152,0.0,0.0496771148742102,0.0196907487695264,0.0039661038306451,0.0466996047430829
77,0.0317511250242111,0.0040650406504065,0.0780404378230464,0.0316908899729041,0.0042258370296179,0.0676688672024492,0.0019740181069824,0.0,0.0088541666666666,0.0088165265715474,0.0,0.0274632399145406,0.029157963501975,0.0,0.0725789985415653,0.034661924661289,0.0041215940402081,0.0921728971962615,0.0232942697891343,0.0,0.0525408878504672,0.0212466096633564,0.0,0.0482242449752708,0.0212183812997336,0.0037222299361287,0.0556655755591924
78,0.0360804761097406,0.0059303350970017,0.0826082556030573,0.0373756230220744,0.0059406800694961,0.0756222588746859,0.0021220046264504,0.0,0.0092129198747778,0.0074175822082882,0.0,0.0225593292596275,0.0328589376210083,0.0040147103892123,0.0701825449902723,0.0383286313910234,0.0041968599033816,0.0936999999999999,0.0264020989855604,0.0018482490272373,0.0530339805825242,0.023383809181277,0.0040895784543325,0.0568572874493926,0.0236595014618464,0.0040874476987447,0.0559136925188743
79,0.0415709266522719,0.008160477166325,0.0912205994434497,0.0425823412487318,0.0078238953238952,0.0938701923076922,0.002047355176915,0.0,0.0085836909871244,0.0076896434017146,0.0,0.0206801001123709,0.0370257986082639,0.0040379901960783,0.0872868663594469,0.0439327354946964,0.0087560386473429,0.0936048934396951,0.0281651774302269,0.0041383657507461,0.0616346598598666,0.0251684524825879,0.0041485881542699,0.0525903880070545,0.0257987481695112,0.0042002118644067,0.0620325203252031
80,0.046762623478571,0.0099356897557182,0.0956382815496738,0.0473186917945102,0.0077339260057471,0.1,0.0026291666544117,0.0,0.0123788265306122,0.011331264120673,0.0,0.0332214994864771,0.042990801031466,0.0019709543568464,0.1019006285543249,0.0483797611567257,0.0115106241699866,0.1033384249563012,0.0306964180485401,0.0056998748827025,0.0660399605147703,0.0259761425522244,0.0045645057030255,0.0556919490948686,0.0281233217399278,0.0038512108156291,0.0621239713351969
81,0.0534487414210022,0.0154971112181029,0.0998180076628352,0.0533649801820627,0.0156221866178377,0.1035385084789311,0.0027815285350298,0.0,0.0123515962401557,0.0094214264299987,0.0,0.0282858005746375,0.0463622398216025,0.0060435897435897,0.1012239250744996,0.0548397948352703,0.0124924012158054,0.1085106382978721,0.0336656679507444,0.0041993360175177,0.0662654824222659,0.0288764141040883,0.0075858641157148,0.0679990694838843,0.0296660018752274,0.0059802142881593,0.0635724125186889
82,0.0570233603888331,0.0164366883116882,0.1106701046518661,0.0599246646159268,0.0194552529182879,0.1179478511563826,0.003305125506607,0.0,0.0114061824470384,0.0100102132330058,0.0,0.0287505059704513,0.05079579378924,0.0107608695652173,0.1042687835420392,0.0600575392432035,0.0154412641621943,0.1151028795765636,0.0372294257772666,0.0058339239310181,0.0765061475409835,0.0304904467956136,0.0080601092896174,0.0651800232288036,0.0314089293278033,0.0074475923042704,0.0603736089030206
83,0.0628282062884591,0.0171316964285714,0.1128802135340654,0.0636928508641278,0.0200832592353083,0.1166362785594422,0.003418022577959,0.0,0.0113867072522864,0.0145229734059947,0.0,0.0423934511434511,0.0566630840220864,0.0143005972465919,0.1118490821055132,0.0634097335889574,0.0175423712473246,0.1119595959595959,0.0382961899899507,0.0081254549063719,0.0802714812862412,0.0314929782140348,0.0055796169239564,0.0637744654507357,0.0323394601744942,0.007284490783839,0.0616049021248117
84,0.0687061093874929,0.021505376344086,0.126262787723785,0.0695238389019075,0.0222016891113232,0.1202960400391316,0.0037358468341604,0.0,0.0117647058823529,0.0120405328072652,0.0,0.036190909090909,0.0580784223302366,0.0134669113205267,0.1023192771084336,0.0652446015157804,0.0251547062339579,0.1197088203316118,0.0414609691485982,0.0081285631661571,0.0818725251294546,0.0346942022034645,0.0074580709867944,0.0747002047382274,0.0336520927068122,0.0077952576379388,0.0691044960474307
85,0.0748319288103663,0.0223685676872927,0.1300087659850315,0.072890607412153,0.0212361011477761,0.135495536452306,0.0035940574862299,0.0,0.0119521912350597,0.0118566217772224,0.0,0.0368960549645389,0.0649567127584988,0.0147581713780918,0.1088638542665387,0.0698159326995163,0.0210488346281908,0.123284741089169,0.043811761704364,0.0101713709677419,0.0803290738437181,0.0371007764475971,0.0123891764464715,0.0849680715197955,0.0344184436184423,0.0091031720078482,0.0674152166880001
86,0.0783043375462203,0.0276832748024582,0.142442922374429,0.0763642062352087,0.0214783937930325,0.1320234506518419,0.0037770326226383,0.0,0.0131520778072501,0.0160113936729002,0.0,0.0407916414959634,0.0725879580119481,0.0223106191629193,0.1247945501730103,0.077749834576918,0.0321975806451612,0.134329774614472,0.0438913343573698,0.0122646171888088,0.0783137560733214,0.0392978490419859,0.0124740878938639,0.0744442601194425,0.0351331728609688,0.0112711612711611,0.0679729335907616
87,0.0835696017053617,0.0316762898118829,0.1506156215944336,0.0803606787142093,0.0242948717948717,0.1389479097544788,0.0038723671473191,0.0,0.0133634595995966,0.0128789276522981,0.0,0.0344095744680849,0.0739850720360609,0.0299981231231231,0.1222683610166099,0.0801402830867062,0.0306411764705882,0.1340996168582375,0.0435019986275065,0.011902587279341,0.0785125573686894,0.0392356159279011,0.0143386785628164,0.0651055564275623,0.0371772049709639,0.014336917562724,0.0645723844282238
88,0.0896217772071644,0.0363374819624818,0.1574928383862496,0.0824801170403618,0.028611176194939,0.1421762589928056,0.0037259241356392,0.0,0.0107065217391303,0.0129269877468791,0.0,0.0339906880098506,0.0794085741033798,0.0313950299809875,0.1241637323943661,0.0859249986792183,0.0384147324306898,0.1386303640308581,0.045054693178997,0.0141613893059998,0.0827564962712563,0.0405416951862513,0.0139747981404452,0.0693176860657883,0.0388908262218878,0.0134371043588352,0.072472002635046
89,0.0916986295202955,0.0399867035809259,0.1593102209448535,0.0842273058613012,0.0301607305704731,0.1301881487889272,0.0033801757696064,0.0,0.0114593234252138,0.0168007946098674,0.0,0.0438628659476116,0.082171715989149,0.0297151846332173,0.1266972545048103,0.0865753289615267,0.0405715588422669,0.1409857969104619,0.0460259825225431,0.014664558996892,0.0854255319148936,0.0393183841183636,0.0140564382613851,0.0651985995057078,0.0387643475425673,0.0133253301320527,0.0674770477047704
90,0.0937152983489599,0.04294656823245,0.1618223302121606,0.0878303622830503,0.0342082111436949,0.1415264510941078,0.0032069418400875,0.0,0.0105187753098538,0.0134667408063215,0.0,0.0371705324196098,0.0824877258230433,0.0297891500109817,0.1307248575105716,0.0907718167825445,0.0432824643295396,0.1361379474184351,0.0465154478391696,0.013857943745338,0.0852750508277663,0.0400907321433212,0.0143614140945307,0.0647731426609213,0.0400019887009631,0.0122311191425722,0.0698473972922501
91,0.0951554484071813,0.0417987339498967,0.1646413315657681,0.0913094191713464,0.0390799387803154,0.1389888517962696,0.0030703475644488,0.0,0.0100540649450954,0.0131380465121409,0.0,0.0377849002849002,0.0842762638264262,0.031939818276573,0.1315848612838478,0.0878241916499502,0.0388890184463981,0.145342415316642,0.0445768219437065,0.0141666666666666,0.07668885377857,0.0406514850062188,0.0143763525477079,0.0765512721174359,0.0391950031429228,0.0136527141922824,0.0652468401952195
