,total_screened,positive_detected,positivity_rate
0,25230.0,248.0,0.9829567974633373
1,25230.0,277.0,1.0978993261989696
2,25231.0,311.0,1.2326106773413659
3,25230.0,161.0,0.6381292112564407
4,25230.0,188.0,0.7451446690447879
5,25230.0,270.0,1.070154577883472
6,25231.0,285.0,1.129562839364274
7,25230.0,244.0,0.9671026555687673
8,25230.0,193.0,0.7649623464130004
9,25230.0,253.0,1.0027744748315497
10,25230.0,280.0,1.109789932619897
11,25231.0,283.0,1.1216360825968055
12,25230.0,221.0,0.8759413396749901
13,25230.0,228.0,0.9036860879904876
14,25230.0,222.0,0.8799048751486326
15,25230.0,258.0,1.0225921521997623
16,25230.0,255.0,1.0107015457788346
17,25230.0,318.0,1.2604042806183116
18,25231.0,279.0,1.1057825690618683
19,25231.0,239.0,0.9472474337124965
20,25230.0,249.0,0.9869203329369798
21,25231.0,268.0,1.062185406840791
22,25230.0,222.0,0.8799048751486326
23,25230.0,266.0,1.054300435988902
24,25230.0,232.0,0.9195402298850575
25,25230.0,237.0,0.93935790725327
26,25230.0,221.0,0.8759413396749901
27,25230.0,265.0,1.0503369005152596
28,25231.0,227.0,0.899686893107685
29,25231.0,254.0,1.006698109468511
30,25230.0,280.0,1.109789932619897
31,25230.0,228.0,0.9036860879904876
32,25230.0,218.0,0.8640507332540627
33,25230.0,233.0,0.9235037653586999
34,25230.0,262.0,1.0384462940943322
35,25230.0,287.0,1.1375346809353943
36,25230.0,270.0,1.070154577883472
37,25230.0,264.0,1.0463733650416172
38,25230.0,233.0,0.9235037653586999
39,25230.0,194.0,0.7689258818866429
40,25230.0,228.0,0.9036860879904876
41,25230.0,253.0,1.0027744748315497
42,25230.0,246.0,0.9750297265160524
43,25231.0,252.0,0.9987713527010423
44,25230.0,273.0,1.0820451843043994
45,25230.0,301.0,1.1930241775663892
46,25230.0,266.0,1.054300435988902
47,25230.0,278.0,1.101862861672612
48,25231.0,212.0,0.8402362173516705
49,25230.0,241.0,0.9552120491478399
50,25231.0,227.0,0.899686893107685
51,25230.0,243.0,0.9631391200951248
52,25230.0,258.0,1.0225921521997623
53,25231.0,261.0,1.034441758154651
54,25230.0,314.0,1.2445501387237417
55,25230.0,273.0,1.0820451843043994
56,25230.0,212.0,0.8402695204122077
57,25232.0,235.0,0.9313570069752695
58,25231.0,311.0,1.2326106773413659
59,25230.0,215.0,0.8521601268331351
60,25230.0,264.0,1.0463733650416172
61,25230.0,252.0,0.9988109393579072
62,25230.0,209.0,0.8283789139912803
63,25230.0,207.0,0.8204518430439952
64,25231.0,280.0,1.1097459474456026
65,25231.0,188.0,0.7451151361420475
66,25230.0,289.0,1.1454617518826793
67,25230.0,215.0,0.8521601268331351
68,25230.0,285.0,1.1296076099881094
69,25230.0,251.0,0.9948474038842647
70,25231.0,276.0,1.0938924339106655
71,25230.0,170.0,0.6738010305192231
72,25230.0,229.0,0.90764962346413
73,25231.0,225.0,0.8917601363402164
74,25230.0,315.0,1.2485136741973841
75,25230.0,274.0,1.086008719778042
76,25230.0,264.0,1.0463733650416172
77,25230.0,280.0,1.109789932619897
78,25230.0,267.0,1.0582639714625446
79,25230.0,277.0,1.0978993261989696
80,25231.0,234.0,0.927430541793825
81,25230.0,237.0,0.93935790725327
82,25230.0,255.0,1.0107015457788346
83,25230.0,207.0,0.8204518430439952
84,25232.0,245.0,0.9709892200380469
85,25230.0,273.0,1.0820451843043994
86,25230.0,164.0,0.6500198176773682
87,25230.0,250.0,0.9908838684106223
88,25230.0,265.0,1.0503369005152596
89,25230.0,275.0,1.0899722552516844
90,25231.0,313.0,1.2405374341088344
91,25230.0,209.0,0.8283789139912803
92,25231.0,248.0,0.9829178391661052
93,25230.0,305.0,1.2088783194609591
94,25231.0,215.0,0.8521263525028735
95,25230.0,236.0,0.9353943717796275
96,25231.0,297.0,1.1771233799690857
97,25230.0,228.0,0.9036860879904876
98,25230.0,227.0,0.8997225525168451
99,25230.0,283.0,1.1216805390408244
