,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.5981873111782477,0.18604651162790697,0.8346774193548387,0.41509433962264153,198.0,8.0,374,207.0,44.0,354,457.0
1,0.6123595505617978,0.48936170212765956,0.8033333333333333,0.36607142857142855,218.0,23.0,403,241.0,41.0,412,523.0
2,0.6016483516483516,0.3793103448275862,0.8745762711864407,0.36764705882352944,219.0,22.0,422,258.0,50.0,431,549.0
3,0.39015151515151514,0.42424242424242425,0.7717391304347826,0.37349397590361444,103.0,14.0,297,142.0,31.0,267,290.0
4,0.425,0.7407407407407407,0.7821782178217822,0.22077922077922077,119.0,20.0,307,158.0,17.0,279,314.0
5,0.5261627906976745,0.3409090909090909,0.8914728682170543,0.35772357723577236,181.0,15.0,388,230.0,44.0,381,470.0
6,0.5431754874651811,0.5111111111111111,0.8171641791044776,0.463768115942029,195.0,23.0,404,219.0,64.0,406,501.0
7,0.5288753799392097,0.4888888888888889,0.9217391304347826,0.3482142857142857,174.0,22.0,374,212.0,39.0,342,447.0
8,0.376865671641791,0.4444444444444444,0.839572192513369,0.3707865168539326,101.0,20.0,313,157.0,33.0,276,311.0
9,0.5838323353293413,0.3695652173913043,0.8082706766917294,0.44545454545454544,195.0,17.0,380,215.0,49.0,376,476.0
10,0.5672514619883041,0.3404255319148936,0.8145454545454546,0.43548387096774194,194.0,16.0,389,224.0,54.0,399,488.0
11,0.528125,0.4,0.8401639344262295,0.3359375,169.0,18.0,365,205.0,43.0,372,435.0
12,0.46381578947368424,0.3333333333333333,0.8504672897196262,0.3879310344827586,141.0,16.0,352,182.0,45.0,330,384.0
13,0.5805369127516778,0.4883720930232558,0.8093023255813954,0.35,173.0,21.0,341,174.0,42.0,335,410.0
14,0.46,0.5789473684210527,0.7837837837837838,0.45054945054945056,138.0,22.0,338,174.0,41.0,313,375.0
15,0.5014245014245015,0.5714285714285714,1.0126582278481013,0.3983739837398374,176.0,32.0,407,240.0,49.0,360,497.0
16,0.629080118694362,0.36,0.8294573643410853,0.38738738738738737,212.0,18.0,387,214.0,43.0,369,487.0
17,0.5835351089588378,0.4318181818181818,0.951048951048951,0.45185185185185184,241.0,19.0,457,272.0,61.0,421,593.0
18,0.5603715170278638,0.5,0.7689530685920578,0.3482142857142857,181.0,23.0,369,213.0,39.0,389,456.0
19,0.4728434504792332,0.6,0.8614718614718615,0.45098039215686275,148.0,27.0,358,199.0,46.0,333,420.0
20,0.5,0.4883720930232558,0.8786610878661087,0.37962962962962965,170.0,21.0,383,210.0,41.0,347,442.0
21,0.5459940652818991,0.29508196721311475,0.918918918918919,0.38333333333333336,184.0,18.0,398,238.0,46.0,379,486.0
22,0.4806451612903226,0.5161290322580645,0.7793427230046949,0.4,149.0,16.0,341,166.0,40.0,313,371.0
23,0.5794117647058824,0.4716981132075472,0.8940677966101694,0.4306569343065693,197.0,25.0,393,211.0,59.0,373,492.0
24,0.48286604361370716,0.23809523809523808,0.8061674008810573,0.35789473684210527,155.0,5.0,342,183.0,34.0,322,377.0
