,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.01,0.0,0.0
58,0.01,0.0,0.0
59,1.02,1.0,1.0
60,1.01,1.0,1.0
61,1.03,1.0,1.5249999999999915
62,1.03,1.0,1.5249999999999915
63,1.01,1.0,1.0
64,1.03,1.0,1.5249999999999915
65,1.04,1.0,2.0
66,1.06,1.0,2.0
67,1.1,1.0,2.0
68,1.12,1.0,2.5249999999999915
69,1.16,1.0,2.5249999999999915
70,1.22,1.0,2.5249999999999915
71,1.36,1.0,3.0
72,1.38,1.0,3.5249999999999915
73,1.52,1.0,4.0
74,1.67,1.0,4.5249999999999915
75,1.79,1.0,4.5249999999999915
76,2.03,1.0,5.0
77,7.29,6.0,11.049999999999983
78,8.55,7.0,13.0
79,12.98,11.0,17.0
80,16.17,14.0,23.0
81,19.54,17.0,25.52499999999999
82,21.0,18.0,27.0
83,27.55,24.0,34.0
84,32.02,28.0,40.04999999999998
85,37.55,33.0,45.52499999999999
86,43.11,38.475,50.0
87,50.61,45.475,58.0
88,57.3,52.0,65.0
89,66.08,61.0,73.52499999999999
90,66.69,60.0,75.52499999999999
91,73.29,66.0,82.04999999999998
92,80.82,74.0,90.57499999999997
93,85.6,78.475,94.57499999999997
94,93.08,86.0,101.52499999999999
95,94.31,87.0,102.52499999999999
96,89.65,83.0,98.52499999999999
97,85.82,79.0,94.52499999999999
98,84.25,77.0,93.04999999999998
99,83.63,75.95,92.52499999999999
100,85.76,76.95,96.52499999999999
101,85.11,76.475,94.0
102,81.32,73.0,90.52499999999999
103,73.68,64.475,82.0
104,74.7,64.0,84.52499999999999
105,73.66,64.0,82.52499999999999
106,73.66,64.0,82.52499999999999
107,73.47,64.0,82.0
108,71.6,62.475,79.52499999999999
109,68.46,60.0,78.0
110,65.17,56.475,76.04999999999998
111,64.06,55.0,73.0
112,64.03,54.0,73.52499999999999
113,56.49,47.0,65.0
114,51.29,42.0,59.52499999999999
115,49.05,41.0,57.04999999999998
116,48.65,41.0,57.52499999999999
117,44.35,36.475,53.52499999999999
118,45.15,38.0,53.04999999999998
119,43.81,37.0,50.0
120,43.6,36.475,52.0
121,41.69,35.0,50.04999999999998
122,40.35,34.0,49.574999999999974
123,38.15,32.0,46.04999999999998
124,35.75,30.0,45.0
125,33.45,28.0,41.52499999999999
126,33.16,27.475,42.04999999999998
127,29.87,24.475,39.0
128,26.6,21.475,33.52499999999999
129,25.35,20.0,33.0
130,24.0,19.0,31.0
131,22.69,17.475,30.0
132,22.57,17.475,30.0
133,22.31,17.0,29.0
134,20.97,15.475,27.0
135,20.86,15.0,27.0
136,20.7,15.0,26.0
137,20.57,16.0,26.52499999999999
138,20.43,15.475,27.0
139,19.28,14.475,25.52499999999999
140,19.09,14.0,25.52499999999999
141,18.88,14.0,25.52499999999999
142,15.76,11.0,22.52499999999999
143,14.58,10.0,21.52499999999999
144,15.33,11.0,22.0
145,15.13,11.0,22.52499999999999
146,14.03,10.475,21.049999999999983
147,13.92,10.475,20.574999999999974
148,14.83,11.0,21.099999999999966
149,14.71,11.0,20.52499999999999
150,13.57,10.0,19.52499999999999
151,12.4,9.0,18.52499999999999
152,12.27,9.0,18.52499999999999
153,11.12,8.0,17.52499999999999
154,10.96,8.0,17.0
155,10.86,8.0,16.52499999999999
156,10.82,8.0,16.52499999999999
157,10.73,8.0,17.0
158,10.6,8.0,16.52499999999999
159,9.48,7.0,15.524999999999991
160,8.39,6.0,14.524999999999991
161,8.32,6.0,14.524999999999991
162,8.27,6.0,14.524999999999991
163,8.2,6.0,14.524999999999991
164,8.18,6.0,14.0
165,7.07,5.0,12.524999999999991
166,7.01,5.0,12.0
167,6.93,5.0,11.524999999999991
168,5.82,4.0,10.0
169,5.76,4.0,10.0
170,5.68,4.0,10.0
171,5.59,4.0,9.524999999999991
172,5.52,4.0,9.0
173,5.46,4.0,9.0
174,5.45,4.0,9.0
175,5.36,4.0,8.524999999999991
176,5.32,4.0,8.0
177,5.31,4.0,8.0
178,5.28,4.0,8.0
179,5.28,4.0,8.0
180,5.19,4.0,8.0
181,5.18,4.0,8.0
182,5.15,4.0,8.0
183,5.12,4.0,8.0
184,5.07,4.0,8.0
185,5.05,4.0,7.5249999999999915
