,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,3.0
68,4.0
69,4.0
70,5.0
71,5.0
72,10.0
73,17.0
74,19.0
75,25.0
76,35.0
77,45.0
78,50.0
79,52.0
80,57.0
81,62.0
82,70.0
83,82.0
84,91.0
85,98.0
86,100.0
87,108.0
88,121.0
89,131.0
90,136.0
91,135.0
92,140.0
93,146.0
94,143.0
95,150.0
96,143.0
97,143.0
98,138.0
99,133.0
100,135.0
101,130.0
102,127.0
103,122.0
104,117.0
105,109.0
106,103.0
107,99.0
108,90.0
109,84.0
110,83.0
111,78.0
112,74.0
113,67.0
114,56.0
115,52.0
116,46.0
117,44.0
118,38.0
119,30.0
120,27.0
121,23.0
122,22.0
123,17.0
124,19.0
125,15.0
126,13.0
127,11.0
128,6.0
129,5.0
130,5.0
131,5.0
132,4.0
133,5.0
134,7.0
135,7.0
136,7.0
137,9.0
138,10.0
139,11.0
140,12.0
141,13.0
142,13.0
143,13.0
144,13.0
145,14.0
146,13.0
147,11.0
148,9.0
149,8.0
150,8.0
151,7.0
152,5.0
153,6.0
154,7.0
155,7.0
156,7.0
157,8.0
158,8.0
159,10.0
160,11.0
161,12.0
162,14.0
163,14.0
164,15.0
165,13.0
166,14.0
167,12.0
168,14.0
169,16.0
170,16.0
171,16.0
172,14.0
173,11.0
174,11.0
175,11.0
176,10.0
177,11.0
178,12.0
179,10.0
180,10.0
181,13.0
182,13.0
183,11.0
184,13.0
185,12.0
186,12.0
187,13.0
188,14.0
189,14.0
190,14.0
191,12.0
192,9.0
193,9.0
194,9.0
195,8.0
196,8.0
197,6.0
198,5.0
199,6.0
200,6.0
201,5.0
202,4.0
203,3.0
204,2.0
205,2.0
206,2.0
207,2.0
208,2.0
209,2.0
210,1.0
211,0.0
212,1.0
213,2.0
214,2.0
215,2.0
216,2.0
217,3.0
218,4.0
219,5.0
220,5.0
221,7.0
222,8.0
223,9.0
224,10.0
225,11.0
226,11.0
227,7.0
228,8.0
229,8.0
230,7.0
231,6.0
232,5.0
233,5.0
234,3.0
235,2.0
236,1.0
237,1.0
238,1.0
