,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,3.0
74,4.0
75,4.0
76,3.0
77,8.0
78,8.0
79,13.0
80,18.0
81,20.0
82,23.0
83,31.0
84,37.0
85,42.0
86,48.0
87,56.0
88,67.0
89,75.0
90,72.0
91,78.0
92,88.0
93,94.0
94,99.0
95,99.0
96,95.0
97,91.0
98,89.0
99,91.0
100,96.0
101,89.0
102,87.0
103,79.0
104,82.0
105,85.0
106,80.0
107,82.0
108,83.0
109,79.0
110,81.0
111,77.0
112,73.0
113,65.0
114,58.0
115,54.0
116,53.0
117,49.0
118,48.0
119,47.0
120,49.0
121,46.0
122,44.0
123,42.0
124,40.0
125,35.0
126,34.0
127,31.0
128,28.0
129,27.0
130,25.0
131,24.0
132,24.0
133,25.0
134,24.0
135,24.0
136,24.0
137,24.0
138,23.0
139,22.0
140,22.0
141,22.0
142,19.0
143,18.0
144,18.0
145,19.0
146,18.0
147,17.0
148,18.0
149,18.0
150,16.0
151,15.0
152,15.0
153,12.0
154,13.0
155,12.0
156,12.0
157,12.0
158,12.0
159,9.0
160,8.0
161,8.0
162,8.0
163,8.0
164,8.0
165,6.0
166,6.0
167,6.0
168,5.0
169,5.0
170,5.0
171,5.0
172,5.0
173,5.0
174,4.0
175,4.0
176,4.0
177,4.0
178,4.0
179,4.0
180,4.0
181,4.0
182,4.0
183,4.0
184,4.0
185,4.0
186,4.0
187,4.0
188,4.0
189,4.0
190,4.0
191,4.0
192,4.0
193,4.0
194,5.0
195,6.0
196,5.0
197,5.0
198,5.0
199,5.0
200,6.0
201,8.0
202,9.0
203,8.0
204,9.0
205,8.0
206,8.0
207,7.0
208,7.0
209,7.0
210,7.0
211,7.0
212,7.0
213,7.0
214,7.0
215,7.0
216,10.0
217,10.0
218,10.0
219,9.0
220,9.0
221,9.0
222,9.0
223,9.0
224,8.0
225,8.0
226,8.0
227,7.0
228,7.0
229,7.0
230,7.0
231,7.0
232,6.0
233,6.0
234,6.0
235,6.0
236,6.0
237,6.0
238,5.0
