,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,1
79,1
80,5
81,9
82,9
83,11
84,13
85,17
86,21
87,24
88,26
89,30
90,35
91,41
92,45
93,49
94,53
95,61
96,69
97,82
98,93
99,107
100,118
101,123
102,131
103,136
104,144
105,157
106,161
107,170
108,177
109,183
110,187
111,190
112,193
113,198
114,200
115,203
116,205
117,210
118,216
119,220
120,226
121,229
122,232
123,233
124,235
125,242
126,244
127,245
128,247
129,247
130,248
131,249
132,249
133,250
134,250
135,250
136,251
137,251
138,251
139,251
140,251
141,251
142,251
143,251
144,251
145,252
146,252
147,253
148,254
149,254
150,256
151,256
152,257
153,257
154,257
155,258
156,258
157,258
158,258
159,258
160,259
161,259
162,260
163,260
164,260
165,260
166,260
167,260
168,260
169,260
170,260
171,260
172,260
173,260
174,260
175,260
176,260
177,260
178,260
179,260
180,260
181,260
182,260
183,260
184,260
185,261
186,262
187,263
188,263
189,263
190,263
191,263
192,263
193,263
194,263
195,263
196,263
197,263
198,263
199,263
200,263
201,263
202,263
203,263
204,263
205,263
206,264
207,265
208,265
209,265
210,266
211,266
212,266
213,267
214,267
215,267
216,267
217,267
218,267
219,267
220,267
221,267
222,267
223,267
224,267
225,267
226,267
227,267
228,267
229,267
230,267
231,267
232,267
233,267
234,267
235,267
236,267
237,267
238,267
