,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,,0,0,0
3,0,,0,0
4,1,,1,0
5,,2,1,1
6,0,,0,0
7,2,,2,0
8,1,,1,0
9,1,,1,0
10,,0,0,0
11,1,,1,0
12,2,,2,0
13,2,,2,0
14,,0,0,0
15,0,,0,0
16,1,,0,1
17,0,,0,0
18,0,,0,0
19,2,,2,0
20,0,,0,0
21,2,,2,0
22,,0,0,0
23,0,,0,0
24,1,,1,0
25,1,,1,0
26,,0,0,0
27,1,,1,0
28,0,,0,0
29,,1,1,0
30,0,,0,0
31,2,,1,1
32,1,,1,0
33,,2,2,0
34,0,,0,0
35,1,,1,0
36,0,,0,0
37,,0,0,0
38,1,,0,1
39,1,,0,1
40,2,,2,0
41,2,,2,0
42,1,,1,0
43,0,,0,0
44,,0,0,0
45,1,,0,1
46,0,,0,0
47,1,,1,0
48,,0,0,0
49,,0,0,0
50,0,,0,0
51,2,,2,0
52,0,,0,0
53,,1,1,0
54,,0,0,0
55,1,,1,0
56,,0,0,0
57,0,,0,0
58,0,,0,0
59,1,,1,0
60,0,,0,0
61,,1,1,0
62,,2,2,0
63,3,,2,1
64,,0,0,0
65,,2,2,0
66,,2,1,1
67,,1,1,0
68,1,,1,0
69,1,,0,1
70,,0,0,0
71,2,,2,0
72,0,,0,0
73,,0,0,0
74,0,,0,0
75,0,,0,0
76,1,,0,1
77,1,,1,0
78,1,,0,1
79,1,,1,0
80,1,,1,0
81,,0,0,0
82,0,,0,0
83,0,,0,0
84,0,,0,0
85,,1,1,0
86,0,,0,0
87,0,,0,0
88,2,,1,1
89,0,,0,0
90,0,,0,0
91,1,,1,0
92,0,,0,0
93,1,,1,0
94,,0,0,0
95,1,,1,0
96,0,,0,0
97,0,,0,0
98,,2,2,0
99,0,,0,0
100,0,,0,0
101,1,,1,0
102,0,,0,0
103,,2,2,0
104,,0,0,0
105,,0,0,0
106,0,,0,0
107,,0,0,0
108,0,,0,0
109,,3,3,0
110,0,,0,0
111,1,,1,0
112,,1,0,1
113,1,,1,0
114,1,,1,0
115,2,,1,1
116,,1,0,1
117,1,,1,0
118,0,,0,0
119,,3,2,1
120,1,,0,1
121,0,,0,0
122,0,,0,0
123,,0,0,0
124,0,,0,0
125,,0,0,0
126,,2,1,1
127,1,,1,0
128,0,,0,0
129,,1,1,0
130,0,,0,0
131,,0,0,0
132,0,,0,0
133,,2,2,0
134,0,,0,0
135,,2,2,0
136,0,,0,0
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,1,,1,0
142,1,,1,0
143,,1,1,0
144,1,,1,0
145,,1,1,0
146,0,,0,0
147,,1,1,0
148,0,,0,0
149,1,,0,1
150,3,,1,2
151,0,,0,0
152,,0,0,0
153,0,,0,0
154,3,,2,1
155,0,,0,0
156,1,,0,1
157,2,,2,0
158,0,,0,0
159,1,,1,0
160,7,,7,0
161,0,,0,0
162,0,,0,0
163,0,,0,0
164,,2,2,0
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,,3,3,0
169,0,,0,0
170,5,,4,1
171,,2,2,0
172,,2,1,1
173,0,,0,0
174,3,,2,1
175,1,,1,0
176,,0,0,0
177,0,,0,0
178,,0,0,0
179,1,,0,1
180,0,,0,0
181,0,,0,0
182,,0,0,0
183,0,,0,0
184,,1,1,0
185,1,,0,1
186,,0,0,0
187,1,,1,0
188,1,,1,0
189,0,,0,0
190,0,,0,0
191,0,,0,0
192,,0,0,0
193,,0,0,0
194,,1,1,0
195,0,,0,0
196,,0,0,0
197,0,,0,0
198,4,,4,0
199,,0,0,0
200,1,,0,1
201,0,,0,0
202,1,,1,0
203,1,,1,0
