,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,2
73,3
74,4
75,10
76,13
77,17
78,20
79,25
80,32
81,37
82,42
83,48
84,56
85,67
86,75
87,79
88,86
89,95
90,110
91,122
92,127
93,135
94,140
95,145
96,150
97,155
98,163
99,164
100,168
101,172
102,182
103,188
104,196
105,202
106,210
107,213
108,221
109,224
110,226
111,229
112,233
113,235
114,235
115,238
116,240
117,241
118,241
119,242
120,243
121,245
122,248
123,248
124,248
125,251
126,251
127,252
128,252
129,252
130,252
131,252
132,252
133,252
134,252
135,252
136,252
137,252
138,253
139,253
140,254
141,254
142,255
143,255
144,255
145,255
146,255
147,255
148,255
149,255
150,255
151,255
152,256
153,256
154,256
155,257
156,257
157,258
158,258
159,259
160,259
161,260
162,260
163,260
164,260
165,260
166,260
167,260
168,260
169,261
170,261
171,261
172,261
173,261
174,261
175,261
176,261
177,261
178,261
179,261
180,261
181,261
182,261
183,261
184,261
185,261
186,261
187,261
188,261
189,261
190,261
191,261
192,261
193,261
194,261
195,261
196,261
197,261
198,261
199,261
200,262
201,262
202,263
203,263
204,263
205,264
206,265
207,265
208,265
209,265
210,265
211,265
212,266
213,266
214,266
215,266
216,266
217,266
218,266
219,266
220,266
221,266
222,266
223,266
224,266
225,266
226,266
227,266
228,266
229,266
230,266
231,266
232,266
233,266
234,266
235,266
236,266
237,266
238,266
