,transmission_time,incubation_time,infection_time,disease_state
0,9713,,9504,State.ASYMPTOMATIC
1,9840,,9504,State.ASYMPTOMATIC
2,9921,467,9713,State.EXPOSED
3,9966,422,9713,State.EXPOSED
4,10002,386,9713,State.EXPOSED
5,10010,378,9713,State.EXPOSED
6,10080,339,9840,State.EXPOSED
7,10082,218,9936,State.EXPOSED
8,10085,303,9713,State.EXPOSED
9,10128,291,9840,State.EXPOSED
10,10154,850,10010,State.EXPOSED
11,10240,409,10080,State.EXPOSED
12,10250,50,9936,State.EXPOSED
13,10272,,9936,State.ASYMPTOMATIC
14,10312,692,10010,State.EXPOSED
15,10385,264,10080,State.EXPOSED
16,10404,105,9966,State.EXPOSED
17,10446,617,10250,State.EXPOSED
18,10456,,10224,State.ASYMPTOMATIC
19,10465,,10154,State.ASYMPTOMATIC
20,10466,597,10250,State.EXPOSED
21,10490,573,10250,State.EXPOSED
22,10514,549,10250,State.EXPOSED
23,10529,392,10128,State.EXPOSED
24,10568,,10272,State.ASYMPTOMATIC
25,10608,447,10465,State.EXPOSED
26,10632,783,10240,State.EXPOSED
27,10633,128,10085,State.EXPOSED
28,10640,,10272,State.ASYMPTOMATIC
29,10650,413,10250,State.EXPOSED
30,10680,735,10240,State.EXPOSED
31,10709,,10154,State.ASYMPTOMATIC
32,10729,462,10512,State.EXPOSED
33,10744,,10224,State.ASYMPTOMATIC
34,10744,671,10240,State.EXPOSED
35,10754,679,10529,State.EXPOSED
36,10785,908,10632,State.EXPOSED
37,10808,113,10128,State.EXPOSED
38,10834,638,10514,State.EXPOSED
39,10850,213,10250,State.EXPOSED
40,10890,,10834,State.ASYMPTOMATIC
41,10912,781,10632,State.EXPOSED
42,10929,1044,10650,State.EXPOSED
43,10937,415,10754,State.EXPOSED
44,10945,91,10512,State.EXPOSED
45,10960,368,10744,State.EXPOSED
46,10962,188,10800,State.EXPOSED
47,10962,510,10514,State.EXPOSED
48,10968,,10446,State.ASYMPTOMATIC
49,10969,,10404,State.ASYMPTOMATIC
50,10971,,10446,State.ASYMPTOMATIC
51,11017,,10850,State.ASYMPTOMATIC
52,11042,13,10465,State.EXPOSED
53,11065,,10633,State.ASYMPTOMATIC
54,11074,,10785,State.ASYMPTOMATIC
55,11082,742,10962,State.EXPOSED
56,11089,791,10680,State.EXPOSED
57,11093,,10446,State.ASYMPTOMATIC
58,11114,36,10800,State.EXPOSED
59,11120,562,10962,State.EXPOSED
60,11120,218,10944,State.EXPOSED
61,11137,,10850,State.ASYMPTOMATIC
62,11142,412,10744,State.EXPOSED
63,11145,323,10937,State.EXPOSED
64,11152,,10850,State.ASYMPTOMATIC
65,11153,673,11017,State.EXPOSED
66,11164,,11093,State.ASYMPTOMATIC
67,11168,386,10744,State.EXPOSED
68,11178,296,10971,State.EXPOSED
69,11185,,11093,State.ASYMPTOMATIC
70,11202,150,10754,State.EXPOSED
71,11211,,11065,State.ASYMPTOMATIC
72,11214,610,10962,State.EXPOSED
73,11217,,11042,State.ASYMPTOMATIC
74,11217,561,10945,State.EXPOSED
75,11224,104,10744,State.EXPOSED
76,11224,,11074,State.ASYMPTOMATIC
77,11232,96,10744,State.EXPOSED
78,11234,590,10962,State.EXPOSED
79,11256,640,10960,State.EXPOSED
80,11260,620,10680,State.EXPOSED
81,11265,513,10945,State.EXPOSED
82,11266,630,10960,State.EXPOSED
83,11273,201,10971,State.EXPOSED
84,11287,369,11114,State.EXPOSED
85,11289,179,10937,State.EXPOSED
86,11289,489,10945,State.EXPOSED
87,11305,,10850,State.ASYMPTOMATIC
88,11311,345,11114,State.EXPOSED
89,11320,,11153,State.ASYMPTOMATIC
90,11328,,11120,State.ASYMPTOMATIC
91,11329,329,11137,State.EXPOSED
92,11330,,11065,State.ASYMPTOMATIC
93,11337,743,11211,State.EXPOSED
94,11344,482,11017,State.EXPOSED
95,11345,1145,11224,State.EXPOSED
96,11346,657,11185,State.EXPOSED
97,11355,,11093,State.ASYMPTOMATIC
98,11378,,11042,State.ASYMPTOMATIC
99,11378,357,11082,State.EXPOSED
100,11384,,11120,State.ASYMPTOMATIC
101,11384,621,11217,State.EXPOSED
102,11400,615,10968,State.EXPOSED
103,11408,607,10968,State.EXPOSED
104,11408,1567,11152,State.EXPOSED
105,11409,487,10960,State.EXPOSED
106,11409,,11234,State.ASYMPTOMATIC
107,11425,963,11289,State.EXPOSED
108,11426,,11142,State.ASYMPTOMATIC
109,11441,639,11211,State.EXPOSED
110,11454,227,10890,State.EXPOSED
111,11472,,11120,State.ASYMPTOMATIC
112,11474,350,10962,State.EXPOSED
113,11480,1010,11224,State.EXPOSED
114,11480,1016,11345,State.EXPOSED
115,11496,391,11328,State.EXPOSED
116,11497,,11074,State.ASYMPTOMATIC
117,11513,490,11185,State.EXPOSED
118,11528,,11234,State.ASYMPTOMATIC
119,11529,206,11082,State.EXPOSED
120,11552,,11234,State.ASYMPTOMATIC
121,11553,431,11400,State.EXPOSED
122,11560,232,11480,State.EXPOSED
123,11560,374,11330,State.EXPOSED
124,11570,510,11211,State.EXPOSED
125,11570,,11145,State.ASYMPTOMATIC
126,11575,,11142,State.ASYMPTOMATIC
127,11576,1399,11152,State.EXPOSED
128,11586,497,11164,State.EXPOSED
129,11592,395,11320,State.EXPOSED
130,11592,441,11256,State.EXPOSED
131,11593,1382,11152,State.EXPOSED
132,11596,,11311,State.ASYMPTOMATIC
133,11604,,11142,State.ASYMPTOMATIC
134,11608,888,11345,State.EXPOSED
135,11616,157,11355,State.EXPOSED
136,11626,875,11378,State.EXPOSED
137,11632,401,11256,State.EXPOSED
138,11634,486,11346,State.EXPOSED
139,11640,,11065,State.ASYMPTOMATIC
140,11640,294,11330,State.EXPOSED
141,11641,246,11328,State.EXPOSED
142,11641,,11497,State.ASYMPTOMATIC
143,11641,676,11260,State.EXPOSED
144,11641,520,11337,State.EXPOSED
145,11657,575,11168,State.EXPOSED
146,11673,,11232,State.ASYMPTOMATIC
147,11674,,11273,State.ASYMPTOMATIC
148,11680,522,11384,State.EXPOSED
