,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,0,,0,0
3,1,,0,1
4,0,,0,0
5,3,,0,3
6,1,,0,1
7,0,,0,0
8,1,,0,1
9,0,,0,0
10,0,,0,0
11,5,,0,5
12,,0,0,0
13,0,,0,0
14,0,,0,0
15,0,,0,0
16,,3,0,3
17,0,,0,0
18,0,,0,0
19,,0,0,0
20,,0,0,0
21,1,,0,1
22,3,,0,3
23,1,,0,1
24,0,,0,0
25,1,,0,1
26,1,,0,1
27,,1,0,1
28,0,,0,0
29,0,,0,0
30,,0,0,0
31,,1,0,1
32,,1,0,1
33,,3,0,3
34,0,,0,0
35,4,,0,4
36,,0,0,0
37,0,,0,0
38,0,,0,0
39,0,,0,0
40,1,,0,1
41,,3,0,3
42,0,,0,0
43,,2,0,2
44,,1,0,1
45,2,,0,2
46,1,,0,1
47,0,,0,0
48,3,,0,3
49,,0,0,0
50,,0,0,0
51,2,,0,2
52,1,,0,1
53,0,,0,0
54,0,,0,0
55,1,,0,1
56,3,,0,3
57,3,,0,3
58,,4,0,4
59,0,,0,0
60,0,,0,0
61,1,,0,1
62,2,,0,2
63,0,,0,0
64,2,,0,2
65,0,,0,0
66,2,,0,2
67,,0,0,0
68,1,,0,1
69,1,,0,1
70,2,,0,2
71,1,,0,1
72,,1,0,1
73,0,,0,0
74,1,,0,1
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,0,,0,0
79,0,,0,0
80,0,,0,0
81,0,,0,0
82,1,,0,1
83,1,,0,1
84,,6,0,6
85,1,,0,1
86,5,,0,5
87,0,,0,0
88,0,,0,0
89,0,,0,0
90,0,,0,0
91,1,,0,1
92,0,,0,0
93,,0,0,0
94,0,,0,0
95,0,,0,0
96,2,,0,2
97,2,,0,2
98,1,,0,1
99,,0,0,0
100,1,,0,1
101,,4,0,4
102,0,,0,0
103,0,,0,0
104,,0,0,0
105,0,,0,0
106,0,,0,0
107,0,,0,0
108,,1,0,1
109,3,,0,3
110,0,,0,0
111,0,,0,0
112,2,,0,2
113,2,,0,2
114,0,,0,0
115,0,,0,0
116,2,,0,2
117,0,,0,0
118,1,,0,1
119,0,,0,0
120,0,,0,0
121,0,,0,0
122,0,,0,0
123,0,,0,0
124,,0,0,0
125,0,,0,0
126,1,,0,1
127,0,,0,0
128,,0,0,0
129,1,,0,1
130,0,,0,0
131,0,,0,0
132,,2,0,2
133,0,,0,0
134,0,,0,0
135,0,,0,0
136,1,,0,1
137,0,,0,0
138,2,,0,2
139,,0,0,0
140,1,,0,1
141,0,,0,0
142,1,,0,1
143,0,,0,0
144,1,,0,1
145,0,,0,0
146,0,,0,0
147,0,,0,0
148,,2,0,2
149,3,,0,3
150,0,,0,0
151,0,,0,0
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,,0,0,0
157,0,,0,0
158,0,,0,0
159,1,,0,1
160,4,,0,4
161,0,,0,0
162,,0,0,0
163,2,,0,2
164,0,,0,0
165,0,,0,0
166,0,,0,0
167,,1,0,1
168,0,,0,0
169,,1,0,1
170,1,,0,1
171,0,,0,0
172,0,,0,0
173,1,,0,1
174,0,,0,0
175,0,,0,0
176,0,,0,0
177,3,,0,3
178,,4,0,4
179,0,,0,0
180,0,,0,0
181,,2,0,2
182,,2,0,2
183,3,,0,3
184,0,,0,0
185,0,,0,0
186,0,,0,0
187,3,,0,3
188,,0,0,0
189,0,,0,0
190,1,,0,1
191,,0,0,0
192,3,,0,3
193,,1,0,1
194,0,,0,0
195,3,,0,3
196,3,,0,3
197,1,,0,1
198,2,,0,2
199,0,,0,0
200,0,,0,0
201,0,,0,0
202,0,,0,0
203,0,,0,0
