,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,,0,0,0
2,,0,0,0
3,,1,1,0
4,1,,1,0
5,,2,1,1
6,1,,1,0
7,,2,1,1
8,,2,2,0
9,0,,0,0
10,,1,0,1
11,,1,0,1
12,0,,0,0
13,,0,0,0
14,0,,0,0
15,1,,1,0
16,,0,0,0
17,2,,2,0
18,0,,0,0
19,0,,0,0
20,,0,0,0
21,0,,0,0
22,0,,0,0
23,,2,2,0
24,0,,0,0
25,0,,0,0
26,0,,0,0
27,2,,2,0
28,,2,2,0
29,,3,3,0
30,1,,1,0
31,1,,0,1
32,0,,0,0
33,,1,1,0
34,1,,0,1
35,,1,1,0
36,0,,0,0
37,0,,0,0
38,0,,0,0
39,,0,0,0
40,0,,0,0
41,,1,1,0
42,0,,0,0
43,2,,2,0
44,2,,1,1
45,,0,0,0
46,0,,0,0
47,0,,0,0
48,1,,0,1
49,,0,0,0
50,3,,3,0
51,0,,0,0
52,1,,1,0
53,2,,2,0
54,1,,1,0
55,,1,1,0
56,0,,0,0
57,0,,0,0
58,1,,1,0
59,1,,1,0
60,1,,1,0
61,0,,0,0
62,0,,0,0
63,1,,1,0
64,,0,0,0
65,3,,3,0
66,,2,2,0
67,,1,1,0
68,0,,0,0
69,1,,1,0
70,2,,2,0
71,3,,3,0
72,1,,1,0
73,1,,0,1
74,0,,0,0
75,0,,0,0
76,1,,1,0
77,2,,1,1
78,,0,0,0
79,1,,1,0
80,1,,0,1
81,0,,0,0
82,,0,0,0
83,4,,2,2
84,0,,0,0
85,1,,1,0
86,0,,0,0
87,,0,0,0
88,,0,0,0
89,4,,3,1
90,,0,0,0
91,0,,0,0
92,2,,1,1
93,,1,1,0
94,,1,1,0
95,,1,1,0
96,2,,1,1
97,0,,0,0
98,2,,2,0
99,,1,1,0
100,,1,1,0
101,0,,0,0
102,,0,0,0
103,,1,1,0
104,,0,0,0
105,0,,0,0
106,,0,0,0
107,2,,2,0
108,0,,0,0
109,5,,5,0
110,,1,1,0
111,1,,1,0
112,1,,1,0
113,0,,0,0
114,0,,0,0
115,1,,1,0
116,1,,1,0
117,1,,1,0
118,0,,0,0
119,,0,0,0
120,1,,1,0
121,0,,0,0
122,4,,2,2
123,1,,1,0
124,0,,0,0
125,0,,0,0
126,,1,1,0
127,,2,2,0
128,2,,2,0
129,2,,2,0
130,,1,1,0
131,2,,2,0
132,2,,2,0
133,2,,2,0
134,1,,1,0
135,,0,0,0
136,0,,0,0
137,1,,1,0
138,,2,2,0
139,,0,0,0
140,4,,3,1
141,1,,1,0
142,0,,0,0
143,2,,1,1
144,,0,0,0
145,0,,0,0
146,0,,0,0
147,,0,0,0
148,1,,1,0
149,1,,1,0
150,3,,2,1
151,,2,2,0
152,,2,2,0
153,1,,1,0
154,1,,1,0
155,,2,2,0
156,2,,2,0
157,,0,0,0
158,,0,0,0
159,,1,1,0
160,,2,2,0
161,1,,0,1
162,1,,1,0
163,0,,0,0
164,1,,1,0
165,1,,1,0
166,,0,0,0
167,,0,0,0
168,2,,2,0
169,,1,1,0
170,2,,2,0
171,,0,0,0
172,,2,2,0
173,,0,0,0
174,0,,0,0
175,0,,0,0
176,0,,0,0
177,0,,0,0
178,1,,1,0
179,1,,1,0
180,4,,4,0
181,2,,2,0
182,0,,0,0
183,0,,0,0
184,3,,3,0
185,2,,2,0
186,0,,0,0
187,,1,1,0
188,0,,0,0
189,,1,1,0
190,,0,0,0
191,,0,0,0
192,0,,0,0
193,0,,0,0
194,0,,0,0
195,,0,0,0
196,1,,1,0
197,1,,0,1
198,0,,0,0
199,,0,0,0
200,0,,0,0
201,,1,1,0
202,,0,0,0
203,0,,0,0
