,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,2.0
73,2.0
74,3.0
75,8.0
76,14.0
77,18.0
78,20.0
79,22.0
80,28.0
81,34.0
82,41.0
83,43.0
84,53.0
85,60.0
86,68.0
87,74.0
88,78.0
89,89.0
90,93.0
91,107.0
92,119.0
93,117.0
94,132.0
95,139.0
96,139.0
97,149.0
98,149.0
99,155.0
100,160.0
101,153.0
102,151.0
103,143.0
104,141.0
105,132.0
106,122.0
107,118.0
108,108.0
109,99.0
110,96.0
111,89.0
112,85.0
113,78.0
114,73.0
115,61.0
116,54.0
117,43.0
118,37.0
119,31.0
120,27.0
121,30.0
122,27.0
123,26.0
124,20.0
125,18.0
126,19.0
127,18.0
128,17.0
129,19.0
130,20.0
131,19.0
132,21.0
133,20.0
134,22.0
135,22.0
136,21.0
137,19.0
138,20.0
139,19.0
140,21.0
141,19.0
142,18.0
143,17.0
144,15.0
145,13.0
146,11.0
147,12.0
148,11.0
149,10.0
150,11.0
151,10.0
152,10.0
153,10.0
154,8.0
155,6.0
156,7.0
157,9.0
158,9.0
159,10.0
160,10.0
161,10.0
162,10.0
163,10.0
164,8.0
165,8.0
166,7.0
167,7.0
168,5.0
169,5.0
170,4.0
171,4.0
172,4.0
173,4.0
174,4.0
175,3.0
176,2.0
177,1.0
178,1.0
179,1.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,2.0
206,3.0
207,3.0
208,4.0
209,4.0
210,5.0
211,5.0
212,5.0
213,6.0
214,6.0
215,7.0
216,7.0
217,8.0
218,8.0
219,7.0
220,9.0
221,12.0
222,15.0
223,15.0
224,15.0
225,17.0
226,17.0
227,17.0
228,19.0
229,24.0
230,23.0
231,23.0
232,22.0
233,20.0
234,18.0
235,14.0
236,14.0
237,11.0
238,12.0
