,total_screened,positive_detected,positivity_rate
0,25230.0,271.0,1.0741181133571145
1,25231.0,307.0,1.2167571638064285
2,25230.0,295.0,1.1692429647245344
3,25230.0,302.0,1.1969877130400317
4,25231.0,289.0,1.1454163528992114
5,25230.0,349.0,1.3832738803012288
6,25231.0,342.0,1.355475407237129
7,25230.0,293.0,1.1613158937772492
8,25230.0,297.0,1.1771700356718193
9,25230.0,278.0,1.101862861672612
10,25230.0,289.0,1.1454617518826793
11,25231.0,305.0,1.20883040703896
12,25232.0,290.0,1.1493341788205453
13,25232.0,264.0,1.046290424857324
14,25230.0,318.0,1.2604042806183116
15,25230.0,338.0,1.3396749900911613
16,25230.0,297.0,1.1771700356718193
17,25230.0,277.0,1.0978993261989696
18,25230.0,320.0,1.2683313515655965
19,25230.0,302.0,1.1969877130400317
20,25230.0,315.0,1.2485136741973841
21,25230.0,253.0,1.0027744748315497
22,25230.0,256.0,1.0146650812524771
23,25230.0,298.0,1.1811335711454618
24,25230.0,341.0,1.3515655965120887
25,25230.0,285.0,1.1296076099881094
26,25230.0,225.0,0.89179548156956
27,25230.0,286.0,1.1335711454617519
28,25231.0,334.0,1.3237683801672546
29,25230.0,289.0,1.1454617518826793
30,25231.0,321.0,1.2722444611787087
31,25230.0,303.0,1.2009512485136742
32,25230.0,245.0,0.9710661910424099
33,25230.0,276.0,1.093935790725327
34,25230.0,317.0,1.256440745144669
35,25230.0,293.0,1.1613158937772492
36,25231.0,342.0,1.355475407237129
37,25230.0,307.0,1.216805390408244
38,25230.0,335.0,1.3277843836702339
39,25230.0,287.0,1.1375346809353943
40,25231.0,311.0,1.2326106773413659
41,25230.0,338.0,1.3396749900911613
42,25230.0,196.0,0.7768529528339279
43,25230.0,243.0,0.9631391200951248
44,25230.0,347.0,1.3753468093539438
45,25230.0,260.0,1.0305192231470472
46,25231.0,323.0,1.2801712179461773
47,25230.0,332.0,1.3158937772493065
48,25230.0,293.0,1.1613158937772492
49,25231.0,337.0,1.3356585153184575
50,25231.0,288.0,1.141452974515477
51,25231.0,317.0,1.2563909476437716
52,25231.0,287.0,1.1374895961317426
53,25230.0,316.0,1.2524772096710266
54,25230.0,309.0,1.224732461355529
55,25231.0,310.0,1.2286472989576316
56,25232.0,349.0,1.3831642358909322
57,25231.0,321.0,1.2722444611787087
58,25230.0,253.0,1.0027744748315497
59,25230.0,314.0,1.2445501387237417
60,25230.0,316.0,1.2524772096710266
61,25230.0,299.0,1.1850971066191043
62,25230.0,283.0,1.1216805390408244
63,25230.0,247.0,0.9789932619896948
64,25230.0,229.0,0.90764962346413
65,25232.0,327.0,1.2959733671528217
66,25230.0,267.0,1.0582639714625446
67,25230.0,269.0,1.0661910424098295
68,25230.0,300.0,1.1890606420927468
69,25230.0,301.0,1.1930241775663892
70,25230.0,295.0,1.1692429647245344
71,25230.0,343.0,1.3594926674593737
72,25230.0,312.0,1.2366230677764567
73,25231.0,280.0,1.1097459474456026
74,25230.0,267.0,1.0582639714625446
75,25232.0,309.0,1.2246353836398225
76,25230.0,297.0,1.1771700356718193
77,25230.0,299.0,1.1850971066191043
78,25230.0,346.0,1.3713832738803011
79,25230.0,254.0,1.0067380103051922
80,25230.0,294.0,1.165279429250892
81,25230.0,262.0,1.0384462940943322
82,25230.0,342.0,1.3555291319857312
83,25230.0,218.0,0.8640507332540627
84,25230.0,267.0,1.0582639714625446
85,25230.0,279.0,1.1058263971462545
86,25230.0,277.0,1.0978993261989696
87,25230.0,253.0,1.0027744748315497
88,25230.0,269.0,1.0661910424098295
89,25231.0,351.0,1.3911458126907377
90,25230.0,289.0,1.1454617518826793
91,25230.0,342.0,1.3555291319857312
92,25230.0,290.0,1.1494252873563218
93,25230.0,316.0,1.2524772096710266
94,25230.0,272.0,1.078081648830757
95,25231.0,303.0,1.2009036502714914
96,25230.0,299.0,1.1850971066191043
97,25230.0,306.0,1.2128418549346016
98,25230.0,269.0,1.0661910424098295
99,25231.0,341.0,1.3515120288533946
