,day,total_screened,positive_detected,prevalence,positivity_rate
0,60.0,870.0,0.0,0.0043290043290043,0.0
1,63.0,870.0,0.0,0.0046948356807511,0.0
2,66.0,870.0,0.0,0.0051282051282051,0.0
3,69.0,870.0,5.0,0.0047846889952153,0.5747126436781609
4,72.0,870.0,2.0,0.0086206896551724,0.22988505747126436
5,75.0,870.0,0.0,0.0090497737556561,0.0
6,78.0,870.0,6.0,0.0424710424710424,0.6896551724137931
7,81.0,870.0,5.0,0.0836653386454183,0.5747126436781609
8,84.0,870.0,9.0,0.1268115942028985,1.0344827586206897
9,87.0,870.0,11.0,0.2234848484848484,1.264367816091954
10,90.0,870.0,12.0,0.2618181818181818,1.3793103448275863
11,93.0,870.0,26.0,0.3102310231023102,2.9885057471264367
12,96.0,870.0,24.0,0.3661016949152542,2.7586206896551726
13,99.0,870.0,26.0,0.3451957295373665,2.9885057471264367
14,102.0,870.0,28.0,0.2804054054054054,3.218390804597701
15,105.0,870.0,18.0,0.262987012987013,2.0689655172413794
16,108.0,870.0,17.0,0.2484076433121019,1.9540229885057472
17,111.0,870.0,20.0,0.219435736677116,2.2988505747126435
18,114.0,870.0,19.0,0.2244897959183673,2.1839080459770113
19,117.0,870.0,10.0,0.1739130434782608,1.1494252873563218
20,120.0,870.0,11.0,0.1385767790262172,1.264367816091954
21,123.0,870.0,9.0,0.1124497991967871,1.0344827586206897
22,126.0,870.0,2.0,0.06640625,0.22988505747126436
23,129.0,870.0,2.0,0.0522088353413654,0.22988505747126436
24,132.0,870.0,2.0,0.0416666666666666,0.22988505747126436
25,135.0,870.0,0.0,0.0323886639676113,0.0
26,138.0,870.0,1.0,0.036231884057971,0.11494252873563218
27,141.0,870.0,0.0,0.0261194029850746,0.0
28,144.0,870.0,1.0,0.032,0.11494252873563218
29,147.0,870.0,0.0,0.0226415094339622,0.0
30,150.0,870.0,2.0,0.0265151515151515,0.22988505747126436
31,153.0,870.0,3.0,0.0211267605633802,0.3448275862068966
32,156.0,870.0,2.0,0.0201342281879194,0.22988505747126436
33,159.0,870.0,3.0,0.0140350877192982,0.3448275862068966
34,162.0,870.0,0.0,0.0040160642570281,0.0
35,165.0,870.0,0.0,0.0043859649122807,0.0
36,168.0,870.0,0.0,0.0089686098654708,0.0
37,171.0,870.0,0.0,0.0,0.0
38,174.0,870.0,1.0,0.0,0.11494252873563218
39,177.0,870.0,0.0,0.0,0.0
40,180.0,870.0,0.0,0.0,0.0
41,183.0,870.0,0.0,0.0,0.0
42,186.0,870.0,1.0,0.0,0.11494252873563218
43,189.0,870.0,0.0,0.0,0.0
44,192.0,870.0,0.0,0.0,0.0
45,195.0,870.0,0.0,0.0,0.0
46,198.0,870.0,1.0,0.0,0.11494252873563218
47,201.0,870.0,0.0,0.0,0.0
48,204.0,870.0,1.0,0.0120481927710843,0.11494252873563218
49,207.0,870.0,2.0,0.0092165898617511,0.22988505747126436
50,210.0,870.0,1.0,0.0,0.11494252873563218
51,213.0,870.0,0.0,0.0,0.0
52,216.0,870.0,0.0,0.0042194092827004,0.0
53,219.0,870.0,0.0,0.0042553191489361,0.0
54,222.0,870.0,0.0,0.0046082949308755,0.0
55,225.0,870.0,0.0,0.0044247787610619,0.0
56,228.0,870.0,0.0,0.0,0.0
57,231.0,870.0,0.0,0.0,0.0
58,234.0,870.0,0.0,0.0,0.0
59,237.0,870.0,0.0,0.0,0.0
60,60.0,870.0,0.0,0.0089285714285714,0.0
61,63.0,870.0,0.0,0.026431718061674,0.0
62,66.0,870.0,5.0,0.0127118644067796,0.5747126436781609
63,69.0,870.0,3.0,0.0171673819742489,0.3448275862068966
64,72.0,870.0,3.0,0.0200803212851405,0.3448275862068966
65,75.0,870.0,8.0,0.0421455938697318,0.9195402298850575
66,78.0,870.0,5.0,0.0646551724137931,0.5747126436781609
67,81.0,870.0,13.0,0.1137254901960784,1.4942528735632183
68,84.0,870.0,16.0,0.151624548736462,1.839080459770115
69,87.0,870.0,19.0,0.2338983050847457,2.1839080459770113
70,90.0,870.0,21.0,0.2666666666666666,2.413793103448276
71,93.0,870.0,30.0,0.37,3.4482758620689653
72,96.0,871.0,31.0,0.3522012578616352,3.5591274397244548
73,99.0,870.0,38.0,0.3375796178343949,4.3678160919540225
74,102.0,870.0,37.0,0.3069620253164557,4.252873563218391
75,105.0,870.0,19.0,0.2684563758389262,2.1839080459770113
76,108.0,870.0,20.0,0.2458471760797342,2.2988505747126435
77,111.0,870.0,10.0,0.2350877192982456,1.1494252873563218
78,114.0,870.0,6.0,0.1719298245614035,0.6896551724137931
79,117.0,870.0,8.0,0.1402214022140221,0.9195402298850575
80,120.0,870.0,1.0,0.1152416356877323,0.11494252873563218
81,123.0,870.0,2.0,0.09375,0.22988505747126436
82,126.0,870.0,1.0,0.0708333333333333,0.11494252873563218
83,129.0,870.0,6.0,0.0708333333333333,0.6896551724137931
84,132.0,870.0,2.0,0.0641025641025641,0.22988505747126436
85,135.0,870.0,2.0,0.0466101694915254,0.22988505747126436
86,138.0,870.0,2.0,0.0677290836653386,0.22988505747126436
87,141.0,870.0,3.0,0.0508474576271186,0.3448275862068966
88,144.0,870.0,1.0,0.0382978723404255,0.11494252873563218
89,147.0,870.0,0.0,0.0211864406779661,0.0
90,150.0,870.0,0.0,0.0204081632653061,0.0
91,153.0,870.0,0.0,0.0166666666666666,0.0
92,156.0,870.0,0.0,0.0179372197309417,0.0
93,159.0,870.0,0.0,0.0125,0.0
94,162.0,870.0,0.0,0.0081632653061224,0.0
95,165.0,870.0,0.0,0.0044247787610619,0.0
96,168.0,870.0,0.0,0.0,0.0
97,171.0,870.0,0.0,0.0,0.0
98,174.0,870.0,0.0,0.0,0.0
99,177.0,870.0,0.0,0.0,0.0
100,180.0,870.0,0.0,0.0,0.0
101,183.0,870.0,0.0,0.0,0.0
102,186.0,870.0,0.0,0.0,0.0
103,189.0,870.0,0.0,0.0,0.0
104,192.0,870.0,0.0,0.0,0.0
105,195.0,870.0,0.0,0.0,0.0
106,198.0,870.0,0.0,0.0,0.0
107,201.0,870.0,0.0,0.0,0.0
108,204.0,870.0,0.0,0.00390625,0.0
109,207.0,870.0,0.0,0.0039840637450199,0.0
110,210.0,870.0,0.0,0.0039215686274509,0.0
111,213.0,870.0,1.0,0.0,0.11494252873563218
112,216.0,870.0,0.0,0.003875968992248,0.0
113,219.0,870.0,0.0,0.0037878787878787,0.0
114,222.0,870.0,0.0,0.0040816326530612,0.0
115,225.0,870.0,0.0,0.0038022813688212,0.0
116,228.0,870.0,0.0,0.0,0.0
117,231.0,870.0,0.0,0.0042735042735042,0.0
118,234.0,870.0,0.0,0.0043290043290043,0.0
119,237.0,870.0,1.0,0.003875968992248,0.11494252873563218
120,60.0,870.0,0.0,0.0040816326530612,0.0
121,63.0,870.0,0.0,0.0039370078740157,0.0
122,66.0,870.0,0.0,0.0043478260869565,0.0
123,69.0,870.0,1.0,0.0044247787610619,0.11494252873563218
124,72.0,870.0,0.0,0.0089285714285714,0.0
125,75.0,870.0,5.0,0.0223214285714285,0.5747126436781609
126,78.0,870.0,9.0,0.0769230769230769,1.0344827586206897
127,81.0,870.0,16.0,0.1361702127659574,1.839080459770115
128,84.0,870.0,15.0,0.1931330472103004,1.7241379310344827
129,87.0,870.0,20.0,0.2677165354330709,2.2988505747126435
130,90.0,870.0,19.0,0.2814814814814815,2.1839080459770113
131,93.0,870.0,23.0,0.3,2.6436781609195403
132,96.0,870.0,29.0,0.2842105263157894,3.3333333333333335
133,99.0,870.0,21.0,0.2693602693602693,2.413793103448276
134,102.0,870.0,13.0,0.2483221476510067,1.4942528735632183
135,105.0,870.0,15.0,0.25,1.7241379310344827
136,108.0,870.0,14.0,0.2341137123745819,1.6091954022988506
137,111.0,870.0,17.0,0.2183098591549295,1.9540229885057472
138,114.0,870.0,12.0,0.2266187050359712,1.3793103448275863
139,117.0,870.0,16.0,0.1654929577464788,1.839080459770115
140,120.0,870.0,13.0,0.1654411764705882,1.4942528735632183
141,123.0,870.0,7.0,0.1254237288135593,0.8045977011494253
142,126.0,870.0,9.0,0.106060606060606,1.0344827586206897
143,129.0,870.0,5.0,0.0851851851851851,0.5747126436781609
144,132.0,870.0,6.0,0.0561797752808988,0.6896551724137931
145,135.0,870.0,4.0,0.0513833992094861,0.45977011494252873
146,138.0,870.0,2.0,0.0553191489361702,0.22988505747126436
