,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,3
75,3
76,3
77,3
78,3
79,6
80,9
81,9
82,15
83,17
84,18
85,19
86,19
87,22
88,24
89,28
90,33
91,38
92,44
93,47
94,48
95,54
96,61
97,64
98,69
99,72
100,73
101,75
102,77
103,80
104,82
105,84
106,86
107,88
108,89
109,91
110,92
111,94
112,95
113,96
114,97
115,98
116,99
117,101
118,101
119,104
120,104
121,105
122,107
123,109
124,109
125,109
126,109
127,109
128,109
129,109
130,109
131,109
132,109
133,110
134,110
135,112
136,114
137,116
138,118
139,118
140,118
141,120
142,122
143,122
144,123
145,124
146,124
147,127
148,127
149,128
150,128
151,128
152,129
153,129
154,129
155,129
156,129
157,129
158,129
159,129
160,130
161,130
162,130
163,130
164,130
165,130
166,130
167,130
168,130
169,130
170,130
171,130
172,130
173,130
174,130
175,130
176,130
177,130
178,130
179,130
180,130
181,130
182,130
183,130
184,130
185,130
186,130
187,130
188,130
189,130
190,130
191,130
192,130
193,130
194,130
195,130
196,130
197,130
198,130
199,130
200,130
201,130
202,130
203,130
204,130
205,130
206,130
207,130
208,130
209,130
210,130
211,130
212,130
213,130
214,130
215,130
216,130
217,130
218,130
219,130
220,131
221,131
222,131
223,131
224,131
225,131
226,131
227,131
228,131
229,131
230,131
231,131
232,131
233,131
234,131
235,131
236,131
237,131
238,131
