,transmission_time,incubation_time,infection_time,disease_state
0,9624,1285,9360,State.EXPOSED
1,10458,63,10080,State.EXPOSED
2,10744,193,10512,State.EXPOSED
3,10830,746,10368,State.EXPOSED
4,11088,547,10830,State.EXPOSED
5,11274,16,10800,State.EXPOSED
6,11520,,11088,State.ASYMPTOMATIC
7,11529,421,11274,State.EXPOSED
8,11648,250,11232,State.EXPOSED
9,12606,424,12384,State.EXPOSED
10,12810,131,12240,State.EXPOSED
11,12966,,12672,State.ASYMPTOMATIC
12,13009,21,12384,State.EXPOSED
13,13296,300,12966,State.EXPOSED
14,13538,0,13021,State.MILD
15,13600,0,12989,State.MILD
16,13976,0,13474,State.MILD
17,14984,0,14635,State.MILD
18,15012,,14544,State.ASYMPTOMATIC
19,15408,815,15120,State.EXPOSED
20,16380,615,16128,State.EXPOSED
21,16560,265,16380,State.EXPOSED
22,16705,120,16380,State.EXPOSED
23,16740,85,16380,State.EXPOSED
24,16860,1622,16560,State.EXPOSED
25,17064,,16560,State.ASYMPTOMATIC
26,18468,453,18288,State.EXPOSED
27,18888,298,18468,State.EXPOSED
28,19362,,18864,State.ASYMPTOMATIC
