,transmission_time,incubation_time,infection_time,disease_state
0,9852,974,9648,State.EXPOSED
1,9858,68,9648,State.EXPOSED
2,10077,155,9648,State.EXPOSED
3,10305,434,9858,State.EXPOSED
4,10707,354,10368,State.EXPOSED
5,10728,199,10305,State.EXPOSED
6,10729,893,10512,State.EXPOSED
7,10866,756,10512,State.EXPOSED
8,11163,394,10866,State.EXPOSED
9,11283,216,11088,State.EXPOSED
10,11427,,11163,State.ASYMPTOMATIC
11,11463,539,11232,State.EXPOSED
12,11499,425,11088,State.EXPOSED
13,11568,233,11376,State.EXPOSED
14,11583,891,11088,State.EXPOSED
15,11610,392,11232,State.EXPOSED
16,11715,86,11376,State.EXPOSED
17,11721,281,11232,State.EXPOSED
18,11742,732,11088,State.EXPOSED
19,11859,323,11520,State.EXPOSED
20,11862,,11715,State.ASYMPTOMATIC
21,12021,431,11862,State.EXPOSED
22,12040,438,11610,State.EXPOSED
23,12618,332,12240,State.EXPOSED
24,12640,0,12025,State.MILD
25,12873,559,12384,State.EXPOSED
26,12930,147,12384,State.EXPOSED
27,12939,480,12672,State.EXPOSED
28,12945,0,12475,State.SEVERE
29,13203,,12939,State.ASYMPTOMATIC
30,13204,403,12960,State.EXPOSED
31,13311,576,13104,State.EXPOSED
32,13359,248,12960,State.EXPOSED
33,13377,806,12945,State.EXPOSED
34,13431,189,12960,State.EXPOSED
35,13465,,13311,State.ASYMPTOMATIC
36,13488,,12939,State.ASYMPTOMATIC
37,13600,287,13104,State.EXPOSED
38,13633,1120,13536,State.EXPOSED
39,13641,941,13392,State.EXPOSED
40,13680,0,13027,State.MILD
41,13680,724,13392,State.EXPOSED
42,13704,0,12937,State.MILD
43,13707,697,13392,State.EXPOSED
44,13832,1592,13680,State.EXPOSED
45,13848,811,13536,State.EXPOSED
46,13890,,13392,State.ASYMPTOMATIC
47,13968,436,13392,State.EXPOSED
48,14082,457,13641,State.EXPOSED
49,14244,,13968,State.ASYMPTOMATIC
50,14292,,13848,State.ASYMPTOMATIC
51,14361,418,14112,State.EXPOSED
52,14577,671,13968,State.EXPOSED
53,14637,408,14082,State.EXPOSED
54,14706,563,14400,State.EXPOSED
55,15423,650,15120,State.EXPOSED
56,15684,,15264,State.ASYMPTOMATIC
57,15900,1529,15696,State.EXPOSED
58,15942,472,15684,State.EXPOSED
59,16110,304,15684,State.EXPOSED
60,17067,730,16704,State.EXPOSED
61,17784,502,17568,State.EXPOSED
62,17787,499,17568,State.EXPOSED
63,18054,,17784,State.ASYMPTOMATIC
64,18363,320,18054,State.EXPOSED
65,21123,325,20736,State.EXPOSED
66,29569,341,29232,State.EXPOSED
67,30681,648,30384,State.EXPOSED
68,30831,498,30384,State.EXPOSED
