,transmission_time,incubation_time,infection_time,disease_state
0,10440,544,10080,State.EXPOSED
1,10707,534,10440,State.EXPOSED
2,10720,521,10440,State.EXPOSED
3,10729,255,10080,State.EXPOSED
4,10764,932,10368,State.EXPOSED
5,10785,911,10368,State.EXPOSED
6,11091,718,10944,State.EXPOSED
7,11481,111,10800,State.EXPOSED
8,11658,226,11376,State.EXPOSED
9,11676,,11376,State.ASYMPTOMATIC
10,11697,588,11376,State.EXPOSED
11,11778,208,11232,State.EXPOSED
12,12216,55,11808,State.EXPOSED
13,12224,849,11952,State.EXPOSED
14,12264,436,11952,State.EXPOSED
15,12274,,11664,State.ASYMPTOMATIC
16,12300,,11808,State.ASYMPTOMATIC
17,12402,,12096,State.ASYMPTOMATIC
18,12553,643,12264,State.EXPOSED
19,12682,18,11952,State.EXPOSED
20,12783,578,12402,State.EXPOSED
21,12858,149,12672,State.EXPOSED
22,12930,188,12783,State.EXPOSED
23,12930,1099,12528,State.EXPOSED
24,12960,307,12672,State.EXPOSED
25,12975,148,12858,State.EXPOSED
26,13068,469,12672,State.EXPOSED
27,13140,148,12816,State.EXPOSED
28,13221,,12672,State.ASYMPTOMATIC
29,13260,456,12960,State.EXPOSED
30,13356,532,12930,State.EXPOSED
31,13365,119,13068,State.EXPOSED
32,13419,546,12975,State.EXPOSED
33,13548,417,12975,State.EXPOSED
34,13575,266,13260,State.EXPOSED
35,13587,190,13248,State.EXPOSED
36,13650,985,13221,State.EXPOSED
37,13684,,13419,State.ASYMPTOMATIC
38,13695,,13419,State.ASYMPTOMATIC
39,13740,37,13248,State.EXPOSED
40,14229,319,13824,State.EXPOSED
41,14520,397,14112,State.EXPOSED
42,14646,229,14256,State.EXPOSED
43,14886,426,14688,State.EXPOSED
44,15057,255,14688,State.EXPOSED
45,15258,256,14976,State.EXPOSED
46,15352,1062,15120,State.EXPOSED
47,15477,,14886,State.ASYMPTOMATIC
48,15495,919,15120,State.EXPOSED
49,15609,374,15057,State.EXPOSED
50,15627,759,15495,State.EXPOSED
51,15699,227,15264,State.EXPOSED
52,15750,179,15477,State.EXPOSED
53,15756,607,15609,State.EXPOSED
54,15846,80,15264,State.EXPOSED
55,15906,979,15840,State.EXPOSED
56,15906,23,15477,State.EXPOSED
57,16041,162,15756,State.EXPOSED
58,16266,1525,15984,State.EXPOSED
59,16482,87,15750,State.EXPOSED
60,16566,,16272,State.ASYMPTOMATIC
61,18069,910,17568,State.EXPOSED
62,18498,150,18000,State.EXPOSED
63,18822,264,18576,State.EXPOSED
64,19025,371,18864,State.EXPOSED
65,19506,427,19296,State.EXPOSED
66,25530,121,25056,State.EXPOSED
67,31404,731,31104,State.EXPOSED
68,31512,,31248,State.ASYMPTOMATIC
69,31560,575,31104,State.EXPOSED
70,31863,126,31560,State.EXPOSED
71,31920,690,31512,State.EXPOSED
72,32416,360,31863,State.EXPOSED
73,33920,717,33408,State.EXPOSED
