,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,543.0,175.0,57.0,199.0,15.0,24.0,63.0,9.0,1.0,114.0,532.0,11.0,1.0,4.0,9911.0,9748.0,275.0,462.0,5.0,76.0,262.0,32.22836095764273,10.497237569060774,36.64825046040516,2.7624309392265194,4.419889502762431,11.602209944751381,1.6574585635359116,0.1841620626151013
1,481.0,151.0,49.0,167.0,9.0,24.0,68.0,9.0,4.0,123.0,466.0,15.0,0.0,1.0,9973.0,9814.0,236.0,401.0,8.0,72.0,235.0,31.39293139293139,10.187110187110187,34.71933471933472,1.8711018711018712,4.98960498960499,14.137214137214137,1.8711018711018712,0.8316008316008316
2,438.0,148.0,47.0,151.0,12.0,20.0,53.0,6.0,1.0,117.0,420.0,18.0,2.0,3.0,9717.0,9554.0,244.0,376.0,11.0,51.0,204.0,33.789954337899545,10.730593607305936,34.47488584474886,2.73972602739726,4.566210045662101,12.100456621004566,1.36986301369863,0.228310502283105
3,403.0,128.0,45.0,147.0,10.0,18.0,50.0,4.0,1.0,117.0,388.0,15.0,0.0,1.0,9901.0,9742.0,214.0,313.0,12.0,78.0,197.0,31.76178660049628,11.166253101736972,36.47642679900744,2.4813895781637716,4.4665012406947895,12.40694789081886,0.9925558312655087,0.24813895781637718
4,521.0,158.0,56.0,201.0,14.0,21.0,60.0,10.0,1.0,91.0,514.0,7.0,2.0,3.0,10108.0,9945.0,228.0,453.0,5.0,63.0,261.0,30.32629558541267,10.748560460652591,38.57965451055662,2.6871401151631478,4.030710172744722,11.516314779270633,1.9193857965451055,0.19193857965451055
5,373.0,109.0,39.0,152.0,9.0,17.0,40.0,7.0,0.0,131.0,360.0,13.0,1.0,6.0,9896.0,9731.0,201.0,310.0,7.0,56.0,192.0,29.222520107238605,10.455764075067025,40.75067024128686,2.4128686327077746,4.557640750670242,10.723860589812332,1.876675603217158,0.0
6,381.0,113.0,40.0,145.0,8.0,21.0,42.0,9.0,3.0,131.0,370.0,11.0,0.0,1.0,9938.0,9779.0,231.0,341.0,7.0,33.0,187.0,29.658792650918635,10.498687664041995,38.05774278215223,2.099737532808399,5.511811023622047,11.023622047244094,2.3622047244094486,0.7874015748031497
7,439.0,130.0,54.0,171.0,9.0,19.0,47.0,7.0,2.0,123.0,431.0,8.0,0.0,7.0,9923.0,9758.0,233.0,366.0,5.0,68.0,218.0,29.612756264236904,12.300683371298405,38.95216400911162,2.050113895216401,4.328018223234624,10.70615034168565,1.5945330296127562,0.45558086560364464
8,430.0,130.0,56.0,150.0,9.0,23.0,50.0,10.0,2.0,114.0,406.0,24.0,2.0,2.0,9741.0,9579.0,236.0,351.0,14.0,65.0,200.0,30.232558139534884,13.023255813953488,34.883720930232556,2.0930232558139537,5.348837209302325,11.627906976744185,2.3255813953488373,0.46511627906976744
9,413.0,136.0,41.0,147.0,13.0,16.0,53.0,5.0,2.0,116.0,408.0,5.0,1.0,6.0,9667.0,9502.0,215.0,344.0,4.0,65.0,200.0,32.92978208232446,9.927360774818402,35.59322033898305,3.1476997578692494,3.87409200968523,12.832929782082324,1.2106537530266344,0.48426150121065376
