,susceptible_mean,exposed_mean,mild_mean,severe_mean,recovered_mean,asymptomatic_mean,symptomatic_mean,susceptible_ci_lower,exposed_ci_lower,mild_ci_lower,severe_ci_lower,recovered_ci_lower,asymptomatic_ci_lower,symptomatic_ci_lower,susceptible_ci_upper,exposed_ci_upper,mild_ci_upper,severe_ci_upper,recovered_ci_upper,asymptomatic_ci_upper,symptomatic_ci_upper
0,216.46,0.0,0.0,0.0,0.0,0.0,0.0,202.475,0.0,0.0,0.0,0.0,0.0,0.0,231.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
1,217.66,0.0,0.0,0.0,0.0,0.0,0.0,197.475,0.0,0.0,0.0,0.0,0.0,0.0,237.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2,220.43,0.0,0.0,0.0,0.0,0.0,0.0,199.475,0.0,0.0,0.0,0.0,0.0,0.0,245.575,0.0,0.0,0.0,0.0,0.0,0.0
3,221.79,0.0,0.0,0.0,0.0,0.0,0.0,200.425,0.0,0.0,0.0,0.0,0.0,0.0,250.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
4,221.67,0.0,0.0,0.0,0.0,0.0,0.0,199.475,0.0,0.0,0.0,0.0,0.0,0.0,249.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0
5,222.64,0.0,0.0,0.0,0.0,0.0,0.0,197.95,0.0,0.0,0.0,0.0,0.0,0.0,249.62499999999994,0.0,0.0,0.0,0.0,0.0,0.0
6,225.39,0.0,0.0,0.0,0.0,0.0,0.0,199.425,0.0,0.0,0.0,0.0,0.0,0.0,253.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
7,225.41,0.0,0.0,0.0,0.0,0.0,0.0,196.95,0.0,0.0,0.0,0.0,0.0,0.0,249.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
8,224.3,0.0,0.0,0.0,0.0,0.0,0.0,194.475,0.0,0.0,0.0,0.0,0.0,0.0,255.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
9,224.89,0.0,0.0,0.0,0.0,0.0,0.0,188.95,0.0,0.0,0.0,0.0,0.0,0.0,253.575,0.0,0.0,0.0,0.0,0.0,0.0
10,225.85,0.0,0.0,0.0,0.0,0.0,0.0,195.95,0.0,0.0,0.0,0.0,0.0,0.0,253.575,0.0,0.0,0.0,0.0,0.0,0.0
11,226.82,0.0,0.0,0.0,0.0,0.0,0.0,186.475,0.0,0.0,0.0,0.0,0.0,0.0,254.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
12,227.94,0.0,0.0,0.0,0.0,0.0,0.0,198.85,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0
13,230.68,0.0,0.0,0.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
14,231.05,0.0,0.0,0.0,0.0,0.0,0.0,208.425,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
15,231.66,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,260.525,0.0,0.0,0.0,0.0,0.0,0.0
16,232.68,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,261.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
17,233.9,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,264.575,0.0,0.0,0.0,0.0,0.0,0.0
18,232.23,0.0,0.0,0.0,0.0,0.0,0.0,203.475,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0
19,231.47,0.0,0.0,0.0,0.0,0.0,0.0,203.375,0.0,0.0,0.0,0.0,0.0,0.0,258.525,0.0,0.0,0.0,0.0,0.0,0.0
20,231.52,0.0,0.0,0.0,0.0,0.0,0.0,203.375,0.0,0.0,0.0,0.0,0.0,0.0,260.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
21,231.35,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,259.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0
22,231.36,0.0,0.0,0.0,0.0,0.0,0.0,200.425,0.0,0.0,0.0,0.0,0.0,0.0,256.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
23,230.81,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,264.525,0.0,0.0,0.0,0.0,0.0,0.0
24,230.27,0.0,0.0,0.0,0.0,0.0,0.0,201.425,0.0,0.0,0.0,0.0,0.0,0.0,266.525,0.0,0.0,0.0,0.0,0.0,0.0
25,231.1,0.0,0.0,0.0,0.0,0.0,0.0,203.475,0.0,0.0,0.0,0.0,0.0,0.0,261.525,0.0,0.0,0.0,0.0,0.0,0.0
26,231.46,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,260.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
27,231.67,0.0,0.0,0.0,0.0,0.0,0.0,202.425,0.0,0.0,0.0,0.0,0.0,0.0,261.525,0.0,0.0,0.0,0.0,0.0,0.0
28,232.17,0.0,0.0,0.0,0.0,0.0,0.0,202.475,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
29,232.2,0.0,0.0,0.0,0.0,0.0,0.0,196.325,0.0,0.0,0.0,0.0,0.0,0.0,258.525,0.0,0.0,0.0,0.0,0.0,0.0
30,230.99,0.0,0.0,0.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
31,230.52,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
32,231.53,0.0,0.0,0.0,0.0,0.0,0.0,205.425,0.0,0.0,0.0,0.0,0.0,0.0,253.575,0.0,0.0,0.0,0.0,0.0,0.0
33,231.47,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,256.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
