Recovered_percentage
40.45977011494253
39.6551724137931
36.89655172413793
32.758620689655174
37.93103448275862
33.67816091954023
31.839080459770116
36.0919540229885
35.51724137931034
34.48275862068966
36.206896551724135
40.229885057471265
30.919540229885058
31.724137931034484
32.98850574712644
33.9080459770115
37.81609195402299
37.47126436781609
34.02298850574713
40.11494252873563
34.48275862068966
38.04597701149425
37.01149425287356
41.60919540229885
39.42528735632184
39.88505747126437
35.632183908045974
40.689655172413794
35.40229885057471
31.839080459770116
40.229885057471265
33.333333333333336
39.195402298850574
31.839080459770116
36.0919540229885
37.93103448275862
48.160919540229884
30.45977011494253
40.45977011494253
33.793103448275865
35.632183908045974
35.86206896551724
33.9080459770115
43.44827586206897
37.701149425287355
40.11494252873563
36.4367816091954
34.827586206896555
38.50574712643678
34.367816091954026
36.206896551724135
34.71264367816092
35.40229885057471
32.52873563218391
44.71264367816092
32.64367816091954
38.275862068965516
28.160919540229884
36.206896551724135
36.206896551724135
35.51724137931034
38.62068965517241
42.298850574712645
41.724137931034484
34.367816091954026
32.06896551724138
40.229885057471265
32.64367816091954
38.04597701149425
36.666666666666664
37.01149425287356
33.2183908045977
31.95402298850575
29.54022988505747
35.172413793103445
33.9080459770115
42.18390804597701
40.0
35.747126436781606
34.94252873563219
34.94252873563219
33.10344827586207
30.919540229885058
30.45977011494253
28.39080459770115
35.97701149425287
28.50574712643678
34.02298850574713
40.689655172413794
28.275862068965516
34.59770114942529
30.804597701149426
44.71264367816092
45.747126436781606
37.12643678160919
34.02298850574713
29.54022988505747
36.0919540229885
33.2183908045977
33.10344827586207
