,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,11,6,0,0,81.51388888888889,1,11,78.0,9,0,4,4
1,11,1,0,10,105.89583333333333,1,14,102.0,2,0,1,0
2,13,3,0,1,106.82638888888889,1,85,103.0,26,0,2,5
3,3,3,0,0,76.16666666666667,1,45,74.0,3,0,3,0
4,11,5,0,0,199.07638888888889,1,228,192.17361111111111,22,0,2,7
5,13,8,0,0,93.72916666666667,1,194,90.0,28,0,5,5
6,12,5,0,1,105.9375,1,8,102.0,26,0,4,7
7,18,4,0,0,119.75694444444444,1,51,109.84027777777777,13,0,4,11
8,17,11,0,0,88.97222222222223,1,95,82.0,19,0,5,11
9,2,0,0,2,116.70138888888889,1,102,114.0,6,0,0,0
10,14,6,0,0,231.91666666666666,1,78,227.16666666666666,14,0,3,8
11,12,7,1,0,116.22916666666667,1,20,110.66666666666667,13,0,3,7
12,20,9,0,1,196.86111111111111,1,28,191.84027777777777,10,0,5,7
13,17,7,0,0,143.86805555555554,1,198,139.0,28,0,5,9
14,14,5,1,0,234.59027777777777,1,72,229.79166666666666,14,0,3,7
15,14,7,0,0,88.88888888888889,1,168,86.0,28,0,4,9
16,12,7,0,0,135.44444444444446,1,57,131.86805555555554,23,0,4,0
17,1,1,0,0,113.63888888888889,1,201,105.0,5,0,1,0
18,11,3,0,0,113.30555555555556,1,109,108.0,15,0,1,9
19,8,0,0,7,112.09722222222223,1,111,105.0,1,1,0,0
20,8,3,0,5,88.14583333333333,1,30,84.66666666666667,5,0,3,0
21,13,7,0,2,107.40277777777777,1,181,106.68055555555556,20,0,4,6
22,7,0,0,7,89.04861111111111,1,172,80.0,2,0,0,0
23,13,5,1,0,114.83333333333333,1,39,114.0,13,0,2,6
24,13,7,0,0,80.59722222222223,1,71,73.50694444444444,15,0,4,10
25,12,5,0,1,120.75694444444444,1,207,115.0,27,1,3,9
26,2,2,0,0,193.42361111111111,1,82,188.41666666666666,1,0,1,0
27,14,5,0,1,193.41666666666666,1,232,190.34027777777777,10,0,2,2
28,16,4,0,2,125.59027777777777,1,127,120.58333333333333,10,0,2,8
29,12,5,0,0,128.48611111111111,1,231,122.35416666666667,27,0,2,8
30,9,5,1,0,88.72916666666667,1,148,82.36805555555556,16,0,3,1
31,13,6,0,0,197.86805555555554,1,157,192.18055555555554,10,0,2,8
