,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,15,8,0,1,87.56944444444444,1,77,81.0,16,0,2,8
1,15,9,2,0,115.47916666666667,1,46,112.16666666666667,20,0,3,10
2,3,1,0,1,117.875,1,160,114.0,5,0,1,0
3,18,8,1,2,92.95833333333333,1,125,89.45833333333333,11,0,4,10
4,16,6,0,0,155.49305555555554,1,114,151.33333333333334,24,0,2,4
5,12,1,0,9,97.29166666666667,1,204,88.0,1,0,1,0
6,11,3,0,0,224.20833333333334,1,126,217.0,4,0,1,7
7,13,7,1,0,220.8125,1,106,216.66666666666666,25,0,2,10
8,15,7,2,1,90.67361111111111,1,142,85.0,17,1,3,9
9,16,11,2,0,149.95833333333334,1,211,148.41666666666666,20,0,5,10
10,15,6,0,2,81.9375,1,70,74.34027777777777,15,1,4,8
11,9,0,0,9,111.96527777777777,1,164,106.0,2,0,0,0
12,7,0,0,0,145.42361111111111,1,196,141.0,9,0,0,5
13,4,3,0,1,78.26388888888889,1,119,75.0,4,0,3,0
14,10,5,1,0,101.81944444444444,1,191,97.01388888888889,21,0,4,5
15,14,6,0,0,90.52777777777777,1,116,87.0,24,0,4,7
16,19,4,0,2,92.49305555555556,1,93,86.52083333333333,18,0,4,5
17,13,2,1,1,89.88194444444444,1,195,79.03472222222223,18,2,1,2
18,4,2,0,2,85.15972222222223,1,201,78.66666666666667,7,0,2,0
19,15,5,0,3,90.30555555555556,1,209,86.6875,7,0,4,4
20,12,0,0,12,101.24305555555556,1,83,98.0,3,0,0,0
21,14,4,0,0,84.75694444444444,1,90,79.86111111111111,18,0,5,2
22,17,7,0,1,94.83333333333333,1,19,91.66666666666667,18,0,6,4
23,14,5,1,0,97.98611111111111,1,193,92.0,28,0,2,9
24,8,2,0,6,91.96527777777777,1,187,89.0,3,0,2,0
25,17,5,0,3,79.03472222222223,1,129,73.50694444444444,15,0,2,3
26,10,6,0,0,105.31944444444444,1,148,101.0,17,0,3,5
27,14,9,0,0,109.875,1,135,105.0,12,0,4,9
28,21,8,0,0,97.92361111111111,1,147,91.875,18,0,5,12
29,12,1,0,10,97.8125,1,184,94.1875,2,1,2,0
30,16,8,0,1,100.24305555555556,1,41,97.69444444444444,22,0,4,4
31,12,4,0,0,158.01388888888889,1,99,152.01388888888889,24,0,4,4
32,17,8,0,0,103.73611111111111,1,66,96.0,10,1,2,15
33,16,3,1,0,104.11805555555556,1,179,98.0,19,0,3,9
34,14,4,0,10,110.18055555555556,1,87,104.0,1,0,2,0
35,2,0,0,2,90.09027777777777,1,1560,87.0,3,0,0,0
36,16,6,0,1,190.07638888888889,1,1355,182.0,27,1,6,8
37,10,2,0,8,98.59027777777777,1,1708,97.0,3,0,2,0
38,10,5,0,0,99.625,1,1169,96.0,16,0,2,5
39,15,4,2,1,89.61111111111111,1,1662,84.01388888888889,18,1,4,10
40,14,6,0,0,152.25,1,1023,147.0,15,0,3,6
41,16,4,1,2,77.45138888888889,1,1481,74.38888888888889,15,2,4,2
42,14,7,1,0,115.40972222222223,1,1743,110.0,25,1,5,7
43,5,3,0,0,105.13194444444444,1,1352,100.0,5,0,2,0
44,4,1,0,0,95.66666666666667,1,1210,89.16666666666667,9,0,1,3
45,19,7,0,0,123.45138888888889,1,1660,113.91666666666667,25,0,3,13
46,10,4,1,0,102.375,1,1486,98.05555555555556,21,0,2,4
47,9,3,0,6,93.625,1,1244,90.0,4,0,2,0
48,6,1,0,5,116.15277777777777,1,1699,113.67361111111111,3,0,1,0
49,9,2,1,3,103.95833333333333,1,1468,100.0,6,0,1,0
50,4,1,0,3,84.22222222222223,1,1260,83.0,4,0,1,0
51,22,9,1,0,81.27777777777777,1,1292,77.61805555555556,24,0,2,14
52,16,5,0,1,87.11805555555556,1,1661,82.72222222222223,6,0,3,9
53,5,2,0,1,126.47916666666667,1,1046,124.0,3,0,2,0
54,12,5,0,0,92.33333333333333,1,1078,86.0,27,0,2,7
55,15,9,0,0,112.03472222222223,1,1399,101.89583333333333,10,0,5,8
56,12,4,0,2,95.79861111111111,1,1074,88.0,11,0,2,4
57,13,2,0,1,161.13888888888889,1,1025,158.25,15,1,3,6
58,6,1,0,4,91.08333333333333,1,1589,84.20833333333333,6,0,2,0
59,19,9,0,1,118.0,1,1311,112.16666666666667,25,1,4,8
60,14,6,0,0,94.00694444444444,1,1531,87.0,13,1,6,7
61,18,6,2,2,78.35416666666667,1,1497,69.16666666666667,15,0,3,3
