,total_screened,positive_detected,positivity_rate
0,11509.0,338.0,2.9368320444869234
1,11513.0,329.0,2.8576391904803264
2,11476.0,288.0,2.5095852213314744
3,11502.0,322.0,2.799513128151626
4,11511.0,335.0,2.9102597515420032
5,11496.0,308.0,2.67919276270007
6,11487.0,295.0,2.56812048402542
7,11472.0,264.0,2.301255230125523
8,11462.0,256.0,2.233467108707032
9,11526.0,371.0,3.2188096477529067
10,11474.0,274.0,2.388007669513683
11,11547.0,390.0,3.3775006495193556
12,11513.0,326.0,2.8315816902631807
13,11466.0,267.0,2.3286237571951856
14,11542.0,379.0,3.283659677698839
15,11515.0,347.0,3.0134607034303085
16,11478.0,282.0,2.4568740198640877
17,11500.0,302.0,2.626086956521739
18,11524.0,367.0,3.1846581048247136
19,11546.0,372.0,3.221895028581327
20,11465.0,272.0,2.3724378543392937
21,11526.0,356.0,3.0886690959569667
22,11492.0,310.0,2.697528715628263
23,11523.0,345.0,2.9940119760479043
24,11481.0,290.0,2.525912376970647
25,11463.0,253.0,2.207101107912414
26,11499.0,316.0,2.7480650491347074
27,11478.0,296.0,2.5788464889353544
28,11473.0,289.0,2.5189575525145993
29,11482.0,302.0,2.6302037972478662
30,11500.0,328.0,2.8521739130434782
31,11487.0,287.0,2.498476538695917
32,11507.0,339.0,2.946032849569827
33,11511.0,344.0,2.988445834419251
34,11520.0,341.0,2.9600694444444446
35,11504.0,334.0,2.903337969401947
36,11472.0,273.0,2.3797071129707112
37,11496.0,314.0,2.731384829505915
38,11496.0,300.0,2.6096033402922756
39,11494.0,298.0,2.592657038454846
40,11527.0,341.0,2.9582718834041817
41,11509.0,340.0,2.9542097488921715
42,11503.0,313.0,2.721029296705207
43,11501.0,307.0,2.6693331014694373
44,11522.0,320.0,2.777295608401319
45,11516.0,320.0,2.7787426189649183
46,11502.0,307.0,2.6691010259085375
47,11446.0,254.0,2.219115848331295
48,11510.0,299.0,2.5977410947002606
49,11489.0,322.0,2.8026808251370876
50,11485.0,288.0,2.5076186329995647
51,11497.0,296.0,2.574584674262851
52,11478.0,270.0,2.3523261892315737
53,11533.0,380.0,3.2948929159802307
54,11484.0,295.0,2.56879136189481
55,11492.0,292.0,2.540898016011138
56,11512.0,332.0,2.8839471855455177
57,11551.0,381.0,3.298415721582547
58,11485.0,294.0,2.5598606878537224
59,11477.0,283.0,2.4658011675524962
60,11479.0,298.0,2.596044951650841
61,11496.0,302.0,2.6270006958942242
62,11494.0,291.0,2.53175569862537
63,11521.0,349.0,3.0292509330787256
64,11481.0,289.0,2.5172023342914382
65,11507.0,312.0,2.7113930650908142
66,11500.0,340.0,2.9565217391304346
67,11499.0,324.0,2.817636316201409
68,11507.0,341.0,2.9634135743460503
69,11498.0,314.0,2.7309097234301616
70,11506.0,322.0,2.7985398922301408
71,11496.0,307.0,2.6704940848990955
72,11479.0,290.0,2.5263524697273283
73,11488.0,303.0,2.637534818941504
74,11513.0,321.0,2.7881525232346043
75,11502.0,322.0,2.799513128151626
76,11455.0,245.0,2.1388040157136623
77,11521.0,341.0,2.959812516274629
78,11519.0,343.0,2.9776890355065544
79,11503.0,334.0,2.9035903677301573
80,11479.0,288.0,2.50892934924645
81,11532.0,359.0,3.1130766562608394
82,11479.0,294.0,2.5611987106890846
83,11531.0,358.0,3.1046743560836005
84,11497.0,312.0,2.7137514134121945
85,11505.0,324.0,2.8161668839634943
86,11504.0,329.0,2.859874826147427
87,11485.0,306.0,2.6643447975620376
88,11508.0,350.0,3.0413625304136254
89,11518.0,338.0,2.9345372460496613
90,11531.0,359.0,3.1133466308212645
91,11491.0,311.0,2.7064659298581497
92,11469.0,263.0,2.2931380242392536
93,11470.0,278.0,2.4237140366172625
94,11476.0,280.0,2.4398745207389334
95,11497.0,298.0,2.5919805166565193
96,11482.0,284.0,2.473436683504616
97,11509.0,334.0,2.902076635676427
98,11485.0,293.0,2.5511536787113624
99,11502.0,309.0,2.686489306207616
