,day,total_screened,positive_detected,prevalence,positivity_rate
0,63.0,870.0,0.0,0.0038910505836575,0.0
1,70.0,870.0,1.0,0.00390625,0.11494252873563218
2,77.0,871.0,3.0,0.0495867768595041,0.3444316877152698
3,84.0,873.0,22.0,0.1646586345381526,2.520045819014891
4,91.0,889.0,49.0,0.2758620689655172,5.511811023622047
5,98.0,903.0,44.0,0.2640845070422535,4.87264673311185
6,105.0,889.0,23.0,0.2389078498293515,2.5871766029246346
7,112.0,882.0,25.0,0.1875,2.8344671201814062
8,119.0,886.0,13.0,0.125,1.4672686230248306
9,126.0,872.0,1.0,0.0546218487394958,0.11467889908256881
10,133.0,871.0,1.0,0.0389105058365758,0.1148105625717566
11,140.0,871.0,4.0,0.051063829787234,0.4592422502870264
12,147.0,872.0,7.0,0.048582995951417,0.8027522935779817
13,154.0,874.0,6.0,0.0185185185185185,0.6864988558352403
14,161.0,873.0,3.0,0.0044444444444444,0.3436426116838488
15,168.0,870.0,0.0,0.0,0.0
16,175.0,870.0,0.0,0.0,0.0
17,182.0,870.0,0.0,0.0,0.0
18,189.0,870.0,0.0,0.0,0.0
19,196.0,870.0,0.0,0.0,0.0
20,203.0,870.0,0.0,0.0,0.0
21,210.0,870.0,0.0,0.0039840637450199,0.0
22,217.0,870.0,0.0,0.0080971659919028,0.0
23,224.0,870.0,1.0,0.0044843049327354,0.11494252873563218
24,231.0,871.0,0.0,0.0,0.0
25,238.0,870.0,2.0,0.0221238938053097,0.22988505747126436
26,63.0,870.0,0.0,0.0040322580645161,0.0
27,70.0,870.0,2.0,0.0042553191489361,0.22988505747126436
28,77.0,872.0,6.0,0.0414937759336099,0.6880733944954129
29,84.0,873.0,18.0,0.1647058823529411,2.0618556701030926
30,91.0,884.0,47.0,0.2752613240418118,5.316742081447964
31,98.0,904.0,43.0,0.2614840989399293,4.756637168141593
32,105.0,889.0,32.0,0.2218543046357615,3.59955005624297
33,112.0,891.0,28.0,0.1720430107526881,3.1425364758698096
34,119.0,880.0,16.0,0.1282051282051282,1.8181818181818181
35,126.0,875.0,6.0,0.0823045267489712,0.6857142857142857
36,133.0,874.0,3.0,0.0334728033472803,0.34324942791762014
37,140.0,871.0,2.0,0.0346320346320346,0.2296211251435132
38,147.0,872.0,1.0,0.017391304347826,0.11467889908256881
39,154.0,870.0,0.0,0.0080971659919028,0.0
40,161.0,870.0,0.0,0.0040983606557377,0.0
41,168.0,870.0,0.0,0.0,0.0
42,175.0,870.0,0.0,0.0,0.0
43,182.0,870.0,0.0,0.0,0.0
44,189.0,870.0,1.0,0.0,0.11494252873563218
45,196.0,870.0,1.0,0.0,0.11494252873563218
46,203.0,870.0,1.0,0.0,0.11494252873563218
47,210.0,870.0,0.0,0.0042372881355932,0.0
48,217.0,870.0,0.0,0.0044247787610619,0.0
49,224.0,870.0,0.0,0.0044052863436123,0.0
50,231.0,870.0,1.0,0.0,0.11494252873563218
51,238.0,871.0,3.0,0.0122448979591836,0.3444316877152698
52,63.0,870.0,0.0,0.0044843049327354,0.0
53,70.0,870.0,1.0,0.0094339622641509,0.11494252873563218
54,77.0,871.0,11.0,0.0515021459227467,1.2629161882893225
55,84.0,878.0,25.0,0.1924528301886792,2.847380410022779
56,91.0,888.0,45.0,0.2671009771986971,5.0675675675675675
57,98.0,899.0,36.0,0.2839116719242902,4.004449388209121
58,105.0,889.0,54.0,0.3169934640522875,6.074240719910011
59,112.0,902.0,56.0,0.2708333333333333,6.208425720620843
60,119.0,905.0,31.0,0.213768115942029,3.4254143646408837
61,126.0,881.0,11.0,0.1029411764705882,1.2485811577752552
62,133.0,874.0,4.0,0.0505836575875486,0.4576659038901602
63,140.0,871.0,8.0,0.0620155038759689,0.9184845005740528
64,147.0,876.0,10.0,0.047008547008547,1.141552511415525
65,154.0,877.0,6.0,0.0175438596491228,0.6841505131128849
66,161.0,872.0,0.0,0.0043478260869565,0.0
67,168.0,870.0,0.0,0.0,0.0
68,175.0,870.0,0.0,0.0,0.0
69,182.0,870.0,1.0,0.0,0.11494252873563218
70,189.0,871.0,1.0,0.0,0.1148105625717566
71,196.0,870.0,1.0,0.0,0.11494252873563218
72,203.0,870.0,0.0,0.0,0.0
73,210.0,870.0,1.0,0.0042735042735042,0.11494252873563218
74,217.0,871.0,3.0,0.0043859649122807,0.3444316877152698
75,224.0,872.0,2.0,0.0041666666666666,0.22935779816513763
76,231.0,870.0,2.0,0.0044444444444444,0.22988505747126436
77,238.0,872.0,2.0,0.0,0.22935779816513763
78,63.0,870.0,0.0,0.0042372881355932,0.0
79,70.0,870.0,0.0,0.0040160642570281,0.0
80,77.0,870.0,1.0,0.0350194552529182,0.11494252873563218
81,84.0,871.0,10.0,0.1414141414141414,1.1481056257175661
82,91.0,880.0,39.0,0.2801302931596091,4.431818181818182
83,98.0,899.0,56.0,0.2810457516339869,6.229143492769744
84,105.0,905.0,53.0,0.3061224489795918,5.856353591160221
85,112.0,900.0,56.0,0.2324723247232472,6.222222222222222
86,119.0,895.0,25.0,0.1404109589041096,2.793296089385475
87,126.0,878.0,14.0,0.0872727272727272,1.5945330296127564
88,133.0,879.0,3.0,0.0530612244897959,0.3412969283276451
89,140.0,870.0,1.0,0.036144578313253,0.11494252873563218
90,147.0,871.0,5.0,0.0206611570247933,0.5740528128587831
91,154.0,873.0,1.0,0.0136363636363636,0.11454753722794961
92,161.0,870.0,1.0,0.0043290043290043,0.11494252873563218
93,168.0,870.0,0.0,0.0,0.0
94,175.0,870.0,0.0,0.0,0.0
95,182.0,870.0,0.0,0.0,0.0
96,189.0,870.0,1.0,0.0,0.11494252873563218
97,196.0,871.0,0.0,0.0,0.0
98,203.0,870.0,0.0,0.0,0.0
99,210.0,870.0,0.0,0.0086206896551724,0.0
100,217.0,870.0,0.0,0.0038461538461538,0.0
101,224.0,870.0,1.0,0.0040160642570281,0.11494252873563218
102,231.0,871.0,0.0,0.0,0.0
103,238.0,870.0,0.0,0.0,0.0
104,63.0,870.0,0.0,0.004,0.0
105,70.0,870.0,3.0,0.0122950819672131,0.3448275862068966
106,77.0,873.0,20.0,0.1044176706827309,2.290950744558992
107,84.0,886.0,48.0,0.2382978723404255,5.417607223476298
108,91.0,903.0,56.0,0.3141891891891892,6.2015503875969
109,98.0,902.0,37.0,0.3115942028985507,4.1019955654102
110,105.0,892.0,32.0,0.2473867595818815,3.587443946188341
111,112.0,883.0,15.0,0.1746575342465753,1.698754246885617
112,119.0,874.0,10.0,0.125,1.1441647597254003
113,126.0,877.0,4.0,0.0551470588235294,0.45610034207525657
114,133.0,871.0,2.0,0.0326530612244898,0.2296211251435132
115,140.0,871.0,0.0,0.0308880308880308,0.0
116,147.0,870.0,3.0,0.0225225225225225,0.3448275862068966
117,154.0,873.0,3.0,0.0163934426229508,0.3436426116838488
118,161.0,872.0,2.0,0.0085836909871244,0.22935779816513763
119,168.0,871.0,1.0,0.0,0.1148105625717566
120,175.0,870.0,0.0,0.0,0.0
121,182.0,870.0,0.0,0.0,0.0
122,189.0,870.0,2.0,0.0090497737556561,0.22988505747126436
123,196.0,872.0,3.0,0.0,0.34403669724770647
124,203.0,871.0,2.0,0.0,0.2296211251435132
125,210.0,870.0,0.0,0.0037735849056603,0.0
126,217.0,870.0,0.0,0.0040485829959514,0.0
127,224.0,870.0,0.0,0.004524886877828,0.0
128,231.0,870.0,0.0,0.0220264317180616,0.0
129,238.0,870.0,5.0,0.0123456790123456,0.5747126436781609
130,63.0,870.0,0.0,0.0045454545454545,0.0
131,70.0,870.0,4.0,0.0207468879668049,0.45977011494252873
132,77.0,873.0,10.0,0.051063829787234,1.145475372279496
133,84.0,879.0,24.0,0.173728813559322,2.7303754266211606
134,91.0,886.0,45.0,0.3261648745519713,5.07900677200903
135,98.0,902.0,48.0,0.2612612612612612,5.321507760532151
136,105.0,892.0,38.0,0.2551020408163265,4.260089686098654
137,112.0,890.0,32.0,0.2282608695652173,3.5955056179775284
138,119.0,885.0,17.0,0.1524822695035461,1.92090395480226
139,126.0,880.0,24.0,0.1102661596958174,2.727272727272727
140,133.0,881.0,11.0,0.0546875,1.2485811577752552
141,140.0,873.0,1.0,0.0515873015873015,0.11454753722794961
142,147.0,871.0,2.0,0.0259740259740259,0.2296211251435132
143,154.0,870.0,1.0,0.0167364016736401,0.11494252873563218
144,161.0,871.0,1.0,0.0181818181818181,0.1148105625717566
145,168.0,870.0,0.0,0.0,0.0
146,175.0,870.0,1.0,0.0146341463414634,0.11494252873563218
147,182.0,870.0,5.0,0.0133928571428571,0.5747126436781609
148,189.0,875.0,3.0,0.0124481327800829,0.34285714285714286
149,196.0,871.0,2.0,0.0043103448275862,0.2296211251435132
150,203.0,870.0,0.0,0.0040160642570281,0.0
151,210.0,870.0,0.0,0.0081967213114754,0.0
152,217.0,870.0,0.0,0.0043103448275862,0.0
153,224.0,870.0,0.0,0.0040322580645161,0.0
154,231.0,870.0,0.0,0.0,0.0
155,238.0,870.0,0.0,0.00418410041841,0.0
156,63.0,870.0,0.0,0.0080321285140562,0.0
157,70.0,870.0,4.0,0.0078125,0.45977011494252873
158,77.0,874.0,7.0,0.0398230088495575,0.8009153318077803
159,84.0,875.0,18.0,0.1740890688259109,2.057142857142857
160,91.0,882.0,46.0,0.3140794223826715,5.215419501133787
161,98.0,902.0,63.0,0.3580645161290323,6.984478935698448
162,105.0,910.0,58.0,0.3181818181818182,6.373626373626373
163,112.0,901.0,34.0,0.24,3.7735849056603774
164,119.0,890.0,20.0,0.1624548736462094,2.247191011235955
165,126.0,875.0,3.0,0.0977443609022556,0.34285714285714286
166,133.0,872.0,2.0,0.055350553505535,0.22935779816513763
167,140.0,871.0,6.0,0.0377358490566037,0.6888633754305395
168,147.0,873.0,4.0,0.0118110236220472,0.45819014891179843
169,154.0,870.0,1.0,0.0082304526748971,0.11494252873563218
170,161.0,870.0,0.0,0.0041322314049586,0.0
171,168.0,870.0,0.0,0.0,0.0
172,175.0,870.0,0.0,0.0,0.0
173,182.0,870.0,0.0,0.0,0.0
174,189.0,870.0,0.0,0.0,0.0
175,196.0,870.0,0.0,0.0,0.0
176,203.0,870.0,0.0,0.0,0.0
177,210.0,870.0,1.0,0.0042194092827004,0.11494252873563218
178,217.0,870.0,0.0,0.0035460992907801,0.0
179,224.0,870.0,0.0,0.0045045045045045,0.0
180,231.0,870.0,0.0,0.0,0.0
181,238.0,870.0,1.0,0.0,0.11494252873563218
182,63.0,870.0,0.0,0.0044642857142857,0.0
183,70.0,870.0,0.0,0.0147783251231527,0.0
184,77.0,870.0,13.0,0.0614035087719298,1.4942528735632183
185,84.0,883.0,38.0,0.192,4.303510758776897
186,91.0,898.0,44.0,0.2977941176470588,4.8997772828507795
187,98.0,892.0,54.0,0.3065693430656934,6.053811659192825
188,105.0,892.0,40.0,0.3172413793103448,4.484304932735426
189,112.0,897.0,46.0,0.2714285714285714,5.128205128205128
190,119.0,891.0,20.0,0.1413427561837456,2.244668911335578
191,126.0,880.0,8.0,0.0719424460431654,0.9090909090909091
192,133.0,873.0,4.0,0.053030303030303,0.45819014891179843
193,140.0,872.0,3.0,0.0590717299578059,0.34403669724770647
194,147.0,872.0,1.0,0.0275229357798165,0.11467889908256881
195,154.0,871.0,3.0,0.0228310502283105,0.3444316877152698
196,161.0,872.0,2.0,0.0042735042735042,0.22935779816513763
197,168.0,871.0,0.0,0.0,0.0
198,175.0,870.0,0.0,0.0,0.0
199,182.0,870.0,0.0,0.0,0.0
200,189.0,870.0,1.0,0.0,0.11494252873563218
201,196.0,871.0,1.0,0.0,0.1148105625717566
202,203.0,870.0,0.0,0.0,0.0
203,210.0,870.0,0.0,0.00418410041841,0.0
204,217.0,870.0,1.0,0.0047619047619047,0.11494252873563218
205,224.0,870.0,1.0,0.0044052863436123,0.11494252873563218
206,231.0,870.0,1.0,0.0,0.11494252873563218
207,238.0,870.0,0.0,0.0,0.0
208,63.0,870.0,0.0,0.0045045045045045,0.0
209,70.0,870.0,6.0,0.0081632653061224,0.6896551724137931
210,77.0,876.0,20.0,0.0711297071129707,2.28310502283105
211,84.0,884.0,28.0,0.1623616236162361,3.167420814479638
212,91.0,890.0,36.0,0.3129496402877698,4.044943820224719
213,98.0,896.0,36.0,0.2786885245901639,4.017857142857143
214,105.0,892.0,25.0,0.2622377622377622,2.8026905829596416
215,112.0,883.0,29.0,0.2,3.2842582106455263
216,119.0,886.0,22.0,0.1466165413533834,2.4830699774266365
217,126.0,885.0,16.0,0.1011673151750972,1.807909604519774
218,133.0,877.0,4.0,0.0653846153846153,0.45610034207525657
