,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,376.0,121.0,44.0,129.0,8.0,16.0,47.0,10.0,1.0,110.0,366.0,10.0,1.0,1.0,9978.0,9818.0,258.0,317.0,7.0,52.0,176.0,32.180851063829785,11.702127659574469,34.308510638297875,2.127659574468085,4.25531914893617,12.5,2.6595744680851063,0.26595744680851063
1,356.0,107.0,41.0,139.0,5.0,21.0,33.0,9.0,1.0,126.0,341.0,15.0,0.0,0.0,9887.0,9729.0,256.0,297.0,7.0,52.0,172.0,30.0561797752809,11.51685393258427,39.04494382022472,1.404494382022472,5.898876404494382,9.269662921348315,2.5280898876404496,0.2808988764044944
2,635.0,219.0,65.0,229.0,14.0,22.0,76.0,8.0,2.0,132.0,626.0,9.0,1.0,1.0,9753.0,9593.0,384.0,539.0,8.0,88.0,305.0,34.488188976377955,10.236220472440944,36.06299212598425,2.204724409448819,3.4645669291338583,11.968503937007874,1.2598425196850394,0.31496062992125984
3,494.0,139.0,57.0,168.0,15.0,30.0,67.0,16.0,2.0,129.0,476.0,18.0,0.0,1.0,9902.0,9743.0,336.0,384.0,9.0,101.0,235.0,28.13765182186235,11.538461538461538,34.008097165991906,3.0364372469635628,6.0728744939271255,13.562753036437247,3.2388663967611335,0.4048582995951417
4,463.0,160.0,48.0,160.0,10.0,27.0,47.0,10.0,1.0,112.0,449.0,14.0,0.0,0.0,9992.0,9834.0,309.0,405.0,8.0,50.0,207.0,34.557235421166304,10.367170626349893,34.557235421166304,2.159827213822894,5.831533477321814,10.151187904967603,2.159827213822894,0.2159827213822894
5,539.0,177.0,65.0,186.0,8.0,20.0,71.0,7.0,5.0,114.0,527.0,12.0,0.0,1.0,9777.0,9618.0,330.0,476.0,9.0,54.0,257.0,32.83858998144712,12.059369202226344,34.50834879406308,1.484230055658627,3.7105751391465676,13.172541743970315,1.2987012987012987,0.9276437847866419
6,570.0,184.0,77.0,203.0,9.0,23.0,64.0,7.0,3.0,116.0,554.0,16.0,0.0,6.0,10056.0,9892.0,368.0,493.0,12.0,65.0,267.0,32.280701754385966,13.508771929824562,35.6140350877193,1.5789473684210527,4.035087719298246,11.228070175438596,1.2280701754385965,0.5263157894736842
7,540.0,167.0,53.0,195.0,13.0,35.0,63.0,13.0,1.0,117.0,523.0,17.0,0.0,4.0,9829.0,9667.0,327.0,445.0,6.0,89.0,258.0,30.925925925925927,9.814814814814815,36.111111111111114,2.4074074074074074,6.481481481481482,11.666666666666666,2.4074074074074074,0.18518518518518517
8,523.0,158.0,56.0,197.0,13.0,20.0,68.0,10.0,1.0,117.0,510.0,13.0,0.0,0.0,9885.0,9727.0,328.0,451.0,8.0,64.0,265.0,30.21032504780115,10.707456978967496,37.66730401529637,2.48565965583174,3.8240917782026767,13.001912045889101,1.9120458891013383,0.19120458891013384
9,452.0,133.0,62.0,159.0,7.0,27.0,51.0,12.0,1.0,113.0,433.0,19.0,1.0,1.0,9825.0,9665.0,296.0,378.0,12.0,62.0,210.0,29.424778761061948,13.716814159292035,35.176991150442475,1.5486725663716814,5.9734513274336285,11.283185840707965,2.6548672566371683,0.22123893805309736
