,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,0,1
1,0,,0,0
2,,0,0,0
3,0,,0,0
4,0,,0,0
5,0,,0,0
6,3,,2,1
7,1,,1,0
8,1,,1,0
9,0,,0,0
10,,1,1,0
11,0,,0,0
12,,0,0,0
13,,0,0,0
14,0,,0,0
15,,0,0,0
16,,0,0,0
17,1,,1,0
18,0,,0,0
19,0,,0,0
20,,0,0,0
21,0,,0,0
22,0,,0,0
23,1,,1,0
24,0,,0,0
25,1,,1,0
26,,0,0,0
27,,0,0,0
28,0,,0,0
29,,0,0,0
30,0,,0,0
31,0,,0,0
32,0,,0,0
33,,0,0,0
34,0,,0,0
35,3,,3,0
36,0,,0,0
37,1,,1,0
38,,0,0,0
39,,0,0,0
40,1,,0,1
41,,0,0,0
42,,1,1,0
43,,0,0,0
44,1,,0,1
45,2,,2,0
46,1,,0,1
47,0,,0,0
48,1,,0,1
49,0,,0,0
50,1,,0,1
51,,2,2,0
52,,2,2,0
53,,0,0,0
54,0,,0,0
55,0,,0,0
56,,0,0,0
57,0,,0,0
58,0,,0,0
59,3,,3,0
60,1,,1,0
61,1,,1,0
62,1,,1,0
63,0,,0,0
64,,0,0,0
65,,0,0,0
66,0,,0,0
67,0,,0,0
68,1,,1,0
69,,2,2,0
70,0,,0,0
71,,0,0,0
72,0,,0,0
73,1,,1,0
74,0,,0,0
75,0,,0,0
76,,0,0,0
77,2,,2,0
78,,0,0,0
79,0,,0,0
80,1,,1,0
81,,0,0,0
82,1,,0,1
83,0,,0,0
84,,0,0,0
85,2,,2,0
86,1,,1,0
87,0,,0,0
88,,0,0,0
89,3,,3,0
90,0,,0,0
91,1,,0,1
92,0,,0,0
93,,0,0,0
94,,0,0,0
95,0,,0,0
96,0,,0,0
97,1,,1,0
98,0,,0,0
99,0,,0,0
100,0,,0,0
101,,1,1,0
102,,0,0,0
103,0,,0,0
104,1,,1,0
105,,0,0,0
106,0,,0,0
107,1,,1,0
108,3,,3,0
109,0,,0,0
110,,0,0,0
111,0,,0,0
112,0,,0,0
113,0,,0,0
114,0,,0,0
115,0,,0,0
116,0,,0,0
117,,1,1,0
118,0,,0,0
119,0,,0,0
120,,0,0,0
121,,0,0,0
122,0,,0,0
123,0,,0,0
124,0,,0,0
125,0,,0,0
126,0,,0,0
127,3,,3,0
128,1,,1,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,4,,4,0
133,,0,0,0
134,,0,0,0
135,,0,0,0
136,,0,0,0
137,0,,0,0
138,1,,1,0
139,0,,0,0
140,0,,0,0
141,,0,0,0
142,1,,1,0
143,3,,3,0
144,,1,1,0
145,0,,0,0
146,2,,2,0
147,0,,0,0
148,,2,2,0
149,,1,0,1
150,2,,2,0
151,0,,0,0
152,0,,0,0
153,1,,1,0
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,1,,1,0
158,2,,2,0
159,,1,1,0
160,0,,0,0
161,0,,0,0
162,,1,1,0
163,4,,4,0
164,0,,0,0
165,,0,0,0
166,0,,0,0
167,,0,0,0
168,2,,2,0
169,3,,2,1
170,,0,0,0
171,0,,0,0
172,,0,0,0
173,0,,0,0
174,,0,0,0
175,0,,0,0
176,,0,0,0
177,1,,1,0
178,,0,0,0
179,1,,1,0
180,0,,0,0
181,,0,0,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,,0,0,0
186,,0,0,0
187,,0,0,0
188,,0,0,0
189,2,,2,0
190,2,,2,0
191,0,,0,0
192,1,,1,0
193,,1,1,0
194,0,,0,0
195,,1,1,0
196,2,,2,0
197,2,,1,1
198,2,,2,0
199,0,,0,0
200,2,,2,0
201,,0,0,0
202,5,,5,0
203,0,,0,0
204,0,,0,0
205,0,,0,0
206,3,,3,0
207,,0,0,0
208,,1,0,1
209,1,,1,0
210,,2,2,0
211,,1,1,0
212,,0,0,0
213,0,,0,0
214,1,,1,0
215,1,,1,0
216,2,,2,0
217,,0,0,0
218,0,,0,0
219,,0,0,0
220,2,,2,0
221,0,,0,0
222,,1,0,1
223,,0,0,0
224,,0,0,0
225,,0,0,0
226,1,,1,0
227,1,,1,0
228,0,,0,0
229,1,,1,0
230,0,,0,0
231,0,,0,0
232,,0,0,0
233,1,,1,0
234,5,,4,1
235,1,,1,0
236,,0,0,0
237,0,,0,0
238,0,,0,0
239,0,,0,0
240,2,,2,0
