,transmission_time,incubation_time,infection_time,disease_state
0,9291,469,9216,State.EXPOSED
1,9570,190,9216,State.EXPOSED
2,9593,510,9216,State.EXPOSED
3,9721,416,9593,State.EXPOSED
4,9796,381,9570,State.EXPOSED
5,9818,319,9593,State.EXPOSED
6,9920,268,9360,State.EXPOSED
7,9929,208,9593,State.EXPOSED
8,9938,239,9570,State.EXPOSED
9,10017,645,9721,State.EXPOSED
10,10032,321,9792,State.EXPOSED
11,10049,88,9593,State.EXPOSED
12,10083,415,9818,State.EXPOSED
13,10121,16,9593,State.EXPOSED
14,10145,517,9721,State.EXPOSED
15,10226,662,10017,State.EXPOSED
16,10249,819,10145,State.EXPOSED
17,10320,394,10032,State.EXPOSED
18,10328,121,10049,State.EXPOSED
19,10344,105,10049,State.EXPOSED
20,10376,372,10226,State.EXPOSED
21,10417,693,10080,State.EXPOSED
22,10554,999,10121,State.EXPOSED
23,10561,549,10080,State.EXPOSED
24,10640,977,10328,State.EXPOSED
25,10641,658,10417,State.EXPOSED
26,10713,586,10417,State.EXPOSED
27,10761,538,10417,State.EXPOSED
28,10776,553,10376,State.EXPOSED
29,10808,745,10121,State.EXPOSED
30,10826,682,10554,State.EXPOSED
31,10905,317,10656,State.EXPOSED
32,10994,490,10800,State.EXPOSED
33,11017,282,10417,State.EXPOSED
34,11046,176,10656,State.EXPOSED
35,11193,615,10776,State.EXPOSED
36,11201,607,10776,State.EXPOSED
37,11241,738,10994,State.EXPOSED
38,11256,285,10800,State.EXPOSED
39,11328,619,10905,State.EXPOSED
40,11377,593,11193,State.EXPOSED
41,11380,590,11232,State.EXPOSED
42,11432,515,10905,State.EXPOSED
43,11448,531,10994,State.EXPOSED
44,11449,853,11017,State.EXPOSED
45,11465,505,11193,State.EXPOSED
46,11620,152,11376,State.EXPOSED
47,11641,131,11376,State.EXPOSED
48,11690,280,11232,State.EXPOSED
49,11712,290,11256,State.EXPOSED
50,11720,282,11256,State.EXPOSED
51,11728,813,11448,State.EXPOSED
52,11760,242,11256,State.EXPOSED
53,11848,174,11376,State.EXPOSED
54,11849,,11241,State.ASYMPTOMATIC
55,11849,173,11376,State.EXPOSED
56,11857,,11432,State.ASYMPTOMATIC
57,11865,674,11620,State.EXPOSED
58,11932,994,11760,State.EXPOSED
59,12024,652,11952,State.EXPOSED
60,12049,490,11620,State.EXPOSED
61,12075,480,11849,State.EXPOSED
62,12106,449,11849,State.EXPOSED
63,12200,186,11932,State.EXPOSED
64,12201,439,11857,State.EXPOSED
65,12216,710,11760,State.EXPOSED
66,12291,349,11857,State.EXPOSED
67,12328,303,11808,State.EXPOSED
68,12392,805,11848,State.EXPOSED
69,12489,268,12096,State.EXPOSED
70,12504,,12201,State.ASYMPTOMATIC
71,12608,682,12328,State.EXPOSED
72,12681,1031,12392,State.EXPOSED
73,12724,218,12291,State.EXPOSED
74,12770,999,12489,State.EXPOSED
75,12794,242,12528,State.EXPOSED
76,12832,928,12504,State.EXPOSED
77,12840,790,12608,State.EXPOSED
78,12848,,12528,State.ASYMPTOMATIC
79,12913,753,12672,State.EXPOSED
80,12936,824,12504,State.EXPOSED
81,12962,798,12504,State.EXPOSED
82,12978,652,12608,State.EXPOSED
83,12984,686,12913,State.EXPOSED
84,13014,146,12672,State.EXPOSED
85,13074,592,12672,State.EXPOSED
86,13224,77,12840,State.EXPOSED
87,13289,12,12840,State.EXPOSED
88,13395,580,12962,State.EXPOSED
89,13440,0,13033,State.SEVERE
90,13500,722,13224,State.EXPOSED
91,13568,,13289,State.ASYMPTOMATIC
92,13641,454,13392,State.EXPOSED
93,13662,433,13392,State.EXPOSED
94,13665,430,13392,State.EXPOSED
95,13713,700,13395,State.EXPOSED
96,13780,269,13500,State.EXPOSED
97,13786,436,13224,State.EXPOSED
98,13864,694,13568,State.EXPOSED
99,13875,102,13536,State.EXPOSED
100,13877,460,13680,State.EXPOSED
101,13897,80,13536,State.EXPOSED
102,13926,169,13392,State.EXPOSED
103,13960,598,13568,State.EXPOSED
104,13984,574,13568,State.EXPOSED
105,14016,542,13568,State.EXPOSED
106,14089,443,13875,State.EXPOSED
107,14160,471,13960,State.EXPOSED
108,14185,446,13960,State.EXPOSED
109,14194,437,13960,State.EXPOSED
110,14234,,13877,State.ASYMPTOMATIC
111,14286,,13877,State.ASYMPTOMATIC
112,14331,201,13875,State.EXPOSED
113,14352,1551,14089,State.EXPOSED
114,14382,454,14194,State.EXPOSED
115,14393,197,14185,State.EXPOSED
116,14430,406,14194,State.EXPOSED
117,14448,51,13824,State.EXPOSED
118,14451,668,14331,State.EXPOSED
119,14512,513,14234,State.EXPOSED
120,14536,1033,14112,State.EXPOSED
121,14537,1366,14089,State.EXPOSED
122,14596,861,14430,State.EXPOSED
123,14632,966,14512,State.EXPOSED
124,14641,384,14234,State.EXPOSED
125,14641,570,14451,State.EXPOSED
126,14688,910,14512,State.EXPOSED
127,14724,495,14256,State.EXPOSED
128,14764,693,14430,State.EXPOSED
129,14824,217,14544,State.EXPOSED
130,14840,436,14448,State.EXPOSED
131,14850,1218,14537,State.EXPOSED
132,14892,447,14256,State.EXPOSED
133,14953,,14400,State.ASYMPTOMATIC
134,14984,832,14840,State.EXPOSED
135,15003,781,14764,State.EXPOSED
136,15048,515,14824,State.EXPOSED
137,15072,316,14641,State.EXPOSED
138,15147,637,14764,State.EXPOSED
139,15218,566,14764,State.EXPOSED
140,15240,,14984,State.ASYMPTOMATIC
141,15240,979,14976,State.EXPOSED
142,15266,550,14840,State.EXPOSED
143,15292,377,15003,State.EXPOSED
144,15292,592,15147,State.EXPOSED
145,15376,843,14976,State.EXPOSED
146,15411,258,15003,State.EXPOSED
147,15420,197,15120,State.EXPOSED
148,15472,798,15264,State.EXPOSED
149,15480,473,15048,State.EXPOSED
150,15521,698,14976,State.EXPOSED
151,15616,261,15472,State.EXPOSED
152,15626,345,15521,State.EXPOSED
153,15675,491,15240,State.EXPOSED
154,15689,358,15292,State.EXPOSED
155,15706,882,15376,State.EXPOSED
156,15768,741,15411,State.EXPOSED
157,15776,101,15472,State.EXPOSED
158,15785,803,15376,State.EXPOSED
159,15794,177,15521,State.EXPOSED
160,15952,130,15480,State.EXPOSED
161,15960,492,15696,State.EXPOSED
162,15984,,15706,State.ASYMPTOMATIC
163,16065,,15785,State.ASYMPTOMATIC
164,16072,136,15776,State.EXPOSED
165,16084,368,15696,State.EXPOSED
166,16086,366,15696,State.EXPOSED
167,16098,354,15696,State.EXPOSED
168,16201,564,15616,State.EXPOSED
169,16377,,16065,State.ASYMPTOMATIC
170,16521,749,16098,State.EXPOSED
171,16530,,15840,State.ASYMPTOMATIC
172,16536,734,16098,State.EXPOSED
173,16752,468,16560,State.EXPOSED
174,17017,,16752,State.ASYMPTOMATIC
175,17128,314,16704,State.EXPOSED
176,17392,0,16657,State.MILD
177,17433,215,17017,State.EXPOSED
178,17784,194,17433,State.EXPOSED
179,18966,64,18576,State.EXPOSED
180,19273,258,18966,State.EXPOSED
181,19401,342,19273,State.EXPOSED
182,19568,754,19401,State.EXPOSED
183,19609,134,19273,State.EXPOSED
184,19681,641,19401,State.EXPOSED
185,19710,612,19401,State.EXPOSED
186,19777,309,19681,State.EXPOSED
187,19824,498,19401,State.EXPOSED
188,19840,482,19401,State.EXPOSED
189,19849,473,19401,State.EXPOSED
190,19856,466,19401,State.EXPOSED
191,20233,416,19840,State.EXPOSED
192,20233,621,19856,State.EXPOSED
193,20273,581,19856,State.EXPOSED
194,20305,549,19856,State.EXPOSED
195,21072,234,20592,State.EXPOSED
196,24048,598,23904,State.EXPOSED
