,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,,1,0,1
2,0,,0,0
3,0,,0,0
4,1,,1,0
5,2,,2,0
6,,1,1,0
7,,0,0,0
8,,0,0,0
9,1,,0,1
10,,1,1,0
11,,0,0,0
12,,0,0,0
13,1,,1,0
14,,0,0,0
15,0,,0,0
16,,0,0,0
17,0,,0,0
18,2,,1,1
19,0,,0,0
20,0,,0,0
21,,0,0,0
22,,0,0,0
23,2,,2,0
24,,0,0,0
25,0,,0,0
26,,0,0,0
27,1,,1,0
28,0,,0,0
29,0,,0,0
30,,0,0,0
31,0,,0,0
32,1,,1,0
33,0,,0,0
34,0,,0,0
35,0,,0,0
36,1,,1,0
37,,0,0,0
38,,0,0,0
39,,0,0,0
40,2,,2,0
41,,0,0,0
42,0,,0,0
43,1,,1,0
44,,0,0,0
45,0,,0,0
46,,0,0,0
47,0,,0,0
48,0,,0,0
49,0,,0,0
50,1,,1,0
51,,0,0,0
52,0,,0,0
53,1,,1,0
54,0,,0,0
55,0,,0,0
56,1,,1,0
57,1,,0,1
58,0,,0,0
59,0,,0,0
60,0,,0,0
61,0,,0,0
62,0,,0,0
63,0,,0,0
64,,0,0,0
65,1,,1,0
66,,0,0,0
67,0,,0,0
68,0,,0,0
69,0,,0,0
70,,0,0,0
71,0,,0,0
72,,1,0,1
73,,1,1,0
74,0,,0,0
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,2,,1,1
79,0,,0,0
80,0,,0,0
81,0,,0,0
82,1,,1,0
83,1,,1,0
84,1,,1,0
85,1,,1,0
86,1,,0,1
87,,0,0,0
88,2,,1,1
89,0,,0,0
90,1,,0,1
91,0,,0,0
92,,0,0,0
93,,0,0,0
94,0,,0,0
95,0,,0,0
96,,0,0,0
97,0,,0,0
98,0,,0,0
99,0,,0,0
100,0,,0,0
101,0,,0,0
102,0,,0,0
103,,0,0,0
104,0,,0,0
105,0,,0,0
106,1,,1,0
107,0,,0,0
108,2,,1,1
109,2,,2,0
110,0,,0,0
111,2,,1,1
112,,1,1,0
113,,0,0,0
114,,2,2,0
115,0,,0,0
116,,0,0,0
117,,0,0,0
118,0,,0,0
119,,0,0,0
120,0,,0,0
121,0,,0,0
122,0,,0,0
123,,1,1,0
124,,0,0,0
125,1,,1,0
126,,0,0,0
127,,2,2,0
128,0,,0,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,,1,1,0
133,0,,0,0
134,2,,1,1
135,2,,2,0
136,2,,2,0
137,2,,2,0
138,1,,1,0
139,,0,0,0
140,,0,0,0
141,0,,0,0
142,0,,0,0
143,0,,0,0
144,1,,1,0
145,0,,0,0
146,,0,0,0
147,0,,0,0
148,,0,0,0
149,,0,0,0
150,,0,0,0
151,1,,1,0
152,0,,0,0
153,0,,0,0
154,1,,0,1
155,0,,0,0
156,0,,0,0
157,0,,0,0
158,,0,0,0
159,0,,0,0
160,2,,1,1
161,0,,0,0
162,1,,1,0
163,2,,2,0
164,0,,0,0
165,1,,0,1
166,,1,1,0
167,0,,0,0
168,0,,0,0
169,2,,2,0
170,1,,1,0
171,2,,2,0
172,0,,0,0
173,0,,0,0
174,1,,1,0
175,1,,1,0
176,,0,0,0
177,1,,1,0
178,,0,0,0
179,0,,0,0
180,0,,0,0
181,,1,1,0
182,,0,0,0
183,0,,0,0
184,0,,0,0
185,,0,0,0
186,,0,0,0
187,2,,2,0
188,1,,1,0
189,,0,0,0
