,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,5,5,0,0,71.22222222222223,1,183,67.0,6,0,0,0
1,30,15,0,0,73.375,1,1565,66.0,26,0,0,0
2,7,7,0,0,75.11805555555556,1,1566,73.0,27,0,0,0
3,3,3,0,0,75.19444444444444,1,1434,70.0,1,0,0,0
4,18,10,0,0,75.77083333333333,1,1017,70.0,9,0,0,0
5,5,5,0,0,77.875,1,1512,73.0,4,0,0,0
6,7,7,1,0,78.21527777777777,1,1397,72.79166666666667,5,0,0,0
7,10,10,0,0,78.21527777777777,1,1444,69.0,5,1,0,0
8,4,4,0,1,78.5,1,1250,75.0,7,0,0,0
9,3,3,0,0,78.56944444444444,1,1337,77.0,3,0,0,0
10,4,4,0,0,78.67361111111111,1,1437,76.0,1,0,0,0
11,6,6,1,0,78.77083333333333,1,1253,76.95833333333333,3,0,0,0
12,17,9,1,1,78.91666666666667,1,1268,73.94444444444444,8,0,0,0
13,5,5,0,0,80.65277777777777,1,1137,74.0,1,0,0,0
14,5,5,0,0,82.36111111111111,1,1599,78.0,8,0,0,0
15,6,6,0,1,82.44444444444444,1,1502,78.0,5,0,0,0
16,9,9,0,0,82.60416666666667,1,1587,79.0,1,0,0,0
17,11,10,1,2,83.14583333333333,1,185,79.0,5,1,0,0
18,25,14,0,3,83.14583333333333,1,1403,80.0,5,1,0,0
19,28,16,0,0,84.22222222222223,1,1588,80.0,17,0,0,0
20,1,1,0,0,85.5,1,1250,75.0,21,0,0,0
21,24,24,0,7,86.47916666666667,1,1147,84.0,27,0,0,0
22,6,6,0,1,86.6875,1,144,83.0,4,0,0,0
23,7,6,0,2,87.34027777777777,1,81,84.0,8,0,0,0
24,33,17,0,0,87.56944444444444,1,94,82.0,12,0,0,0
25,32,16,1,0,87.99305555555556,1,1383,82.0,11,0,0,0
26,18,14,1,1,88.63888888888889,1,1293,86.0,16,0,0,0
27,26,13,2,0,88.8125,1,1034,85.0,16,0,0,0
28,28,16,1,1,88.8125,1,1442,87.0,4,1,0,0
29,14,6,1,0,89.90972222222223,1,1202,81.0,9,0,0,0
30,7,3,0,1,90.63194444444444,1,1469,81.0,6,0,0,0
31,25,15,0,0,90.96527777777777,1,1212,84.0,20,0,0,0
32,25,10,0,0,92.18055555555556,1,1463,87.0,28,0,0,0
33,13,13,0,7,92.80555555555556,1,1210,88.0,1,0,0,0
34,13,12,0,7,94.0,1,20,91.0,3,0,0,0
