,transmission_time,incubation_time,infection_time,disease_state
0,9744,358,9504,State.EXPOSED
1,9920,182,9504,State.EXPOSED
2,9928,174,9504,State.EXPOSED
3,9988,1118,9792,State.EXPOSED
4,10056,46,9504,State.EXPOSED
5,10265,,9988,State.ASYMPTOMATIC
6,10308,302,10224,State.EXPOSED
7,10553,619,10265,State.EXPOSED
8,10680,681,10512,State.EXPOSED
9,10817,355,10265,State.EXPOSED
10,10953,408,10512,State.EXPOSED
11,11002,808,10553,State.EXPOSED
12,11026,784,10553,State.EXPOSED
13,11056,710,10800,State.EXPOSED
14,11089,272,10512,State.EXPOSED
15,11139,354,10944,State.EXPOSED
16,11192,843,11056,State.EXPOSED
17,11240,795,11056,State.EXPOSED
18,11272,302,10680,State.EXPOSED
19,11283,210,10944,State.EXPOSED
20,11284,209,10944,State.EXPOSED
21,11417,499,11240,State.EXPOSED
22,11497,538,11056,State.EXPOSED
23,11593,269,11417,State.EXPOSED
24,11908,48,11520,State.EXPOSED
25,12090,0,11568,State.SEVERE
26,12156,179,11808,State.EXPOSED
27,12204,90,11952,State.EXPOSED
28,12529,124,12096,State.EXPOSED
29,12533,1165,12240,State.EXPOSED
30,12570,1128,12240,State.EXPOSED
31,12954,253,12672,State.EXPOSED
32,13000,72,12672,State.EXPOSED
33,13009,356,12672,State.EXPOSED
34,13298,642,12816,State.EXPOSED
35,13467,576,13298,State.EXPOSED
36,13602,932,13467,State.EXPOSED
37,13753,,13247,State.ASYMPTOMATIC
38,13840,806,13536,State.EXPOSED
39,14002,644,13536,State.EXPOSED
40,14072,1163,13824,State.EXPOSED
41,14104,686,13840,State.EXPOSED
42,14105,1130,13824,State.EXPOSED
43,14172,,13753,State.ASYMPTOMATIC
44,14311,,14002,State.ASYMPTOMATIC
45,14321,,14105,State.ASYMPTOMATIC
46,14322,973,14172,State.EXPOSED
47,14562,507,14256,State.EXPOSED
48,14650,336,14400,State.EXPOSED
49,14676,363,14400,State.EXPOSED
50,14769,909,14562,State.EXPOSED
51,14824,162,14400,State.EXPOSED
52,14888,1171,14544,State.EXPOSED
53,14896,1163,14544,State.EXPOSED
54,14929,749,14562,State.EXPOSED
55,14931,99,14650,State.EXPOSED
56,14963,67,14650,State.EXPOSED
57,14968,604,14896,State.EXPOSED
58,14985,693,14562,State.EXPOSED
59,15104,698,14832,State.EXPOSED
60,15113,689,14832,State.EXPOSED
61,15121,779,14968,State.EXPOSED
62,15128,,14650,State.MILD
63,15304,596,14968,State.EXPOSED
64,15360,,14650,State.MILD
65,15410,304,15120,State.EXPOSED
66,15417,297,15120,State.EXPOSED
67,15433,153,15121,State.EXPOSED
68,15458,,14888,State.ASYMPTOMATIC
69,15654,335,15408,State.EXPOSED
70,15690,299,15408,State.EXPOSED
71,15749,,15696,State.ASYMPTOMATIC
72,15848,175,15264,State.EXPOSED
73,15882,116,15408,State.EXPOSED
74,15906,457,15458,State.EXPOSED
75,15938,289,15654,State.EXPOSED
76,15978,499,15690,State.EXPOSED
77,16009,,15552,State.ASYMPTOMATIC
78,16012,484,15749,State.EXPOSED
79,16036,460,15749,State.EXPOSED
80,16059,304,15458,State.EXPOSED
81,16084,412,15749,State.EXPOSED
82,16185,689,16128,State.EXPOSED
83,16305,66,16009,State.EXPOSED
84,16400,,16009,State.MILD
85,16443,242,16012,State.EXPOSED
86,16489,496,16185,State.EXPOSED
87,16492,493,16185,State.EXPOSED
88,16586,99,16012,State.EXPOSED
89,16596,600,16305,State.EXPOSED
90,16665,320,16185,State.EXPOSED
91,16760,773,16489,State.EXPOSED
92,16900,901,16416,State.EXPOSED
93,16920,560,16760,State.EXPOSED
94,17192,,16992,State.ASYMPTOMATIC
95,26384,367,25920,State.EXPOSED
96,30888,522,30528,State.EXPOSED
97,31011,399,30528,State.EXPOSED
98,31368,,31011,State.ASYMPTOMATIC
99,31650,414,31368,State.EXPOSED
100,31673,391,31368,State.EXPOSED
101,31913,329,31673,State.EXPOSED
102,32018,97,31650,State.EXPOSED
103,32058,57,31650,State.EXPOSED
104,32448,627,32058,State.EXPOSED
105,33648,881,33408,State.EXPOSED
106,33800,311,33648,State.EXPOSED
107,34018,93,33648,State.EXPOSED
