,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,2.0
70,4.0
71,4.0
72,7.0
73,8.0
74,8.0
75,10.0
76,9.0
77,7.0
78,8.0
79,7.0
80,8.0
81,11.0
82,12.0
83,13.0
84,14.0
85,15.0
86,16.0
87,18.0
88,20.0
89,21.0
90,26.0
91,31.0
92,33.0
93,32.0
94,32.0
95,30.0
96,30.0
97,28.0
98,28.0
99,26.0
100,25.0
101,25.0
102,22.0
103,23.0
104,18.0
105,13.0
106,13.0
107,13.0
108,14.0
109,15.0
110,10.0
111,13.0
112,12.0
113,10.0
114,9.0
115,5.0
116,6.0
117,6.0
118,3.0
119,3.0
120,3.0
121,5.0
122,4.0
123,6.0
124,6.0
125,6.0
126,7.0
127,8.0
128,6.0
129,6.0
130,2.0
131,3.0
132,3.0
133,3.0
134,2.0
135,3.0
136,3.0
137,3.0
138,2.0
139,2.0
140,1.0
141,2.0
142,2.0
143,2.0
144,5.0
145,5.0
146,5.0
147,5.0
148,4.0
149,3.0
150,3.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,0.0
185,0.0
186,2.0
187,2.0
188,2.0
189,2.0
190,3.0
191,4.0
192,4.0
193,3.0
194,4.0
195,4.0
196,4.0
197,4.0
198,3.0
199,3.0
200,2.0
201,1.0
202,1.0
203,1.0
204,0.0
205,0.0
206,0.0
207,0.0
208,1.0
209,1.0
210,1.0
211,2.0
212,2.0
213,2.0
214,3.0
215,2.0
216,2.0
217,2.0
218,1.0
219,2.0
220,2.0
221,1.0
222,1.0
223,3.0
224,4.0
225,4.0
226,3.0
227,4.0
228,4.0
229,4.0
230,2.0
231,1.0
232,1.0
233,1.0
234,0.0
235,1.0
236,1.0
237,1.0
238,1.0
