,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,7,0,66.21527777777777,0.0,64.0,5.0,0.0,66.0,0.0,0.0044247787610619,1089.0,5.0,0.0
1,7,1,70.06944444444444,1.0,61.0,2.0,0.0,70.0,0.0,0.0127118644067796,1101.0,10.0,14.285714285714285
2,7,0,70.06944444444444,1.0,69.0,2.0,1.0,70.0,0.0,0.0127118644067796,1101.0,11.0,0.0
3,18,3,71.22222222222223,0.0,69.16666666666667,10.0,0.0,71.0,0.0,0.0212765957446808,1091.0,10.0,16.666666666666664
4,27,2,71.22222222222223,0.0,66.0,28.0,1.0,71.0,0.0,0.0212765957446808,1082.0,11.0,7.4074074074074066
5,3,0,74.125,0.0,69.0,5.0,0.0,74.0,0.0,0.0200803212851405,1120.0,24.0,0.0
6,16,1,77.04861111111111,0.0,74.0,15.0,0.0,77.0,0.0,0.0416666666666666,1097.0,35.0,6.25
7,8,0,78.09027777777777,2.0,74.0,2.0,0.0,78.0,0.0,0.0522088353413654,1114.0,42.0,0.0
8,3,0,78.29861111111111,0.0,73.0,3.0,0.0,78.0,0.0,0.0522088353413654,1119.0,42.0,0.0
9,19,1,79.05555555555556,2.0,74.45833333333333,13.0,0.0,79.0,0.0,0.0637450199203187,1109.0,50.0,5.263157894736842
10,19,0,79.0625,2.0,73.51388888888889,13.0,1.0,79.0,0.0,0.0637450199203187,1109.0,51.0,0.0
11,23,0,79.75,0.0,70.0,16.0,0.0,79.0,0.0,0.0637450199203187,1105.0,51.0,0.0
12,27,2,79.92361111111111,0.0,74.68055555555556,20.0,0.0,79.0,0.0,0.0637450199203187,1101.0,49.0,7.4074074074074066
13,8,0,80.24305555555556,0.0,75.0,9.0,0.0,80.0,0.0,0.0796812749003984,1121.0,61.0,0.0
14,4,0,81.02777777777777,3.0,77.0,2.0,0.0,81.0,0.0,0.1044176706827309,1123.0,69.0,0.0
15,18,2,82.34027777777777,1.0,79.0,20.0,0.0,82.0,0.0,0.1162790697674418,1123.0,77.0,11.11111111111111
16,8,1,82.83333333333333,1.0,74.0,1.0,0.0,82.0,0.0,0.1162790697674418,1133.0,78.0,12.5
17,3,0,83.01388888888889,0.0,81.0,3.0,0.0,83.0,0.0,0.1471698113207547,1152.0,96.0,0.0
18,16,5,83.03472222222223,0.0,80.22222222222223,26.0,0.0,83.0,0.0,0.1471698113207547,1139.0,91.0,31.25
19,17,4,83.04166666666667,0.0,79.16666666666667,26.0,1.0,83.0,0.0,0.1471698113207547,1138.0,92.0,23.52941176470588
20,15,2,83.22916666666667,2.0,79.39583333333333,21.0,0.0,83.0,0.0,0.1471698113207547,1140.0,94.0,13.333333333333334
21,7,0,83.79861111111111,0.0,77.0,5.0,0.0,83.0,0.0,0.1471698113207547,1148.0,96.0,0.0
22,19,4,84.52083333333333,0.0,78.0,11.0,0.0,84.0,0.0,0.150375939849624,1140.0,99.0,21.052631578947366
23,13,0,84.59027777777777,4.0,82.0,2.0,0.0,84.0,0.0,0.150375939849624,1146.0,103.0,0.0
24,17,5,84.95138888888889,2.0,81.73611111111111,4.0,0.0,84.0,0.0,0.150375939849624,1142.0,98.0,29.411764705882355
25,16,5,84.95833333333333,0.0,80.84027777777777,11.0,1.0,84.0,0.0,0.150375939849624,1143.0,98.0,31.25
26,15,2,85.25694444444444,0.0,79.22916666666667,21.0,0.0,85.0,0.0,0.1673003802281368,1141.0,104.0,13.333333333333334
27,8,0,85.35416666666667,3.0,78.0,2.0,0.0,85.0,0.0,0.1673003802281368,1148.0,106.0,0.0
28,11,2,86.20138888888889,2.0,79.0,1.0,0.0,86.0,0.0,0.1902985074626865,1153.0,112.0,18.181818181818183
29,11,3,86.20138888888889,0.0,81.0,25.0,1.0,86.0,0.0,0.1902985074626865,1153.0,111.0,27.27272727272727
30,11,2,86.20833333333333,0.0,85.0,25.0,1.0,86.0,0.0,0.1902985074626865,1153.0,112.0,18.181818181818183
31,13,0,86.28472222222223,0.0,82.0,9.0,0.0,86.0,0.0,0.1902985074626865,1151.0,114.0,0.0
32,17,1,86.48611111111111,1.0,80.0,23.0,0.0,86.0,0.0,0.1902985074626865,1147.0,113.0,5.88235294117647
33,17,0,86.77083333333333,1.0,79.0,17.0,0.0,86.0,0.0,0.1902985074626865,1147.0,114.0,0.0
34,16,0,86.97916666666667,3.0,83.34027777777777,1.0,0.0,86.0,0.0,0.1902985074626865,1148.0,114.0,0.0
35,9,2,87.18055555555556,2.0,84.0,6.0,0.0,87.0,0.0,0.2193308550185873,1158.0,123.0,22.22222222222222
36,8,2,87.18055555555556,2.0,83.0,6.0,1.0,87.0,0.0,0.2193308550185873,1159.0,123.0,25.0
37,18,3,88.27777777777777,0.0,86.0,24.0,0.0,88.0,0.0,0.2307692307692307,1173.0,129.0,16.666666666666664
38,26,2,88.28472222222223,3.0,88.04166666666667,24.0,2.0,88.0,0.0,0.2307692307692307,1165.0,130.0,7.6923076923076925
39,15,5,88.47222222222223,4.0,83.0,4.0,0.0,88.0,0.0,0.2307692307692307,1176.0,127.0,33.33333333333333
40,20,6,88.47916666666667,0.0,80.0,18.0,1.0,88.0,0.0,0.2307692307692307,1171.0,126.0,30.0
41,17,5,88.47916666666667,0.0,85.0,18.0,1.0,88.0,0.0,0.2307692307692307,1174.0,127.0,29.411764705882355
42,15,2,88.67361111111111,1.0,84.0,23.0,0.0,88.0,0.0,0.2307692307692307,1176.0,130.0,13.333333333333334
43,5,0,88.77083333333333,3.0,81.0,3.0,0.0,88.0,0.0,0.2307692307692307,1186.0,132.0,0.0
44,26,8,89.36111111111111,0.0,85.0,18.0,0.0,89.0,0.0,0.2450331125827814,1179.0,133.0,30.76923076923077
45,17,3,89.36111111111111,0.0,87.20833333333333,12.0,1.0,89.0,0.0,0.2450331125827814,1188.0,138.0,17.647058823529413
46,18,0,89.8125,1.0,83.0,13.0,0.0,89.0,0.0,0.2450331125827814,1187.0,141.0,0.0
47,8,0,90.11805555555556,3.0,84.0,3.0,0.0,90.0,0.0,0.2342657342657342,1177.0,126.0,0.0
48,17,1,90.875,0.0,87.5,26.0,0.0,90.0,0.0,0.2342657342657342,1168.0,125.0,5.88235294117647
49,15,0,91.40277777777776,9.0,89.86111111111111,2.0,0.0,91.0,0.0,0.2336769759450171,1172.0,127.0,0.0
50,10,0,92.54166666666669,0.0,90.0,9.0,0.0,92.0,0.0,0.2444444444444444,1200.0,139.0,0.0
51,8,0,93.0625,7.0,92.0,1.0,0.0,93.0,0.0,0.2342342342342342,1214.0,134.0,0.0
52,14,0,94.04166666666669,9.0,92.0,2.0,0.0,94.0,0.0,0.2642642642642642,1208.0,145.0,0.0
53,21,2,94.42361111111111,0.0,83.05555555555556,26.0,0.0,94.0,0.0,0.2642642642642642,1201.0,143.0,9.523809523809524
54,21,1,94.98611111111111,0.0,92.0,15.0,0.0,94.0,0.0,0.2642642642642642,1201.0,144.0,4.761904761904762
55,9,2,95.54861111111111,4.0,89.0,6.0,0.0,95.0,0.0,0.2538226299694189,1206.0,131.0,22.22222222222222
56,10,0,95.54861111111111,5.0,87.33333333333333,6.0,2.0,95.0,0.0,0.2538226299694189,1205.0,133.0,0.0
57,11,0,95.55555555555556,6.0,93.0,6.0,2.0,95.0,0.0,0.2538226299694189,1204.0,133.0,0.0
58,18,1,95.59722222222224,9.0,90.0,7.0,0.0,95.0,0.0,0.2538226299694189,1197.0,132.0,5.555555555555555
59,18,1,95.75,13.0,90.0,1.0,0.0,95.0,0.0,0.2538226299694189,1197.0,132.0,5.555555555555555
60,15,1,95.92361111111111,0.0,90.0,21.0,0.0,95.0,0.0,0.2538226299694189,1200.0,132.0,6.666666666666667
61,26,1,95.93055555555556,0.0,93.0,13.0,1.0,95.0,0.0,0.2538226299694189,1189.0,132.0,3.8461538461538463
62,15,3,96.13888888888889,3.0,88.0,8.0,0.0,96.0,0.0,0.247588424437299,1184.0,120.0,20.0
63,15,0,96.3125,0.0,93.0,23.0,0.0,96.0,0.0,0.247588424437299,1184.0,123.0,0.0
64,18,2,98.25,0.0,90.0,27.0,0.0,98.0,0.0,0.2248322147651006,1171.0,113.0,11.11111111111111
65,17,2,98.36111111111111,0.0,93.0,12.0,0.0,98.0,0.0,0.2248322147651006,1172.0,113.0,11.76470588235294
66,13,1,98.36805555555556,0.0,97.36805555555556,12.0,1.0,98.0,0.0,0.2248322147651006,1176.0,114.0,7.6923076923076925
67,25,1,98.67361111111111,4.0,96.0,21.0,0.0,98.0,0.0,0.2248322147651006,1164.0,114.0,4.0
68,18,1,98.97222222222224,1.0,95.0,17.0,0.0,98.0,0.0,0.2248322147651006,1171.0,114.0,5.555555555555555
69,22,0,99.03472222222224,9.0,94.0,3.0,0.0,99.0,0.0,0.2394822006472491,1183.0,121.0,0.0
70,13,3,99.125,0.0,95.0,15.0,1.0,99.0,0.0,0.2394822006472491,1192.0,118.0,23.076923076923077
71,19,1,99.13194444444444,0.0,98.66666666666669,15.0,1.0,99.0,0.0,0.2394822006472491,1186.0,120.0,5.263157894736842
72,12,1,99.13194444444444,0.0,98.875,15.0,1.0,99.0,0.0,0.2394822006472491,1193.0,120.0,8.333333333333332
73,15,2,99.22222222222224,0.0,93.0,26.0,0.0,99.0,0.0,0.2394822006472491,1190.0,119.0,13.333333333333334
74,15,1,100.34722222222224,4.0,92.0,6.0,0.0,100.0,0.0,0.2508250825082508,1184.0,124.0,6.666666666666667
75,1,0,101.04166666666669,0.0,92.0,2.0,0.0,101.0,0.0,0.238095238095238,1186.0,116.0,0.0
