,n_contacts_traced,n_pos_contacts,positivity_rate
0,2364.0,262.0,11.082910321489003
1,2530.0,241.0,9.525691699604742
2,2657.0,256.0,9.634926608957471
3,2287.0,257.0,11.237428946217753
4,2390.0,251.0,10.502092050209205
5,2310.0,299.0,12.943722943722944
6,2848.0,410.0,14.396067415730338
7,2481.0,324.0,13.05925030229746
8,2225.0,226.0,10.157303370786517
9,2569.0,303.0,11.794472557415336
10,2617.0,238.0,9.094382881161636
11,3162.0,432.0,13.66223908918406
12,2449.0,301.0,12.290730910575745
13,2570.0,263.0,10.233463035019454
14,2450.0,238.0,9.714285714285714
15,2205.0,215.0,9.750566893424036
16,2869.0,362.0,12.617636807249912
17,2324.0,257.0,11.058519793459553
18,2821.0,348.0,12.336051045728466
19,2349.0,259.0,11.025968497232865
20,2432.0,276.0,11.348684210526315
21,2191.0,261.0,11.912368781378365
22,2549.0,305.0,11.96547665751275
23,2391.0,283.0,11.836051861145965
24,2283.0,209.0,9.154621112571178
25,2235.0,240.0,10.738255033557047
26,2684.0,282.0,10.506706408345753
27,3018.0,312.0,10.337972166998012
28,1787.0,165.0,9.23335198656967
29,2346.0,240.0,10.230179028132993
30,2375.0,287.0,12.08421052631579
31,2573.0,308.0,11.970462495141858
32,2884.0,372.0,12.89875173370319
33,2901.0,390.0,13.44364012409514
34,2797.0,258.0,9.224168752234537
35,2104.0,222.0,10.551330798479087
36,2103.0,234.0,11.126961483594865
37,3162.0,357.0,11.290322580645162
38,2581.0,332.0,12.863231305695466
39,2005.0,174.0,8.678304239401497
40,2228.0,231.0,10.368043087971275
41,2348.0,238.0,10.136286201022147
42,2226.0,221.0,9.928122192273136
43,1695.0,165.0,9.734513274336283
44,2523.0,276.0,10.93935790725327
45,2607.0,281.0,10.77867280398926
46,1750.0,126.0,7.2
47,2908.0,374.0,12.861072902338377
48,2575.0,286.0,11.106796116504855
49,2730.0,341.0,12.49084249084249
50,2022.0,184.0,9.099901088031652
51,2072.0,243.0,11.727799227799228
52,2135.0,184.0,8.618266978922717
53,2313.0,308.0,13.316039775183745
54,2686.0,350.0,13.030528667163068
55,2501.0,287.0,11.475409836065573
56,3353.0,401.0,11.959439308082315
57,2623.0,315.0,12.009149828440716
58,2006.0,211.0,10.518444666001994
59,2159.0,197.0,9.124594719777674
60,2724.0,357.0,13.105726872246697
61,2478.0,260.0,10.49233252623083
62,2030.0,194.0,9.556650246305418
63,2240.0,258.0,11.517857142857142
64,2754.0,326.0,11.837327523602033
65,2390.0,307.0,12.845188284518828
66,2513.0,268.0,10.664544369279746
67,2435.0,272.0,11.170431211498974
68,2548.0,304.0,11.930926216640502
69,2601.0,256.0,9.84236831987697
70,2123.0,188.0,8.855393311351861
71,2551.0,269.0,10.544884359074873
72,2585.0,228.0,8.820116054158607
73,2404.0,229.0,9.525790349417637
74,2120.0,218.0,10.283018867924529
75,2772.0,311.0,11.219336219336219
76,2743.0,299.0,10.90047393364929
77,2236.0,260.0,11.627906976744185
78,2347.0,257.0,10.950149126544526
79,1753.0,173.0,9.8687963491158
80,2505.0,248.0,9.900199600798404
81,2017.0,173.0,8.57709469509172
82,2211.0,277.0,12.528267752148349
83,2495.0,276.0,11.062124248496994
84,2660.0,354.0,13.308270676691729
85,2030.0,198.0,9.753694581280788
86,2357.0,268.0,11.37038608400509
87,2179.0,247.0,11.335474988526848
88,2485.0,250.0,10.060362173038229
89,2453.0,235.0,9.580105992662046
90,2246.0,212.0,9.439002671415851
91,2188.0,252.0,11.517367458866545
92,2301.0,244.0,10.604085180356368
93,3308.0,321.0,9.703748488512696
94,2600.0,285.0,10.961538461538462
95,2454.0,233.0,9.494702526487368
96,2438.0,245.0,10.049220672682527
97,1660.0,133.0,8.012048192771084
98,1877.0,184.0,9.802876931273309
99,2539.0,358.0,14.100039385584877
