,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,2.0
73,4.0
74,7.0
75,8.0
76,12.0
77,13.0
78,16.0
79,17.0
80,20.0
81,24.0
82,26.0
83,23.0
84,30.0
85,34.0
86,36.0
87,38.0
88,42.0
89,45.0
90,40.0
91,43.0
92,48.0
93,51.0
94,55.0
95,55.0
96,56.0
97,48.0
98,50.0
99,53.0
100,58.0
101,56.0
102,55.0
103,52.0
104,40.0
105,40.0
106,37.0
107,37.0
108,40.0
109,34.0
110,36.0
111,20.0
112,22.0
113,23.0
114,21.0
115,17.0
116,16.0
117,16.0
118,12.0
119,12.0
120,12.0
121,10.0
122,9.0
123,9.0
124,8.0
125,6.0
126,6.0
127,6.0
128,6.0
129,6.0
130,6.0
131,5.0
132,3.0
133,3.0
134,2.0
135,2.0
136,2.0
137,2.0
138,1.0
139,0.0
140,0.0
141,0.0
142,0.0
143,1.0
144,2.0
145,4.0
146,5.0
147,8.0
148,8.0
149,8.0
150,8.0
151,8.0
152,8.0
153,7.0
154,7.0
155,7.0
156,7.0
157,5.0
158,3.0
159,2.0
160,1.0
161,1.0
162,2.0
163,2.0
164,2.0
165,2.0
166,3.0
167,3.0
168,3.0
169,3.0
170,3.0
171,5.0
172,7.0
173,8.0
174,7.0
175,9.0
176,10.0
177,10.0
178,9.0
179,9.0
180,9.0
181,7.0
182,7.0
183,6.0
184,6.0
185,3.0
186,3.0
187,3.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,2.0
195,3.0
196,3.0
197,3.0
198,3.0
199,3.0
200,5.0
201,5.0
202,6.0
203,8.0
204,10.0
205,11.0
206,12.0
207,11.0
208,10.0
209,8.0
210,9.0
211,11.0
212,11.0
213,11.0
214,10.0
215,9.0
216,5.0
217,5.0
218,7.0
219,8.0
220,8.0
221,8.0
222,8.0
223,4.0
224,4.0
225,5.0
226,5.0
227,6.0
228,5.0
229,4.0
230,3.0
231,3.0
232,4.0
233,3.0
234,3.0
235,3.0
236,4.0
237,2.0
238,2.0
