,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,1,,0,1
3,0,,0,0
4,0,,0,0
5,3,,0,3
6,0,,0,0
7,2,,0,2
8,2,,0,2
9,,3,0,3
10,1,,0,1
11,,1,0,1
12,,0,0,0
13,0,,0,0
14,2,,0,2
15,0,,0,0
16,,0,0,0
17,0,,0,0
18,4,,0,4
19,,0,0,0
20,3,,0,3
21,,1,0,1
22,1,,0,1
23,0,,0,0
24,0,,0,0
25,0,,0,0
26,0,,0,0
27,,2,0,2
28,,0,0,0
29,1,,0,1
30,1,,0,1
31,1,,0,1
32,0,,0,0
33,1,,0,1
34,0,,0,0
35,0,,0,0
36,0,,0,0
37,0,,0,0
38,0,,0,0
39,0,,0,0
40,0,,0,0
41,1,,0,1
42,2,,0,2
43,0,,0,0
44,5,,0,5
45,,0,0,0
46,,1,0,1
47,0,,0,0
48,2,,0,2
49,,0,0,0
50,2,,0,2
51,0,,0,0
52,5,,0,5
53,0,,0,0
54,0,,0,0
55,0,,0,0
56,1,,0,1
57,0,,0,0
58,0,,0,0
59,1,,0,1
60,0,,0,0
61,1,,0,1
62,,0,0,0
63,0,,0,0
64,0,,0,0
65,,0,0,0
66,0,,0,0
67,,1,0,1
68,1,,0,1
69,0,,0,0
70,0,,0,0
71,1,,0,1
72,,1,0,1
73,0,,0,0
74,0,,0,0
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,,0,0,0
79,0,,0,0
80,1,,0,1
81,,0,0,0
82,1,,0,1
83,0,,0,0
84,1,,0,1
85,0,,0,0
86,0,,0,0
87,0,,0,0
88,0,,0,0
89,0,,0,0
90,0,,0,0
91,,1,0,1
92,1,,0,1
93,0,,0,0
94,1,,0,1
95,0,,0,0
96,0,,0,0
97,0,,0,0
98,0,,0,0
99,0,,0,0
100,,0,0,0
101,0,,0,0
102,0,,0,0
103,3,,0,3
104,0,,0,0
105,0,,0,0
106,1,,0,1
107,1,,0,1
108,,0,0,0
109,0,,0,0
110,,1,0,1
111,2,,0,2
112,0,,0,0
113,0,,0,0
114,2,,0,2
115,0,,0,0
116,3,,0,3
117,3,,0,3
118,0,,0,0
119,3,,0,3
120,1,,0,1
121,1,,0,1
122,0,,0,0
123,0,,0,0
124,0,,0,0
125,,0,0,0
126,0,,0,0
127,1,,0,1
128,0,,0,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,0,,0,0
133,0,,0,0
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,1,,0,1
138,0,,0,0
139,1,,0,1
140,2,,0,2
141,0,,0,0
142,1,,0,1
143,0,,0,0
144,0,,0,0
145,0,,0,0
146,0,,0,0
147,0,,0,0
148,1,,0,1
149,0,,0,0
150,0,,0,0
151,0,,0,0
152,0,,0,0
153,2,,0,2
154,0,,0,0
155,,0,0,0
156,4,,0,4
157,4,,0,4
158,2,,0,2
159,2,,0,2
160,0,,0,0
161,0,,0,0
162,0,,0,0
163,2,,0,2
164,0,,0,0
165,0,,0,0
166,3,,0,3
167,1,,0,1
168,0,,0,0
169,1,,0,1
170,0,,0,0
171,0,,0,0
172,0,,0,0
173,0,,0,0
174,1,,0,1
175,0,,0,0
176,0,,0,0
177,0,,0,0
178,0,,0,0
179,3,,0,3
180,2,,0,2
181,0,,0,0
182,0,,0,0
183,4,,0,4
184,0,,0,0
185,2,,0,2
186,4,,0,4
187,0,,0,0
188,,1,0,1
189,3,,0,3
190,0,,0,0
191,0,,0,0
192,0,,0,0
193,2,,0,2
194,0,,0,0
195,2,,0,2
196,3,,0,3
197,0,,0,0
198,0,,0,0
199,,0,0,0
200,0,,0,0
201,0,,0,0
202,0,,0,0
203,0,,0,0
