,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,3.0
70,3.0
71,3.0
72,3.0
73,4.0
74,5.0
75,5.0
76,6.0
77,8.0
78,8.0
79,10.0
80,10.0
81,13.0
82,18.0
83,16.0
84,21.0
85,23.0
86,24.0
87,27.0
88,32.0
89,34.0
90,40.0
91,43.0
92,51.0
93,54.0
94,53.0
95,60.0
96,62.0
97,56.0
98,51.0
99,44.0
100,42.0
101,47.0
102,34.0
103,35.0
104,37.0
105,39.0
106,40.0
107,38.0
108,33.0
109,32.0
110,26.0
111,26.0
112,20.0
113,19.0
114,25.0
115,26.0
116,28.0
117,26.0
118,26.0
119,30.0
120,27.0
121,22.0
122,21.0
123,19.0
124,17.0
125,15.0
126,11.0
127,14.0
128,11.0
129,9.0
130,7.0
131,7.0
132,5.0
133,4.0
134,1.0
135,1.0
136,1.0
137,2.0
138,2.0
139,4.0
140,5.0
141,6.0
142,6.0
143,7.0
144,7.0
145,7.0
146,6.0
147,6.0
148,5.0
149,5.0
150,3.0
151,3.0
152,4.0
153,3.0
154,2.0
155,3.0
156,3.0
157,3.0
158,2.0
159,1.0
160,1.0
161,2.0
162,2.0
163,2.0
164,2.0
165,2.0
166,3.0
167,3.0
168,2.0
169,2.0
170,2.0
171,2.0
172,2.0
173,1.0
174,1.0
175,1.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,1.0
184,1.0
185,2.0
186,2.0
187,2.0
188,2.0
189,3.0
190,2.0
191,3.0
192,2.0
193,2.0
194,2.0
195,3.0
196,3.0
197,4.0
198,3.0
199,3.0
200,3.0
201,3.0
202,2.0
203,1.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,1.0
217,1.0
218,2.0
219,2.0
220,2.0
221,2.0
222,3.0
223,2.0
224,2.0
225,1.0
226,1.0
227,1.0
228,1.0
229,0.0
230,0.0
231,0.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,2.0
