,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,1.0
61,1.0
62,1.0
63,1.0
64,2.0
65,2.0
66,2.0
67,3.0
68,3.0
69,3.0
70,3.0
71,6.0
72,6.0
73,7.0
74,7.0
75,12.0
76,13.0
77,16.0
78,18.0
79,23.0
80,28.0
81,33.0
82,41.0
83,44.0
84,50.0
85,49.0
86,50.0
87,51.0
88,52.0
89,53.0
90,51.0
91,52.0
92,48.0
93,48.0
94,47.0
95,47.0
96,43.0
97,44.0
98,41.0
99,44.0
100,45.0
101,44.0
102,48.0
103,49.0
104,58.0
105,60.0
106,61.0
107,63.0
108,64.0
109,60.0
110,60.0
111,59.0
112,56.0
113,52.0
114,49.0
115,50.0
116,47.0
117,46.0
118,35.0
119,32.0
120,28.0
121,25.0
122,19.0
123,18.0
124,16.0
125,17.0
126,17.0
127,18.0
128,16.0
129,16.0
130,14.0
131,10.0
132,12.0
133,11.0
134,10.0
135,11.0
136,9.0
137,13.0
138,9.0
139,10.0
140,11.0
141,13.0
142,16.0
143,16.0
144,15.0
145,15.0
146,18.0
147,19.0
148,20.0
149,19.0
150,19.0
151,25.0
152,24.0
153,22.0
154,23.0
155,24.0
156,24.0
157,25.0
158,26.0
159,27.0
160,29.0
161,27.0
162,27.0
163,27.0
164,23.0
165,20.0
166,16.0
167,15.0
168,15.0
169,15.0
170,12.0
171,10.0
172,7.0
173,6.0
174,6.0
175,6.0
176,6.0
177,5.0
178,4.0
179,5.0
180,4.0
181,3.0
182,2.0
183,2.0
184,3.0
185,2.0
186,2.0
187,2.0
188,2.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,3.0
195,3.0
196,3.0
197,3.0
198,5.0
199,6.0
200,6.0
201,6.0
202,8.0
203,8.0
204,8.0
205,8.0
206,10.0
207,10.0
208,11.0
209,11.0
210,12.0
211,13.0
212,13.0
213,12.0
214,12.0
215,11.0
216,12.0
217,13.0
218,13.0
219,11.0
220,9.0
221,9.0
222,7.0
223,6.0
224,5.0
225,4.0
226,3.0
227,3.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,1.0
