,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.0
69,1.0
70,4.0
71,4.0
72,5.0
73,6.0
74,11.0
75,15.0
76,18.0
77,19.0
78,21.0
79,26.0
80,27.0
81,30.0
82,35.0
83,38.0
84,40.0
85,39.0
86,42.0
87,49.0
88,51.0
89,53.0
90,52.0
91,53.0
92,60.0
93,59.0
94,56.0
95,58.0
96,63.0
97,69.0
98,68.0
99,71.0
100,80.0
101,80.0
102,81.0
103,88.0
104,89.0
105,92.0
106,103.0
107,109.0
108,111.0
109,110.0
110,109.0
111,106.0
112,102.0
113,95.0
114,91.0
115,84.0
116,76.0
117,69.0
118,59.0
119,52.0
120,46.0
121,38.0
122,34.0
123,24.0
124,22.0
125,14.0
126,15.0
127,13.0
128,10.0
129,9.0
130,7.0
131,7.0
132,7.0
133,10.0
134,11.0
135,10.0
136,13.0
137,15.0
138,17.0
139,21.0
140,22.0
141,23.0
142,24.0
143,23.0
144,21.0
145,26.0
146,27.0
147,26.0
148,25.0
149,26.0
150,26.0
151,25.0
152,23.0
153,20.0
154,18.0
155,14.0
156,14.0
157,12.0
158,11.0
159,12.0
160,8.0
161,7.0
162,6.0
163,5.0
164,5.0
165,4.0
166,4.0
167,4.0
168,4.0
169,3.0
170,2.0
171,1.0
172,1.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,3.0
195,3.0
196,3.0
197,3.0
198,7.0
199,9.0
200,11.0
201,12.0
202,14.0
203,16.0
204,18.0
205,21.0
206,21.0
207,22.0
208,21.0
209,21.0
210,19.0
211,19.0
212,21.0
213,15.0
214,12.0
215,3.0
216,4.0
217,3.0
218,2.0
219,2.0
220,2.0
221,2.0
222,2.0
223,2.0
224,1.0
225,1.0
226,1.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
