,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,2
75,4
76,5
77,6
78,8
79,12
80,17
81,21
82,22
83,26
84,27
85,32
86,35
87,39
88,46
89,50
90,53
91,57
92,60
93,62
94,64
95,66
96,69
97,72
98,76
99,78
100,82
101,84
102,86
103,87
104,88
105,90
106,91
107,94
108,95
109,99
110,103
111,105
112,107
113,109
114,111
115,113
116,114
117,116
118,117
119,118
120,122
121,123
122,124
123,124
124,124
125,124
126,124
127,128
128,130
129,137
130,139
131,140
132,140
133,140
134,141
135,143
136,145
137,145
138,145
139,145
140,145
141,145
142,146
143,146
144,146
145,146
146,146
147,146
148,146
149,146
150,146
151,146
152,146
153,146
154,146
155,146
156,146
157,146
158,146
159,146
160,146
161,146
162,146
163,146
164,146
165,146
166,146
167,146
168,146
169,146
170,147
171,147
172,147
173,147
174,147
175,148
176,148
177,149
178,150
179,151
180,151
181,152
182,152
183,152
184,152
185,152
186,152
187,152
188,152
189,152
190,152
191,152
192,152
193,152
194,153
195,153
196,153
197,153
198,153
199,153
200,153
201,153
202,153
203,153
204,153
205,153
206,153
207,153
208,153
209,153
210,153
211,153
212,153
213,153
214,153
215,153
216,153
217,153
218,154
219,154
220,154
221,154
222,154
223,154
224,154
225,154
226,154
227,154
228,154
229,154
230,154
231,154
232,154
233,154
234,154
235,154
236,154
237,154
238,154
