,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,1,1,0
1,,2,2,0
2,,0,0,0
3,1,,1,0
4,0,,0,0
5,,1,1,0
6,0,,0,0
7,,0,0,0
8,0,,0,0
9,,0,0,0
10,2,,1,1
11,,1,1,0
12,,0,0,0
13,1,,0,1
14,,0,0,0
15,0,,0,0
16,,0,0,0
17,,1,1,0
18,0,,0,0
19,0,,0,0
20,4,,3,1
21,1,,1,0
22,,0,0,0
23,0,,0,0
24,,1,1,0
25,2,,1,1
26,5,,4,1
27,,0,0,0
28,1,,1,0
29,0,,0,0
30,0,,0,0
31,1,,0,1
32,0,,0,0
33,1,,0,1
34,1,,1,0
35,6,,5,1
36,0,,0,0
37,,0,0,0
38,,1,1,0
39,0,,0,0
40,2,,1,1
41,,0,0,0
42,2,,2,0
43,0,,0,0
44,0,,0,0
45,0,,0,0
46,1,,1,0
47,1,,1,0
48,4,,4,0
49,0,,0,0
50,1,,1,0
51,0,,0,0
52,,1,1,0
53,2,,1,1
54,,0,0,0
55,1,,1,0
56,1,,1,0
57,,0,0,0
58,0,,0,0
59,0,,0,0
60,0,,0,0
61,0,,0,0
62,3,,3,0
63,,1,1,0
64,1,,1,0
65,0,,0,0
66,,0,0,0
67,,1,1,0
68,2,,2,0
69,0,,0,0
70,0,,0,0
71,1,,1,0
72,,0,0,0
73,1,,1,0
74,1,,1,0
75,0,,0,0
76,1,,1,0
77,,0,0,0
78,2,,1,1
79,,0,0,0
80,0,,0,0
81,0,,0,0
82,2,,1,1
83,0,,0,0
84,0,,0,0
85,,0,0,0
86,,0,0,0
87,3,,3,0
88,,1,1,0
89,2,,2,0
90,,0,0,0
91,1,,1,0
92,,2,2,0
93,1,,1,0
94,,0,0,0
95,,1,1,0
96,0,,0,0
97,,0,0,0
98,0,,0,0
99,1,,1,0
100,,0,0,0
101,0,,0,0
102,,0,0,0
103,0,,0,0
104,,1,1,0
105,1,,1,0
106,0,,0,0
107,,1,1,0
108,0,,0,0
109,,0,0,0
110,0,,0,0
111,2,,2,0
112,2,,2,0
113,,0,0,0
114,2,,2,0
115,0,,0,0
116,1,,0,1
117,2,,2,0
118,,0,0,0
119,0,,0,0
120,,1,1,0
121,,0,0,0
122,,1,1,0
123,1,,1,0
124,,1,1,0
125,,0,0,0
126,,0,0,0
127,0,,0,0
128,,0,0,0
129,0,,0,0
130,1,,0,1
131,0,,0,0
132,1,,1,0
133,2,,2,0
134,0,,0,0
135,1,,1,0
136,0,,0,0
137,,1,0,1
138,3,,3,0
139,0,,0,0
140,2,,2,0
141,1,,1,0
142,0,,0,0
143,3,,1,2
144,0,,0,0
145,,0,0,0
146,0,,0,0
147,0,,0,0
148,2,,1,1
149,1,,1,0
150,,0,0,0
151,4,,3,1
152,0,,0,0
153,,0,0,0
154,0,,0,0
155,,1,0,1
156,0,,0,0
157,2,,2,0
158,3,,2,1
159,0,,0,0
160,3,,3,0
161,2,,2,0
162,,0,0,0
163,,0,0,0
164,3,,3,0
165,0,,0,0
166,,0,0,0
167,0,,0,0
168,0,,0,0
169,2,,2,0
170,2,,2,0
171,,1,0,1
172,1,,0,1
173,,0,0,0
174,,0,0,0
175,,1,1,0
176,0,,0,0
177,,0,0,0
178,0,,0,0
179,,1,1,0
180,,1,1,0
181,0,,0,0
182,,0,0,0
183,0,,0,0
184,0,,0,0
185,1,,1,0
186,,1,1,0
187,0,,0,0
188,,0,0,0
189,0,,0,0
190,1,,0,1
191,0,,0,0
192,,0,0,0
193,0,,0,0
194,,1,1,0
195,0,,0,0
196,2,,2,0
197,1,,1,0
198,2,,1,1
199,2,,2,0
200,1,,1,0
201,1,,1,0
202,1,,1,0
203,,0,0,0
204,1,,1,0
205,,0,0,0
206,0,,0,0
207,0,,0,0
208,0,,0,0
209,0,,0,0
210,0,,0,0
211,0,,0,0
212,,1,0,1
213,,1,1,0
214,,0,0,0
215,3,,2,1
216,2,,2,0
217,1,,1,0
218,,1,0,1
219,,0,0,0
220,,1,0,1
221,1,,1,0
222,1,,1,0
223,2,,2,0
224,0,,0,0
225,,0,0,0
226,0,,0,0
227,0,,0,0
228,2,,1,1
229,0,,0,0
230,2,,2,0
231,1,,0,1
232,1,,1,0
233,1,,1,0
234,1,,0,1
235,,1,1,0
236,1,,1,0
237,,1,1,0
238,1,,1,0
239,,0,0,0
240,,1,1,0
241,2,,1,1
242,1,,1,0
243,2,,2,0
244,,0,0,0
245,1,,1,0
246,2,,1,1
247,,0,0,0
248,,1,1,0
249,0,,0,0
250,0,,0,0
251,,0,0,0
252,0,,0,0
253,2,,2,0
254,1,,0,1
255,0,,0,0
256,0,,0,0
257,,1,1,0
258,0,,0,0
259,1,,1,0
260,0,,0,0
261,0,,0,0
262,1,,1,0
263,2,,2,0
264,1,,1,0
265,2,,2,0
266,0,,0,0
267,,0,0,0
268,0,,0,0
269,1,,1,0
270,2,,2,0
271,,0,0,0
272,1,,1,0
273,,0,0,0
274,0,,0,0
275,1,,1,0
276,0,,0,0
277,0,,0,0
278,1,,1,0
279,0,,0,0
280,1,,1,0
281,1,,1,0
282,2,,1,1
283,1,,1,0
284,1,,1,0
285,0,,0,0
286,,1,1,0
287,,1,1,0
288,3,,3,0
289,1,,0,1
290,0,,0,0
291,3,,3,0
292,,0,0,0
293,2,,2,0
294,1,,0,1
295,2,,1,1
296,,1,1,0
297,2,,2,0
298,,0,0,0
299,0,,0,0
300,0,,0,0
301,,0,0,0
302,1,,1,0
303,0,,0,0
304,1,,1,0
305,0,,0,0
306,,1,1,0
307,2,,2,0
308,2,,1,1
309,0,,0,0
310,,0,0,0
311,0,,0,0
312,1,,1,0
313,2,,2,0
314,0,,0,0
315,1,,0,1
316,1,,1,0
317,1,,1,0
318,3,,3,0
319,1,,1,0
320,1,,1,0
321,0,,0,0
322,,0,0,0
323,2,,2,0
324,,1,1,0
325,0,,0,0
326,1,,1,0
327,4,,3,1
328,0,,0,0
329,0,,0,0
330,2,,2,0
331,,0,0,0
332,1,,0,1
333,1,,0,1
334,0,,0,0
335,2,,2,0
336,0,,0,0
337,4,,3,1
338,1,,1,0
339,,0,0,0
340,0,,0,0
341,3,,2,1
342,,0,0,0
343,0,,0,0
344,,1,1,0
345,1,,0,1
346,1,,1,0
347,0,,0,0
348,0,,0,0
349,4,,4,0
350,,1,1,0
351,2,,2,0
352,,1,1,0
353,0,,0,0
354,1,,1,0
355,0,,0,0
356,1,,0,1
357,,1,1,0
358,2,,2,0
359,1,,1,0
360,2,,1,1
361,0,,0,0
362,2,,2,0
363,0,,0,0
364,,2,1,1
365,0,,0,0
366,0,,0,0
367,3,,3,0
368,5,,4,1
369,0,,0,0
370,,0,0,0
371,0,,0,0
372,2,,1,1
373,3,,3,0
374,0,,0,0
375,1,,1,0
376,3,,3,0
377,,0,0,0
378,,0,0,0
379,,0,0,0
380,0,,0,0
381,1,,1,0
382,0,,0,0
383,,0,0,0
384,,0,0,0
385,0,,0,0
386,2,,2,0
387,2,,2,0
388,3,,3,0
389,1,,1,0
390,,0,0,0
391,,1,1,0
392,,0,0,0
393,1,,1,0
394,0,,0,0
395,1,,1,0
